FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB28JCVI77767713970697,656660.83,Savings,c1ef7b46-f764-4aad-83ca-ca7d502a3758,c1ef7b46-f764-4aad-83ca-ca7d502a3758
GB95CFOC04449690072800,592031.54,Checking,52a1446f-3152-44e4-b4fb-853505298400,52a1446f-3152-44e4-b4fb-853505298400
GB43EFJU33094413686916,686037.96,Checking,01ddcd6e-4c51-4b03-8036-625c503dd14f,01ddcd6e-4c51-4b03-8036-625c503dd14f
GB89RNHU72655775784121,720661.5,Savings,81d6dd3d-c021-4408-ba15-013da2c02b1b,81d6dd3d-c021-4408-ba15-013da2c02b1b
GB87SIXL40830120363953,483532.9,Business,468da281-f36d-4ed7-9e2b-59a1bf5f8f8d,468da281-f36d-4ed7-9e2b-59a1bf5f8f8d
GB36SCLD40487098405892,808238.0,Savings,d528de6f-86f6-49f2-8e55-7a3747d8816e,d528de6f-86f6-49f2-8e55-7a3747d8816e
GB92ATWW31469124647796,331291.87,Business,2c97a6db-b36e-4d0e-9d4e-2466f706c026,2c97a6db-b36e-4d0e-9d4e-2466f706c026
GB74PSFG03023944580002,802712.6,Savings,71e2157a-3b48-4133-b57f-0040e2838d18,71e2157a-3b48-4133-b57f-0040e2838d18
GB07TIGA78555711215666,54305.38,Savings,483c8863-a290-42b1-861c-f46eb6a28426,d528de6f-86f6-49f2-8e55-7a3747d8816e
GB51QIMK11000283028456,496742.49,Savings,feb4a12f-528a-4f0c-9611-bbfb93d345c3,feb4a12f-528a-4f0c-9611-bbfb93d345c3
GB89YAUJ64137266257191,907261.85,Checking,e6af140e-1861-46fd-84a2-f2e9c7a58571,e6af140e-1861-46fd-84a2-f2e9c7a58571
GB15GBPU04628829506351,831519.74,Savings,593c23d2-4a59-4493-81c7-78884fd37de4,2c97a6db-b36e-4d0e-9d4e-2466f706c026
GB80MTWD23782808691989,851796.17,Savings,2beed669-c31a-4976-ad31-ae5ba5c1745c,2beed669-c31a-4976-ad31-ae5ba5c1745c
GB85RISU14082133482232,952023.68,Checking,93dec803-e02a-430a-b705-57f39ff889f7,71e2157a-3b48-4133-b57f-0040e2838d18
GB68BQWB48819022860602,130074.59,Business,16c1915e-741e-45df-90fc-ca57f6efb2b6,16c1915e-741e-45df-90fc-ca57f6efb2b6
GB86VOYL37106185453000,327344.73,Business,a961693e-aabb-47e9-80bf-6519aae63893,a961693e-aabb-47e9-80bf-6519aae63893
GB55MPAH57733085962239,854019.8,Business,02ad29cb-53e4-444e-9502-056613230782,a961693e-aabb-47e9-80bf-6519aae63893
GB93RTLF62490406555792,916071.89,Checking,9567951b-5278-422a-abd8-398bb75be179,483c8863-a290-42b1-861c-f46eb6a28426
GB31JUTU41449984004018,907705.26,Business,07f10a3d-d5b3-4217-be11-44df74b32e8c,e6af140e-1861-46fd-84a2-f2e9c7a58571
GB83VVNH72411995092736,860613.43,Checking,28c12902-ecdb-45cc-a06a-d0907a87dca3,28c12902-ecdb-45cc-a06a-d0907a87dca3
GB10NWCW25040961145816,214557.74,Checking,f6737912-8443-45e6-9e8e-fd7225eb37c8,f6737912-8443-45e6-9e8e-fd7225eb37c8
GB33KUCJ77758348261836,937149.26,Business,9611feed-d05d-42dc-83d1-91206db320d1,81d6dd3d-c021-4408-ba15-013da2c02b1b
GB59EYWK80147111214527,393072.26,Checking,26ff9661-ed16-4e7f-90d8-54af17c20364,26ff9661-ed16-4e7f-90d8-54af17c20364
GB23JJYF59050523387020,891141.45,Checking,5de7780a-9342-4d9b-9710-1a1d114e2878,5de7780a-9342-4d9b-9710-1a1d114e2878
GB11XADL27468096263726,842544.82,Checking,9045b6f3-4ae7-4221-b4c1-e2a778b8040d,26ff9661-ed16-4e7f-90d8-54af17c20364
GB34IOBV32275060392938,831478.72,Savings,f66a1394-c528-42c3-b6f8-5721a1a920d7,483c8863-a290-42b1-861c-f46eb6a28426
GB61ACSL85825368320070,269626.7,Business,cb3d6228-fc8d-43a4-b3af-158ce7276044,cb3d6228-fc8d-43a4-b3af-158ce7276044
GB56IAPC35319404853540,333168.34,Checking,8a529267-144c-4ca0-8031-a9764a5faf40,8a529267-144c-4ca0-8031-a9764a5faf40
GB77SLDG77091314786153,73998.56,Business,217bc5d5-2c55-42c9-9b04-234e1163e3ec,217bc5d5-2c55-42c9-9b04-234e1163e3ec
GB14QYGQ89370202044402,867864.88,Checking,938b1005-40c1-45f5-9c73-1fb5380674f8,938b1005-40c1-45f5-9c73-1fb5380674f8
GB20KKMJ64388858505949,215731.34,Savings,fc62c425-2ee2-41e4-8611-a0b1065d084d,fc62c425-2ee2-41e4-8611-a0b1065d084d
GB44PGXA58963263931052,998775.94,Checking,9281d500-1d85-4ff0-84a8-9c787cddb0a8,9045b6f3-4ae7-4221-b4c1-e2a778b8040d
GB11DHDK19413294358152,294350.16,Savings,f795cce9-c274-4380-b8a2-57418a4747d9,483c8863-a290-42b1-861c-f46eb6a28426
GB40QEXA80703807700793,224306.39,Business,abdd4acf-c9e6-471e-8cb1-577484af21c1,abdd4acf-c9e6-471e-8cb1-577484af21c1
