FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB58VYWW83585915037984,733250.99,Savings,0ae0778c-4f3c-428f-b342-505e7ce962b1,0ae0778c-4f3c-428f-b342-505e7ce962b1
GB81ZRXT65213397352846,212859.7,Savings,848000f8-3a7a-4f88-be8d-1d6fa158329e,848000f8-3a7a-4f88-be8d-1d6fa158329e
GB13BPHX65873201944524,316883.1,Business,c68a6d33-aa23-4926-abb4-b603327d6a9a,848000f8-3a7a-4f88-be8d-1d6fa158329e
GB65WPED71177918804231,65450.39,Checking,a43631e4-ffe6-4a28-88f8-ddc21c07d417,c68a6d33-aa23-4926-abb4-b603327d6a9a
GB92PIPN14574197587640,748888.45,Business,7b967500-72cd-4d18-8a26-cd7bc04b29cc,7b967500-72cd-4d18-8a26-cd7bc04b29cc
GB79YHOQ16989235810496,876072.41,Business,9a10abd8-4704-4df0-8fc9-3c5a06a105d9,9a10abd8-4704-4df0-8fc9-3c5a06a105d9
GB67VCYD46338634654563,398335.84,Business,457bcadd-b190-470a-8a19-9bfdc54314f3,457bcadd-b190-470a-8a19-9bfdc54314f3
GB78DDVR45162097824947,107940.54,Checking,37bb3ed6-f4c1-4ad0-b63f-917cb0178064,37bb3ed6-f4c1-4ad0-b63f-917cb0178064
GB07TKIF53469021416771,362303.12,Business,d8e4c180-36ae-48aa-9005-65d460ee7e32,c68a6d33-aa23-4926-abb4-b603327d6a9a
GB90VJZB69970911520633,668500.95,Business,ce578c74-a80c-44b1-be67-242d6325fdb4,ce578c74-a80c-44b1-be67-242d6325fdb4
GB54KPZY74670523724863,879312.6,Savings,69fa8052-8108-43fd-86f4-6cf4493851e5,69fa8052-8108-43fd-86f4-6cf4493851e5
GB46GWEJ71202402902272,669849.62,Business,f143031a-fec4-4e0a-80af-e1481bda6fb1,f143031a-fec4-4e0a-80af-e1481bda6fb1
GB39KVEE58669123951510,862868.36,Savings,0e18768e-fa1e-4126-9013-0d9df3fddb00,0e18768e-fa1e-4126-9013-0d9df3fddb00
GB95TMXQ74624270643826,175474.09,Business,5eec0b08-7f18-475c-97cf-deb62e90f592,c68a6d33-aa23-4926-abb4-b603327d6a9a
GB98OEHM26575690346809,493495.66,Business,32a6e0a3-255c-4679-83e2-3625f39e8e9a,32a6e0a3-255c-4679-83e2-3625f39e8e9a
GB09EXYF53517723562226,137754.64,Business,b58da70f-c660-4092-acc1-9ee384a69256,a43631e4-ffe6-4a28-88f8-ddc21c07d417
GB07DJNW14653701379213,124848.16,Savings,63685f23-bda8-41ec-82e2-ecf2bf7f9b05,b58da70f-c660-4092-acc1-9ee384a69256
GB09QCZR94338692778272,220821.79,Business,dd7aa257-f664-4bb0-827e-339b42e31de1,457bcadd-b190-470a-8a19-9bfdc54314f3
GB36HLAU80936494799085,314907.44,Checking,cf8f86e7-78ca-4858-810e-9a9519a7f98e,cf8f86e7-78ca-4858-810e-9a9519a7f98e
GB51XNUJ77876920429570,740457.15,Business,560b09d1-2d35-49e7-8640-2bdeb9316080,0e18768e-fa1e-4126-9013-0d9df3fddb00
GB93QCJR11296929608636,136338.98,Savings,626411cc-f010-4941-9270-a788b4623d6f,457bcadd-b190-470a-8a19-9bfdc54314f3
GB89FYCE50559539730049,441411.06,Business,0306ae62-bd16-4402-bbfb-76b51bc4323c,69fa8052-8108-43fd-86f4-6cf4493851e5
GB38EZMZ47514372809127,901041.99,Checking,ec029e65-ad7e-44ba-b1d1-0e20977fb8e3,ec029e65-ad7e-44ba-b1d1-0e20977fb8e3
GB50CIUV91279317956756,472750.14,Business,12bc1112-c12f-4181-b641-9e4a985744a8,12bc1112-c12f-4181-b641-9e4a985744a8
GB67VCPJ25097788607897,228524.36,Savings,61e46dd2-1bca-4b2c-8388-9012ba9a7cf3,560b09d1-2d35-49e7-8640-2bdeb9316080
GB23GVKL81936716210606,522703.51,Savings,0c11931f-8ef3-48a7-9f71-1ed1faea8f39,0e18768e-fa1e-4126-9013-0d9df3fddb00
GB75OXVR18837692339620,3736.54,Savings,c23d6695-a8b6-48e3-bf52-c1f38457f646,c23d6695-a8b6-48e3-bf52-c1f38457f646
GB71CKZI82532864261545,597606.1,Checking,1438f13d-eb05-464e-a15b-534a0bff9558,1438f13d-eb05-464e-a15b-534a0bff9558
GB87LNZF24646562027983,36087.56,Checking,d09ad2b7-589a-487f-a1cc-71d23d80a2e8,d09ad2b7-589a-487f-a1cc-71d23d80a2e8
GB94ULQU90162657897734,884204.61,Savings,ea45928e-672b-45c2-b8b3-40341bdf67a7,12bc1112-c12f-4181-b641-9e4a985744a8
GB02KJZV55850628610332,981043.05,Business,034da9b5-25ad-4ee7-8c8d-30299d02f91e,034da9b5-25ad-4ee7-8c8d-30299d02f91e
GB78VPNR77914040960392,331151.99,Business,3338e1b3-190a-422a-8230-9dc60d976e23,3338e1b3-190a-422a-8230-9dc60d976e23
GB55EVFI94163489320394,943491.85,Savings,98dcd721-3bcf-47b2-b70b-8e05975da984,98dcd721-3bcf-47b2-b70b-8e05975da984
GB83WYUT83899513703924,195595.55,Business,7a61c76c-7758-4fdc-a48d-f4a65db1a4aa,c23d6695-a8b6-48e3-bf52-c1f38457f646
GB43ISLW17604443981779,573527.51,Checking,820fd7d9-f500-47cc-9518-184ea14ba67c,5eec0b08-7f18-475c-97cf-deb62e90f592
GB60LQYY67894400787252,984611.87,Checking,d92f618f-e1f9-48b3-9837-5c7652e7e3d9,0e18768e-fa1e-4126-9013-0d9df3fddb00
GB80GSLN08847132615079,120417.36,Business,e1a01b8a-2d8e-4167-8223-720f3b2148b4,e1a01b8a-2d8e-4167-8223-720f3b2148b4
GB57CDBB11317778083752,232202.08,Savings,c083d313-caa8-4678-8495-5aa1ee8ee9df,c083d313-caa8-4678-8495-5aa1ee8ee9df
GB59KCBX67502556241531,755904.14,Savings,1163a1ff-0845-4e67-a647-87c246c3bc40,1163a1ff-0845-4e67-a647-87c246c3bc40
GB36YDBH89829997103970,685160.57,Business,ba3a7830-51a8-4269-a86d-292c95792524,ba3a7830-51a8-4269-a86d-292c95792524
GB09QEQR63634242452973,944601.4,Business,5688758f-24b5-4591-8c15-7f04d629c2a9,5688758f-24b5-4591-8c15-7f04d629c2a9
GB12EAJM20284192667936,834483.14,Business,85e01cfa-844a-4fdd-9922-d63d00fda754,f143031a-fec4-4e0a-80af-e1481bda6fb1
GB31VGRC59549161227669,200544.87,Checking,1a8c6b72-957c-4998-b91f-633f992c8a46,d8e4c180-36ae-48aa-9005-65d460ee7e32
GB25FRLT54214555178484,267288.85,Checking,8ccee3e1-20ad-4dd3-a807-0f06991e8536,8ccee3e1-20ad-4dd3-a807-0f06991e8536
GB22RXQE05832774065159,354275.16,Business,1c9e6cce-dd6d-4772-90a0-3b78e7f134e6,1c9e6cce-dd6d-4772-90a0-3b78e7f134e6
GB46EPKV84297141221641,779140.91,Business,996eeb4c-0f7b-4c80-9c48-cff3bf8f60b9,996eeb4c-0f7b-4c80-9c48-cff3bf8f60b9
GB22TFJD82231722485312,943978.8,Savings,57169034-c056-4c5b-9c91-c441d53cfa61,ec029e65-ad7e-44ba-b1d1-0e20977fb8e3
GB46DNRE99544914113576,946623.7,Savings,4095e98d-4a20-4ec0-b7ed-5adaecc14f0f,4095e98d-4a20-4ec0-b7ed-5adaecc14f0f
GB11ZQWI28942680099417,325971.28,Checking,8282fb96-8f81-4fba-bca0-d210f469fc9a,626411cc-f010-4941-9270-a788b4623d6f
GB42MNKA66971286685951,741556.85,Checking,44a53b72-8b06-4ff2-bc9c-c12573c1b933,f143031a-fec4-4e0a-80af-e1481bda6fb1
GB13VHBS30937205749879,923204.03,Savings,107dc197-8061-4c70-948d-295514a6f686,b58da70f-c660-4092-acc1-9ee384a69256
GB95TAID94103725568201,196150.1,Business,adb3bf8d-d857-4010-bd7c-9b8544ac0269,adb3bf8d-d857-4010-bd7c-9b8544ac0269
GB33TVQQ11685608449800,416777.23,Business,f8ab6750-b393-44e7-9ca2-8f8f9e70533c,ce578c74-a80c-44b1-be67-242d6325fdb4
GB14AEDC38918092065430,467966.89,Savings,f71a5d8f-12d7-466e-935f-488e170b0bab,f71a5d8f-12d7-466e-935f-488e170b0bab
GB79SNDC47365990797040,212920.07,Checking,b3783874-9303-41af-b3b3-1ef520527822,ea45928e-672b-45c2-b8b3-40341bdf67a7
