FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB79TSBL85544649945412,245158.49,Business,7fb7dc41-fa3e-4547-ab2d-d37c8779e684,7fb7dc41-fa3e-4547-ab2d-d37c8779e684
GB62LGNC23178435897421,373257.31,Savings,2135fec6-033b-46cb-b9be-9b26a95690b8,2135fec6-033b-46cb-b9be-9b26a95690b8
GB97PZFQ03823504764002,486005.82,Savings,8f9f1127-9f15-4a91-b65e-bacfb8cfbe6f,8f9f1127-9f15-4a91-b65e-bacfb8cfbe6f
GB69OSNO79530847436084,114347.38,Business,dd2760ad-cab5-47b1-a4ec-42e78f4fbb79,dd2760ad-cab5-47b1-a4ec-42e78f4fbb79
GB70UGPE70493159965375,803022.58,Checking,e0b1bc79-5384-4efe-92d4-264915c5db0b,e0b1bc79-5384-4efe-92d4-264915c5db0b
GB90EBGC69718800087330,702919.63,Checking,db9be567-0a44-4297-a78e-b07b927019ae,db9be567-0a44-4297-a78e-b07b927019ae
GB08FCHR09471452251947,387467.03,Business,907914b5-309a-4d27-8756-454dda69eba3,907914b5-309a-4d27-8756-454dda69eba3
GB02KUIU41827481928542,291950.48,Business,aeddee71-e4c7-41f8-b75a-a629cc0880a2,907914b5-309a-4d27-8756-454dda69eba3
GB38OYZC22135196153831,547506.88,Savings,42f9245c-3a43-4874-b54a-0868d9254f12,42f9245c-3a43-4874-b54a-0868d9254f12
GB53QAAG91528535599919,881516.42,Checking,5039ce15-9ce8-4fd0-80bd-e47204ecb631,907914b5-309a-4d27-8756-454dda69eba3
GB60KPDV10631037172693,332834.29,Checking,e8a9309a-21fb-4cb0-8714-ccceb3471fd8,907914b5-309a-4d27-8756-454dda69eba3
GB79GKOD39819748466033,800010.98,Checking,7cf09aeb-d61a-44f0-8560-731069560bea,907914b5-309a-4d27-8756-454dda69eba3
GB32YEVO61779504264932,397018.67,Checking,f3049b85-47d7-4c42-b6df-f7cc4bce49c8,e8a9309a-21fb-4cb0-8714-ccceb3471fd8
GB06PVAH87967178158590,781934.06,Savings,0a95d126-ba6b-4be6-a095-875af2c9bb86,dd2760ad-cab5-47b1-a4ec-42e78f4fbb79
GB55ZQJP34585385521219,466651.08,Checking,2457bfd8-3171-4e15-9e2c-c2416d7b9334,f3049b85-47d7-4c42-b6df-f7cc4bce49c8
