FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB61ACCA23932251477041,225005.88,Checking,d014af1f-7805-4d34-a099-c9cba1526a2f,d014af1f-7805-4d34-a099-c9cba1526a2f
GB12ZCAA59885268919433,932124.13,Savings,988e1ccf-f953-4f59-a569-af32df8e1870,d014af1f-7805-4d34-a099-c9cba1526a2f
GB42RDZM61464748832611,679792.63,Business,a85273cb-19ba-41f1-9173-1ac737e89012,d014af1f-7805-4d34-a099-c9cba1526a2f
GB31LZDT67356237006618,419938.73,Checking,24b2be2f-f0ae-4d32-aaac-cfe8239f96ad,24b2be2f-f0ae-4d32-aaac-cfe8239f96ad
GB13UGPD24538121159755,118897.24,Business,3a427450-a4ec-45de-be12-f7abb2dc0e93,3a427450-a4ec-45de-be12-f7abb2dc0e93
GB26DLNY79030040335505,354930.91,Business,2a3f081e-c98b-4b67-b3f7-1ec47c5a0867,a85273cb-19ba-41f1-9173-1ac737e89012
GB75GBUU82957755241128,835528.13,Business,2e725594-cfad-4326-8bc1-b9f4d7655059,2e725594-cfad-4326-8bc1-b9f4d7655059
GB16INRS69924859623867,76588.9,Checking,0847a493-962d-4cbb-8120-dc7749ea2fdc,0847a493-962d-4cbb-8120-dc7749ea2fdc
GB36VANH44865814344710,47115.49,Business,fe2d8def-a37a-45fb-afd8-324dc00f65e7,fe2d8def-a37a-45fb-afd8-324dc00f65e7
GB96KNEF80813012085135,382832.47,Checking,6ed30e2c-4eba-44ab-8b6b-26ade6f611fa,fe2d8def-a37a-45fb-afd8-324dc00f65e7
GB30JFWQ52144809106951,705703.17,Savings,5c2f4dc7-33ac-4ea4-8519-c838b5734a1b,5c2f4dc7-33ac-4ea4-8519-c838b5734a1b
GB13PCXV50666076892274,656475.35,Savings,a28fc9c6-b64a-4d2c-a58f-6e7fc939d3fd,24b2be2f-f0ae-4d32-aaac-cfe8239f96ad
GB28IVLZ15645830783931,665813.89,Checking,0dee83a9-db23-43c4-a0a4-1de08869174b,d014af1f-7805-4d34-a099-c9cba1526a2f
GB66ESJQ72375817175429,346651.2,Savings,597789c9-1f7e-4098-96f4-426c47820c01,597789c9-1f7e-4098-96f4-426c47820c01
GB09KXJQ75481729622237,138973.36,Business,9086ed00-9571-4fa8-bc32-548c8b90fb90,0dee83a9-db23-43c4-a0a4-1de08869174b
GB61ZGBL87897052497005,455021.42,Checking,7237f9be-8d5e-4877-b041-882ba00ea74f,0847a493-962d-4cbb-8120-dc7749ea2fdc
GB88LLUY09165640068731,303605.06,Savings,bd126f23-4f39-4333-bcb5-b99c0bae4d9f,bd126f23-4f39-4333-bcb5-b99c0bae4d9f
GB42XHRF58012648051234,896845.84,Business,039f2794-91bd-4df3-8b45-0b0dc9c896ca,0847a493-962d-4cbb-8120-dc7749ea2fdc
GB24UEDU06452653078131,430443.68,Savings,3dbcb335-50de-4242-a132-f32ab9178719,d014af1f-7805-4d34-a099-c9cba1526a2f
GB64QDQB70304091356996,394422.88,Business,689d0741-4006-4a15-8024-d8e43a30acb9,a28fc9c6-b64a-4d2c-a58f-6e7fc939d3fd
GB58ZMBO16388840009394,419295.19,Business,fe3b59dd-44b5-4fc4-8fc9-b85828e355d0,fe3b59dd-44b5-4fc4-8fc9-b85828e355d0
GB02WXCG91144692978652,897005.36,Checking,e2c09fb7-9e22-4a43-8d4c-6d05afc8af00,e2c09fb7-9e22-4a43-8d4c-6d05afc8af00
GB42HTTY83010831707948,857871.97,Business,0f076791-eb4b-43d2-9811-e4664d27d838,a28fc9c6-b64a-4d2c-a58f-6e7fc939d3fd
GB09WAHU29664829464699,715918.83,Savings,48035866-ba96-43d1-98c3-c0a9d0b05777,689d0741-4006-4a15-8024-d8e43a30acb9
GB32QVHD37903636169343,737345.85,Savings,f11c9d4b-314b-49df-afd9-0a78167fb22f,f11c9d4b-314b-49df-afd9-0a78167fb22f
