FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB79BPBY30479719732482,254457.55,Checking,309d20db-ed73-4853-abc8-de7b1f849aa9,309d20db-ed73-4853-abc8-de7b1f849aa9
GB42ZABT58127058257011,393000.57,Checking,d5d1b0f6-03d0-417f-8ba6-a2d2bcf46254,309d20db-ed73-4853-abc8-de7b1f849aa9
GB25LAVI93176799259673,221610.65,Savings,79faea39-a2c7-402c-b7f7-7c30fd3cbe6b,79faea39-a2c7-402c-b7f7-7c30fd3cbe6b
GB71SXGP82694134789396,441157.27,Checking,ebaaa389-8cf0-4c7a-96c1-a3324a6ec0f6,79faea39-a2c7-402c-b7f7-7c30fd3cbe6b
GB43LXVC88475452241165,295638.37,Savings,62566e7d-c304-4c3e-aff5-0ba14e7a59b0,62566e7d-c304-4c3e-aff5-0ba14e7a59b0
GB65EGWE42544766615117,252313.16,Savings,7218bc18-72f3-4bbf-b75b-c68d01e9f794,62566e7d-c304-4c3e-aff5-0ba14e7a59b0
GB12IRJJ98076425390504,566607.78,Checking,b7a22709-6fe7-44c2-ac0e-c3c0e2a2545b,79faea39-a2c7-402c-b7f7-7c30fd3cbe6b
GB06DKWV26830292194106,234447.89,Business,293c8096-ee8e-49fc-8c70-a799602019e1,293c8096-ee8e-49fc-8c70-a799602019e1
GB96MLWC26435554634827,328124.24,Checking,69663693-970c-416b-9b56-45868095c936,62566e7d-c304-4c3e-aff5-0ba14e7a59b0
GB43OKEM45980490229297,180165.44,Checking,10d1ee05-0e2a-42c6-b27a-ec41ddec4a6b,10d1ee05-0e2a-42c6-b27a-ec41ddec4a6b
GB97RLKW71472926319585,394619.11,Checking,8e7920f9-4e7a-494a-993d-af5de2662cad,10d1ee05-0e2a-42c6-b27a-ec41ddec4a6b
GB72EZTY30818231561216,543727.27,Business,3a614f91-f32b-4178-a8f2-942a1d7f1795,3a614f91-f32b-4178-a8f2-942a1d7f1795
GB74WUKO55272529256096,215097.18,Savings,82d12e55-c6da-41be-911d-5bb58f8cebe9,10d1ee05-0e2a-42c6-b27a-ec41ddec4a6b
GB33XBMU02847064663781,679612.19,Savings,4722dad1-d8f4-4e3a-ae17-4cfc00d541b1,293c8096-ee8e-49fc-8c70-a799602019e1
GB51LTXM90302024755283,888411.36,Business,be39e43c-a00a-48f2-847b-b0697b1be6f8,be39e43c-a00a-48f2-847b-b0697b1be6f8
