FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB15WEEN20235677894630,841884.74,Business,bc40609c-e6cb-4b0c-a072-c852ff936587,bc40609c-e6cb-4b0c-a072-c852ff936587
GB40KTHR01490971698021,4374.47,Savings,43605830-09a7-4641-894d-58560dd27b0a,43605830-09a7-4641-894d-58560dd27b0a
GB16ZUDR64770691168219,363475.84,Business,fa82d07c-e56d-493f-80d4-05bccaacf3aa,43605830-09a7-4641-894d-58560dd27b0a
GB88JPNR72340070063588,964823.03,Savings,b54f8be2-a387-41ec-938d-f49aea30aa6b,b54f8be2-a387-41ec-938d-f49aea30aa6b
GB78RXSU77764073375310,777444.31,Business,a772c75f-46bd-48ea-8427-4625dfd6a0ef,43605830-09a7-4641-894d-58560dd27b0a
GB55HMAY02463673864807,768015.34,Business,a8e94b82-7b77-4bd3-add9-24365d9f6246,fa82d07c-e56d-493f-80d4-05bccaacf3aa
GB71WGWE39834038889130,639094.2,Savings,95cf186f-b11b-4074-91b5-3d172b0bf8bd,43605830-09a7-4641-894d-58560dd27b0a
GB90NEYB42171249659100,572400.36,Business,67cb9a25-8412-434f-9aef-629e07180fe8,67cb9a25-8412-434f-9aef-629e07180fe8
GB24JUXB54944898181126,181163.3,Checking,21070860-152d-461f-9c91-f11071ec7931,a772c75f-46bd-48ea-8427-4625dfd6a0ef
GB71UWPM97111158676608,277125.14,Checking,d1ef44c8-9433-4f14-84b1-1d3698162a24,d1ef44c8-9433-4f14-84b1-1d3698162a24
GB50BVZL84012329959273,652145.49,Savings,5dd22295-4d84-4a80-95de-d8a031dd002a,5dd22295-4d84-4a80-95de-d8a031dd002a
GB28MPKV31144815274667,349223.03,Checking,ba4a8c4c-1ac4-431b-b8a6-f7d08713b8e8,ba4a8c4c-1ac4-431b-b8a6-f7d08713b8e8
GB75GQBU50747457594735,839808.21,Checking,4bc625a8-48dc-47b1-b5ac-35a99fd1a83a,d1ef44c8-9433-4f14-84b1-1d3698162a24
GB80KUXB46614003071300,327526.96,Business,509eb60d-c7e8-4268-811e-0d50436468e4,509eb60d-c7e8-4268-811e-0d50436468e4
GB36LPWY79158463745048,50718.24,Business,d4f939aa-441f-4c48-8b8b-e410026db864,ba4a8c4c-1ac4-431b-b8a6-f7d08713b8e8
GB79VDKG23105826599491,581159.68,Business,95ce328c-ff3a-41be-a385-e2b834526ba1,95cf186f-b11b-4074-91b5-3d172b0bf8bd
GB92RUSD99253847927121,179625.14,Savings,1912e0bf-9289-4310-8f31-2ae6319e0f6c,95ce328c-ff3a-41be-a385-e2b834526ba1
GB36HWIR44234763362893,896365.75,Checking,d18d6551-ea14-49a3-a084-19c533bc64fa,bc40609c-e6cb-4b0c-a072-c852ff936587
GB41EFUL47993012805988,786060.13,Business,3506b137-f285-4538-be4a-cfaafc2f91bd,bc40609c-e6cb-4b0c-a072-c852ff936587
GB47MXVL37212959110306,503689.74,Checking,1ab3518a-6ee5-43fa-8a59-c0676c9a9fe8,1ab3518a-6ee5-43fa-8a59-c0676c9a9fe8
GB29VXZD73246622664924,766313.25,Business,399466df-6d80-4ea6-9560-ca19f745268c,399466df-6d80-4ea6-9560-ca19f745268c
GB19PDWI73512834769845,448132.98,Checking,c9e2169b-8861-4784-be8e-d46aa9a35e21,21070860-152d-461f-9c91-f11071ec7931
GB64VQIR08754423161395,708338.43,Checking,8e85a9ae-80c4-4807-9ef0-e5ccc1206332,8e85a9ae-80c4-4807-9ef0-e5ccc1206332
GB26BQJF17782736230017,959782.5,Checking,b0e86fcb-f1d7-4a38-b460-e8fb530507bc,bc40609c-e6cb-4b0c-a072-c852ff936587
GB54LJWL05908798994365,445336.18,Business,1e5f414a-1770-42ac-b479-76c94ba48d7d,1e5f414a-1770-42ac-b479-76c94ba48d7d
GB86UTSL74043867809201,730308.69,Savings,62ca4a7b-28dd-4067-9607-f8c91a47194c,62ca4a7b-28dd-4067-9607-f8c91a47194c
GB62VVRI43359134688086,142303.24,Checking,31e67781-c7cd-49ea-a07f-f8be66ba6607,31e67781-c7cd-49ea-a07f-f8be66ba6607
GB27DOEJ27709396854525,852659.44,Business,d6c35774-0ca1-4924-9be7-7fe9612dc582,b0e86fcb-f1d7-4a38-b460-e8fb530507bc
GB69ZSIV14344805645166,372680.1,Checking,2a31cad0-26d9-49ec-9c13-cce40432e1d6,d6c35774-0ca1-4924-9be7-7fe9612dc582
GB21FCVN90515887673370,41091.67,Business,bfbda199-cb0a-44df-9434-27beb81fda2d,b0e86fcb-f1d7-4a38-b460-e8fb530507bc
GB66IBOI70116767713439,355726.51,Business,b64e8546-26c2-4a95-8cf3-22bbd38ae125,b64e8546-26c2-4a95-8cf3-22bbd38ae125
GB65PHEX98882008184978,18192.22,Business,d50bdf7d-1ddc-4592-9113-927abdcf3081,d50bdf7d-1ddc-4592-9113-927abdcf3081
GB77IMRU67830402594640,227766.18,Checking,3efc3d33-fd30-462f-855a-e77c11675d02,3efc3d33-fd30-462f-855a-e77c11675d02
GB86SUJE84413698428026,176176.86,Checking,584fa46d-cb4d-460f-898f-4b8833622f27,584fa46d-cb4d-460f-898f-4b8833622f27
GB23QOBQ80871166327036,907352.83,Savings,836be683-23b0-4c18-946c-bd1b8e13a7c9,836be683-23b0-4c18-946c-bd1b8e13a7c9
GB40UEFE50514416620172,393608.1,Business,77f6dfe4-3398-49bc-9dc1-db1a025bb440,77f6dfe4-3398-49bc-9dc1-db1a025bb440
GB60PNMW05071675284151,264916.31,Business,e3733100-6b80-4117-9e94-13b1bae03c27,31e67781-c7cd-49ea-a07f-f8be66ba6607
GB31QALM88378881346030,444784.05,Checking,7b2400d9-9508-46a8-b34c-2895fad04308,7b2400d9-9508-46a8-b34c-2895fad04308
GB19EGTX76080507233449,543163.92,Checking,abe54f9b-dd5b-43d1-b557-93aaa4fd325e,1912e0bf-9289-4310-8f31-2ae6319e0f6c
GB68SAHV12605953593558,691519.43,Savings,4b52c602-5d7c-4da0-929f-46fd92bf1dbd,8e85a9ae-80c4-4807-9ef0-e5ccc1206332
GB85UPNS01808580063426,987086.46,Savings,a0a9c4c1-b233-4526-8468-ede6f91558e0,a0a9c4c1-b233-4526-8468-ede6f91558e0
GB32INHZ92768810607286,919745.79,Business,53beab44-29aa-4691-8ec4-c93543747426,62ca4a7b-28dd-4067-9607-f8c91a47194c
GB94WOTS88665251062724,459664.02,Savings,2d5626b6-af70-4b58-8d72-f41a5a8bc9a7,b54f8be2-a387-41ec-938d-f49aea30aa6b
GB45SNCG36113687081578,752215.66,Savings,1a12d3df-5e4d-4e5d-9409-5ead88363547,d50bdf7d-1ddc-4592-9113-927abdcf3081
GB74XJVM95641526037000,215328.82,Savings,5c4a24da-d48f-45b8-a4d7-a23f646db899,5c4a24da-d48f-45b8-a4d7-a23f646db899
GB63RXDU68784290031891,810309.52,Savings,dc78fabc-1164-4063-a629-0d8117d38a60,a0a9c4c1-b233-4526-8468-ede6f91558e0
GB05KVGB15821964616129,51996.63,Checking,390470fb-9415-45f6-b105-3f3f3c33a7b1,390470fb-9415-45f6-b105-3f3f3c33a7b1
GB96LMRC14436675428720,289568.4,Business,fae79122-7a83-462c-a2d9-2578bee7ef98,fae79122-7a83-462c-a2d9-2578bee7ef98
GB73XPSC37225949026818,409284.4,Business,eb4bff34-f50e-48c6-a00a-2165a06717bd,eb4bff34-f50e-48c6-a00a-2165a06717bd
GB62MSCE35124662060576,695094.01,Checking,45cea64b-5004-4933-a62a-82f82b6c6f68,45cea64b-5004-4933-a62a-82f82b6c6f68
GB39TDHW75735965511297,597099.4,Business,d1dbbac4-a1e1-4b6b-a816-9f94792f113a,eb4bff34-f50e-48c6-a00a-2165a06717bd
GB30BILZ44250785934267,677333.14,Savings,cb94ab54-b101-46bb-8e78-a543e257480e,cb94ab54-b101-46bb-8e78-a543e257480e
GB45TOTS61276048714673,609249.93,Business,0db1f81f-4efb-4c59-b5f3-9383775c85fe,0db1f81f-4efb-4c59-b5f3-9383775c85fe
GB68GJQB35454420338194,446175.19,Checking,3c01f8ae-3069-47ac-b856-bc35aaccaecb,3c01f8ae-3069-47ac-b856-bc35aaccaecb
GB68KOEX64891032391052,102906.42,Checking,183c9dce-47da-4c11-8800-4051543bfe3f,183c9dce-47da-4c11-8800-4051543bfe3f
GB06YCMS40725100113751,25706.05,Checking,0d42c40e-607d-41e2-9a40-f12a3837f3a6,0d42c40e-607d-41e2-9a40-f12a3837f3a6
GB77QCWO99458053380879,753861.97,Business,b3fd362a-deae-49a8-bde8-e737c43408fa,b3fd362a-deae-49a8-bde8-e737c43408fa
GB81UXWS95376477561258,550063.42,Business,29ff3ad9-2a1d-4253-a835-e6ad96706e1a,29ff3ad9-2a1d-4253-a835-e6ad96706e1a
GB21QTKS72132466536031,953267.53,Savings,4ae36568-38c2-441a-8e5a-f867c5d364fa,4ae36568-38c2-441a-8e5a-f867c5d364fa
GB92HWNP47618212228619,840080.57,Checking,e6035c03-74b6-454f-a9e9-58f1e9c6354d,1a12d3df-5e4d-4e5d-9409-5ead88363547
GB39FMME44172001864529,771249.93,Business,b63d97ab-3125-4716-a7a3-c31f9ee5f86b,b63d97ab-3125-4716-a7a3-c31f9ee5f86b
GB02MBLZ47387641459050,528599.31,Savings,7ac1172a-41f0-4f59-9e1a-2ff3d5af8322,c9e2169b-8861-4784-be8e-d46aa9a35e21
