FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB28SAMS79920008246876,516875.93,Savings,163d63e6-80bf-4256-8462-8ecc60173b96,163d63e6-80bf-4256-8462-8ecc60173b96
GB66MQFL13668188045536,750579.67,Savings,34f6273c-c477-484c-a780-864e199b7969,163d63e6-80bf-4256-8462-8ecc60173b96
GB74MPLD20527440300029,383009.92,Business,e895478a-d6de-4ecd-aef7-c86b74fc148a,e895478a-d6de-4ecd-aef7-c86b74fc148a
GB18GFTJ36640142607013,301265.68,Checking,d0ee09a4-8274-458e-b50c-3e94ad02c8aa,d0ee09a4-8274-458e-b50c-3e94ad02c8aa
GB88BQTX66783658808561,736403.68,Business,db6ece09-e525-4d72-ba07-24183bfa06d4,163d63e6-80bf-4256-8462-8ecc60173b96
GB22MPWE34455610634560,59366.29,Savings,f379d262-10a0-416e-930b-7ec456cd558c,d0ee09a4-8274-458e-b50c-3e94ad02c8aa
GB53RPWF78184083125401,126390.35,Checking,9d72f0de-27b0-476e-9874-2914f775fe70,9d72f0de-27b0-476e-9874-2914f775fe70
GB59FGKT34587410099560,786626.57,Savings,5e5a7abc-05c1-4599-a6df-c4947c914d04,5e5a7abc-05c1-4599-a6df-c4947c914d04
GB07DXBB82127670644920,331999.16,Business,40d74b67-6d9c-4db9-847c-4a8a377dec2f,40d74b67-6d9c-4db9-847c-4a8a377dec2f
GB70CPZK37039263924617,436789.91,Checking,4f241fef-231c-4ab8-ae77-c6d65fe0c73a,4f241fef-231c-4ab8-ae77-c6d65fe0c73a
GB31EUYO35492395649729,763679.87,Savings,3b1ebd9c-b4f0-41ac-bb81-7fe57f86279d,3b1ebd9c-b4f0-41ac-bb81-7fe57f86279d
GB54ISOZ35992154528844,730758.82,Savings,bd8a5818-ec98-4c58-9c72-6f06fc422555,3b1ebd9c-b4f0-41ac-bb81-7fe57f86279d
GB44PGVE58891588012255,438062.53,Business,3a62f3ca-86e3-46cf-8396-6c46315706d7,5e5a7abc-05c1-4599-a6df-c4947c914d04
GB28EXLR62095481574629,632129.81,Savings,68ce4343-2447-4fad-ae38-2f48fdd7fe99,40d74b67-6d9c-4db9-847c-4a8a377dec2f
GB49TETK74532823098204,955298.82,Business,a29292f5-f7e7-4381-a51d-ec20a3b360be,a29292f5-f7e7-4381-a51d-ec20a3b360be
GB91QUZT44398570434492,578219.97,Checking,98fbabd7-c8c0-4548-b025-13d5920b5b81,98fbabd7-c8c0-4548-b025-13d5920b5b81
GB91MXMB67948997974773,26263.47,Checking,d18f21ad-05bc-423d-b045-2ea39c6f5771,d18f21ad-05bc-423d-b045-2ea39c6f5771
GB72TKOZ44969592356303,851036.64,Business,909bcc5a-c64e-4395-af26-263e077633a1,bd8a5818-ec98-4c58-9c72-6f06fc422555
GB41MNLI12848789048963,669279.36,Business,6908d3d0-2404-48fe-b9ee-86f062a35a9f,40d74b67-6d9c-4db9-847c-4a8a377dec2f
GB90CRTV68801143446272,205343.54,Savings,fa4932a1-0c54-49a3-a55d-17719d11ad7f,6908d3d0-2404-48fe-b9ee-86f062a35a9f
GB40CBYX91602081470214,401210.2,Business,ee9b37af-ef0e-4da8-8dd1-e61691ebbbbf,40d74b67-6d9c-4db9-847c-4a8a377dec2f
GB42SXKI66402211636409,61222.34,Business,e44f8c83-3ccd-4ffb-af98-355cc4f1aad7,e44f8c83-3ccd-4ffb-af98-355cc4f1aad7
