FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB11JWWT29982629537293,293045.89,Checking,b942d832-ce58-4ef6-8c4c-78767dbb8267,b942d832-ce58-4ef6-8c4c-78767dbb8267
GB43DGBV37822023151837,353228.6,Checking,3aa34604-461f-4e16-ac47-78e22f396818,3aa34604-461f-4e16-ac47-78e22f396818
GB34PQQC21565645080295,321324.1,Business,945ae64d-3cd4-4ea9-8c8a-f310d8758534,945ae64d-3cd4-4ea9-8c8a-f310d8758534
GB45LEEO51130667366540,422174.16,Savings,d131f8d6-211a-4750-8440-89f02d3dd157,3aa34604-461f-4e16-ac47-78e22f396818
GB41TWRU80093951775161,838576.54,Checking,61182195-a759-413a-bd3e-06b30e1dbe53,d131f8d6-211a-4750-8440-89f02d3dd157
GB05NBTF62334531942786,811543.14,Business,3dca6901-3ea2-4a2d-b983-9a43c02e3709,3dca6901-3ea2-4a2d-b983-9a43c02e3709
GB67AKCW62181418529341,888081.42,Business,ef217d06-f7aa-4e02-aeeb-b3464add3c36,ef217d06-f7aa-4e02-aeeb-b3464add3c36
GB40DZDN48075246077468,609385.63,Business,a7e5e5b2-33cb-41ed-ba81-fdcfa388b14e,ef217d06-f7aa-4e02-aeeb-b3464add3c36
GB59FMMW04648403178189,874.74,Checking,2e8fae3d-b148-4730-ba94-e1f0a8925c8b,2e8fae3d-b148-4730-ba94-e1f0a8925c8b
GB14BYZJ19383754748898,832550.05,Checking,715cb0cd-9132-45d1-adf9-cb20cf9ba7b0,715cb0cd-9132-45d1-adf9-cb20cf9ba7b0
GB27AHFJ87775315811217,311264.75,Savings,27710b2c-7148-4bbc-bc09-0f1bbd782265,27710b2c-7148-4bbc-bc09-0f1bbd782265
GB94FHXY83841074975061,537112.8,Savings,a5979618-9c4b-4d8b-b9f5-2413454bcf2c,a5979618-9c4b-4d8b-b9f5-2413454bcf2c
GB83BGHO42224399021512,226975.04,Savings,6aee1576-fd5c-4bf6-a059-110f0d6df598,715cb0cd-9132-45d1-adf9-cb20cf9ba7b0
GB34WZEQ38178878900675,231570.05,Checking,bfa5fa84-3fb0-4b10-b4bb-c544905d8c15,bfa5fa84-3fb0-4b10-b4bb-c544905d8c15
GB82FWMK68018520920276,446565.26,Business,24d669bc-ddec-4dc2-ba01-6625ba0ce9a6,24d669bc-ddec-4dc2-ba01-6625ba0ce9a6
