FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB17VQJR23324975505204,985369.49,Business,5b03c303-b597-4914-ad76-7db36828411c,5b03c303-b597-4914-ad76-7db36828411c
GB79EGPL20929035956937,549849.04,Checking,31508329-7ac4-4370-9081-0f07339cd387,31508329-7ac4-4370-9081-0f07339cd387
GB18RIMR90118014836984,109712.78,Savings,0efc9b5d-0517-4cb1-afdc-61c35938735c,5b03c303-b597-4914-ad76-7db36828411c
GB61VKDU24100877324281,610832.08,Savings,72009ccf-7fc4-4bac-aae8-0e50e81ed9bf,5b03c303-b597-4914-ad76-7db36828411c
GB37ESEI64178722543599,833368.86,Business,92d8323c-2408-4c62-b0ef-6fcb999edb78,92d8323c-2408-4c62-b0ef-6fcb999edb78
GB09PPFE98035108792765,529798.54,Checking,0a9162b8-5612-4555-ad90-aa96566e14c1,0efc9b5d-0517-4cb1-afdc-61c35938735c
GB93QXIC81192255830334,472381.83,Business,5287832a-011d-4a78-a502-6f65453c8086,5287832a-011d-4a78-a502-6f65453c8086
GB62BCRC22069384329734,453680.38,Checking,30ae5c12-aa83-4cc8-9021-bd96f8c10ac6,30ae5c12-aa83-4cc8-9021-bd96f8c10ac6
GB62QLGF43545725403479,771881.89,Business,b9f51a2d-eaa9-4462-bf75-4c1482dd4ff8,b9f51a2d-eaa9-4462-bf75-4c1482dd4ff8
GB27TWMP56400359695143,669692.21,Checking,7c8969dc-55a6-45fb-9f86-acabfae3bee1,7c8969dc-55a6-45fb-9f86-acabfae3bee1
GB80PKPU71783450076402,326185.41,Checking,b5ba3527-246d-4ed9-b712-41dd9735b2d0,b5ba3527-246d-4ed9-b712-41dd9735b2d0
GB42YIRJ55230919058785,232965.74,Business,0b0dd13d-c7ea-464a-94f2-57e9becf886c,0b0dd13d-c7ea-464a-94f2-57e9becf886c
GB58SILM48644082771950,464519.86,Business,6209dfea-b60e-4aba-9616-0b36f6494507,92d8323c-2408-4c62-b0ef-6fcb999edb78
GB70DAQW20331748698570,610125.46,Checking,8f81d7ca-de41-4c94-a7ec-2abfda12d2c8,8f81d7ca-de41-4c94-a7ec-2abfda12d2c8
GB04DYIE35227329510247,706670.11,Savings,db789f4b-4da9-4389-a86e-4dd8359b13ec,db789f4b-4da9-4389-a86e-4dd8359b13ec
GB14VGGA60801366200254,752416.25,Savings,4c7cf3de-6622-43b5-a9c6-9127d75d6e01,4c7cf3de-6622-43b5-a9c6-9127d75d6e01
GB55SIBS89134484235094,334767.63,Business,7346ac63-e27d-4fb7-900a-0a67967e6649,7346ac63-e27d-4fb7-900a-0a67967e6649
GB18GFBL16792608721835,719730.4,Savings,dc48556d-5a13-4796-932b-14d0dfcbb00a,dc48556d-5a13-4796-932b-14d0dfcbb00a
GB39YOJP21248670684378,881155.01,Checking,26ae2d6a-fb61-413a-8abe-fce5fc3c6f99,26ae2d6a-fb61-413a-8abe-fce5fc3c6f99
GB57TTXE54865515392967,435458.05,Business,2f0e3c8e-9271-4c7c-b640-dd6fbdc9f16c,2f0e3c8e-9271-4c7c-b640-dd6fbdc9f16c
GB15CSMW73263050160783,845506.76,Business,e71bf61a-ddd5-47f5-844c-352336a3b4d3,e71bf61a-ddd5-47f5-844c-352336a3b4d3
GB96TYNG98430832663697,768822.36,Savings,db161834-a59b-4d4e-a3aa-2a6aefa3cc02,e71bf61a-ddd5-47f5-844c-352336a3b4d3
GB15QUZV46110225751290,945209.03,Savings,55694a1e-46fa-4ee8-9c57-edcfbd5eedc0,55694a1e-46fa-4ee8-9c57-edcfbd5eedc0
GB32ZYCO26329355407647,8579.99,Savings,76bf9bab-d185-44c1-992d-d91e93bda29c,76bf9bab-d185-44c1-992d-d91e93bda29c
GB70BZCY14712090510499,121873.59,Checking,1cf7f2c9-548b-47c9-a9a4-6a0316232cce,2f0e3c8e-9271-4c7c-b640-dd6fbdc9f16c
GB42COAI87444481235507,740095.98,Savings,4efffcd2-877e-4e26-aa18-ca064f344832,55694a1e-46fa-4ee8-9c57-edcfbd5eedc0
GB15MWYS64259375687677,874490.02,Savings,47e0d4ef-3935-476b-aa65-2e957a281399,8f81d7ca-de41-4c94-a7ec-2abfda12d2c8
GB56DBZX88419785804997,145882.81,Savings,bd887d72-8ef1-4e26-81da-149c5a586b07,bd887d72-8ef1-4e26-81da-149c5a586b07
GB98WRAP41236602249564,115960.77,Checking,9857d96f-3a97-436d-8154-fc5d890e1ea8,9857d96f-3a97-436d-8154-fc5d890e1ea8
GB95GPBD03069150570953,165967.6,Business,7578886a-2991-41af-ad2a-482892f59fcf,7578886a-2991-41af-ad2a-482892f59fcf
GB23BHTE03471213520413,299790.89,Savings,f5a0b0ed-5204-46e3-8761-8bf8ef76550c,72009ccf-7fc4-4bac-aae8-0e50e81ed9bf
GB68QVCO66697046091257,96317.2,Checking,c7a69046-f17d-4481-8ffb-54cc0b4e7c73,c7a69046-f17d-4481-8ffb-54cc0b4e7c73
GB11MHFA54156702879710,569643.27,Checking,6a919d8f-d62a-4eb4-aaab-b7d6ff829cfd,dc48556d-5a13-4796-932b-14d0dfcbb00a
GB08ORZU63501054752637,815868.66,Savings,ea9bb01c-7c22-4a8f-adf8-d3bebb0b1a6f,7c8969dc-55a6-45fb-9f86-acabfae3bee1
GB32SQRH34719946460853,130734.72,Checking,c265f1fc-bfd6-46bd-b7db-af027c0d075f,c265f1fc-bfd6-46bd-b7db-af027c0d075f
GB96ZBWD05356983444702,752690.37,Savings,276681a6-baf0-46ad-8b70-f484e969b631,31508329-7ac4-4370-9081-0f07339cd387
GB25UMLC69309769049570,724533.28,Checking,e83ea81e-bc33-4285-bd54-5b1437a7346e,92d8323c-2408-4c62-b0ef-6fcb999edb78
GB59LFTS93611751561324,253161.38,Checking,85942231-d9cc-4c0e-ab6a-5e72fc705d2c,85942231-d9cc-4c0e-ab6a-5e72fc705d2c
GB35YZRG27810491331220,725589.36,Savings,bc7dd33b-7a1a-4116-a7c4-09d2b01b0c9c,bc7dd33b-7a1a-4116-a7c4-09d2b01b0c9c
GB09LTJX36524245793524,923390.27,Business,8b78aee3-1a1d-4262-9ab7-ef8e494665d2,8b78aee3-1a1d-4262-9ab7-ef8e494665d2
GB05POHC01171385254095,944774.12,Savings,fc78d743-a41a-4cb9-9453-7e6bbc230163,fc78d743-a41a-4cb9-9453-7e6bbc230163
GB71MZLY75167043601917,609961.74,Checking,36dcb33d-686a-4dbc-b67c-6ac45ae96106,db161834-a59b-4d4e-a3aa-2a6aefa3cc02
GB32NWGK95629062824682,346874.79,Checking,ff4f59aa-70d3-4b41-ab80-567d15c315da,ff4f59aa-70d3-4b41-ab80-567d15c315da
GB88ONMJ68600412897770,215558.89,Savings,834df16c-b465-4be9-920c-afce6fbdf06b,834df16c-b465-4be9-920c-afce6fbdf06b
GB50FRYY09528543477806,419688.01,Checking,72168c3a-0abe-44e9-8c9a-197e8d4750f3,5b03c303-b597-4914-ad76-7db36828411c
GB47INPW16351392454650,338993.46,Business,d2bbbcfb-61ef-43a0-bab7-b4cebed8661f,ff4f59aa-70d3-4b41-ab80-567d15c315da
GB36SHGT37184799008822,773702.32,Business,d1f64ff6-8274-46f9-88d4-492f5602531a,d1f64ff6-8274-46f9-88d4-492f5602531a
GB98ZZWE01283234750077,761967.48,Checking,12660b7f-1f49-4c94-b7fc-dd1cbe9ec4b7,b5ba3527-246d-4ed9-b712-41dd9735b2d0
GB42IBNZ43081903458148,566047.27,Business,34b7533e-7677-4f46-b790-6292aa832a75,34b7533e-7677-4f46-b790-6292aa832a75
GB92TXHQ60944152246183,436843.58,Checking,203696ce-662c-42aa-89c6-da6fe11d0010,203696ce-662c-42aa-89c6-da6fe11d0010
GB55BIYZ63654871936761,840891.19,Checking,7564ecb8-f89b-4bc2-b0f1-6cdc6a51830a,fc78d743-a41a-4cb9-9453-7e6bbc230163
GB60YUGF80219346569037,220573.72,Savings,1a1dbfab-7996-46f7-8caf-b4bcac14ffb9,9857d96f-3a97-436d-8154-fc5d890e1ea8
GB27TAXQ23917462236404,427602.23,Savings,70f03db0-5b56-4b21-91f6-07ad4ff3c1ab,db789f4b-4da9-4389-a86e-4dd8359b13ec
GB15WCFL59834923867640,377625.59,Business,06a241b8-f0db-4c16-91e3-fb0fe5ce3db9,9857d96f-3a97-436d-8154-fc5d890e1ea8
GB78AFUZ30460915473931,788492.07,Business,90d53327-2fcf-41a0-a984-811c8549a396,6a919d8f-d62a-4eb4-aaab-b7d6ff829cfd
GB98FTPX93115147718196,283470.66,Savings,7912672c-cc93-4b2e-84c4-40833d846f82,7912672c-cc93-4b2e-84c4-40833d846f82
GB68SWZK67474758390650,673642.1,Checking,0d89dad9-fb06-4d15-8032-5eb248585dc3,47e0d4ef-3935-476b-aa65-2e957a281399
GB37MZQG25331232237064,663349.78,Checking,efd14928-dabe-4b5f-9c86-fea99b6e8115,efd14928-dabe-4b5f-9c86-fea99b6e8115
GB10OUZB47807981829094,124106.65,Checking,844df884-3cdc-4eea-939f-6605aa31e81a,d2bbbcfb-61ef-43a0-bab7-b4cebed8661f
GB13SKDX56644795433326,523524.35,Savings,67c5e96b-84ec-4c4e-94db-a1a88d1eab57,b5ba3527-246d-4ed9-b712-41dd9735b2d0
GB69OAJQ91980869119567,250979.34,Business,819a4814-1482-4220-915e-dbf320b8573c,7578886a-2991-41af-ad2a-482892f59fcf
GB76HZLC84571994514607,348303.9,Business,b9e105db-82fa-4371-8be4-6f361e6f61c5,b9e105db-82fa-4371-8be4-6f361e6f61c5
GB16IFDJ19213159716215,672039.56,Checking,0d5ada77-81e8-42e5-85f0-9d7ffc711f10,4c7cf3de-6622-43b5-a9c6-9127d75d6e01
GB11JSLV11045169053492,13110.87,Savings,d8104380-615a-4b21-b8f8-b5ee939b471c,db161834-a59b-4d4e-a3aa-2a6aefa3cc02
GB95NXYV45161966087100,454989.81,Savings,b8ffd226-9fba-4c34-b018-2da5411af01d,b8ffd226-9fba-4c34-b018-2da5411af01d
GB58OOKA03138806920528,863142.32,Checking,2ebb2b12-a439-41b8-af2e-3c2354360e39,844df884-3cdc-4eea-939f-6605aa31e81a
GB24KMKF93071561066318,728878.47,Savings,1a2db2b7-4081-4152-a8f6-edaf876f13d9,1a2db2b7-4081-4152-a8f6-edaf876f13d9
GB79BYUW32438462920135,302112.15,Checking,3255ccdf-478b-456c-bd2b-bd0f924d072d,efd14928-dabe-4b5f-9c86-fea99b6e8115
GB04DJVA53315085575085,990827.8,Checking,27df7c1f-c74f-4fd8-ad44-8db701e11736,1a1dbfab-7996-46f7-8caf-b4bcac14ffb9
GB06XTMY36038771495346,139581.92,Checking,5e9a1c53-2e7f-4dc5-8ed4-adf74c622c0c,5e9a1c53-2e7f-4dc5-8ed4-adf74c622c0c
GB98FBNA16213992110248,100830.53,Business,e6bc1ebd-42ff-4887-88c0-cac9075fa16c,b9e105db-82fa-4371-8be4-6f361e6f61c5
GB36EUMD32756781609796,879464.98,Business,d71346b9-aa09-4ae1-9694-e740461a2fde,d71346b9-aa09-4ae1-9694-e740461a2fde
GB53EHRO88157362206207,852679.72,Business,8bef8c3e-b5ae-4079-8065-2073b8228918,5b03c303-b597-4914-ad76-7db36828411c
GB28SEVZ94311027721419,112472.08,Business,73782e3c-e964-42af-b0b2-3e1947e940f0,73782e3c-e964-42af-b0b2-3e1947e940f0
GB86CDZD59736322626516,783999.18,Business,0f43f6f5-22c3-4ce2-b9af-f9c85c032dce,e83ea81e-bc33-4285-bd54-5b1437a7346e
GB26XTXI47208130144707,416259.91,Business,ff7395d0-f12a-4d9b-aa9e-de549f1988a5,ff7395d0-f12a-4d9b-aa9e-de549f1988a5
GB91CMDF96238117394524,803080.14,Savings,7229ca9f-56df-4eb9-8151-03fc46d3eb08,31508329-7ac4-4370-9081-0f07339cd387
GB19VYON19221812815101,969571.79,Business,d233ceab-e656-4ff8-ac70-ee0c4d2d77f1,70f03db0-5b56-4b21-91f6-07ad4ff3c1ab
GB70XFBL65358755193234,294228.1,Checking,9d57bc36-1693-4497-867a-18f3fc50a366,d71346b9-aa09-4ae1-9694-e740461a2fde
GB61XGTZ84913099507501,567857.33,Savings,265c6390-05b6-429c-8895-9b545d71bc05,265c6390-05b6-429c-8895-9b545d71bc05
GB56VUGE54687955903337,884326.64,Business,f23c0100-6fd1-4dd0-ae83-b218521fa1ca,f23c0100-6fd1-4dd0-ae83-b218521fa1ca
GB52OSUL25155768555354,525155.77,Checking,9290d605-7918-41c9-b73b-dfa6e8db421a,26ae2d6a-fb61-413a-8abe-fce5fc3c6f99
GB94DGCN31806238270577,690737.24,Business,8695a9d6-3bee-4be6-a43d-41cb9b9ff15b,8695a9d6-3bee-4be6-a43d-41cb9b9ff15b
GB02FXCS27728062690260,337178.58,Checking,02bc7438-025c-49b5-8a53-660c70797605,02bc7438-025c-49b5-8a53-660c70797605
GB49RWWS89636845473438,543642.2,Savings,87c31fc0-a8e2-4696-b71f-ccb5932496a3,87c31fc0-a8e2-4696-b71f-ccb5932496a3
GB64IFWG03631180093715,738424.1,Savings,04bcdec3-7875-4325-b6eb-e748a73319d9,8b78aee3-1a1d-4262-9ab7-ef8e494665d2
GB08GCAX16041655406182,244049.67,Business,97912cd8-0c26-45b3-b63c-c289c0b0f880,97912cd8-0c26-45b3-b63c-c289c0b0f880
GB83DKGC50405519973378,922805.27,Checking,e648e2d5-1489-4f99-b0d1-358e928bec22,e648e2d5-1489-4f99-b0d1-358e928bec22
GB08OWNX08572863894618,974479.64,Business,d20d8a52-015a-4831-9889-2ec51333720a,d20d8a52-015a-4831-9889-2ec51333720a
GB80AKKY08652842818314,80660.08,Business,fe6cca9a-50a7-4328-9f0a-3cc600fe0e4e,72168c3a-0abe-44e9-8c9a-197e8d4750f3
GB39FNZU32091063397120,30050.51,Savings,eb875140-5a1b-4622-949e-7e4b06a304df,9290d605-7918-41c9-b73b-dfa6e8db421a
GB55QWNO79212923533737,570046.97,Checking,04173e0b-711e-4a41-86be-47d2301cbab0,72009ccf-7fc4-4bac-aae8-0e50e81ed9bf
GB05IWEB71891599733117,580471.08,Checking,2b861dc5-6ce0-4b55-a274-d65a5fd9ad0f,2b861dc5-6ce0-4b55-a274-d65a5fd9ad0f
GB69FRSH38205916931091,68779.49,Business,a90298b5-3e0b-4472-948b-05adccc2f017,72009ccf-7fc4-4bac-aae8-0e50e81ed9bf
GB93TWAV22427270064835,821617.56,Savings,b91e0bb1-66d1-4220-837b-d8f0dc3cfc35,1a1dbfab-7996-46f7-8caf-b4bcac14ffb9
GB92SDHC43896262034599,192287.53,Checking,6599b126-d48c-42a9-91ea-57f10d8ffcd7,dc48556d-5a13-4796-932b-14d0dfcbb00a
GB06TFII61224195801711,180843.64,Checking,90677473-8fd7-4276-a50b-7310fd455ef6,8bef8c3e-b5ae-4079-8065-2073b8228918
GB21RQKV88066427389086,249979.33,Checking,ce2f4e02-b5b4-4a5d-ab32-02c411bffc02,ce2f4e02-b5b4-4a5d-ab32-02c411bffc02
GB39ZCIM82656593660178,951026.49,Checking,049901bd-a034-4277-bb8f-db8c94beecdb,049901bd-a034-4277-bb8f-db8c94beecdb
GB06LGAK01967576362550,251529.8,Checking,dd85b40d-6771-4f6f-8447-47df4f332a8c,dd85b40d-6771-4f6f-8447-47df4f332a8c
GB23BLRG54465964570590,25606.79,Savings,51061db4-22a8-4033-8716-8aa46c2f0702,51061db4-22a8-4033-8716-8aa46c2f0702
GB52VHFE88367454597244,842722.32,Business,1359c2f6-5d41-4f71-85c4-b9ea278b6b1e,1359c2f6-5d41-4f71-85c4-b9ea278b6b1e
GB67UFSV78041436740284,670352.75,Business,34b9c18e-07d4-45de-b919-4cd8c25d65e1,34b9c18e-07d4-45de-b919-4cd8c25d65e1
GB69GGZI40557155486611,846860.44,Checking,d6fca46a-bc1f-42cb-b143-f751af56d4de,276681a6-baf0-46ad-8b70-f484e969b631
GB25TIBN19231661551931,5363.5,Savings,06c7a161-0725-4793-9304-9a8d699f132e,06c7a161-0725-4793-9304-9a8d699f132e
GB38BPYS41821738062149,147878.22,Business,e3a47707-3868-4b6a-9c16-75f35f14f65a,9d57bc36-1693-4497-867a-18f3fc50a366
GB91ZEBN23549995883323,582814.66,Business,4d00a5e7-d47a-4910-bfab-37aac28b71b6,bd887d72-8ef1-4e26-81da-149c5a586b07
GB19JLRT56459513545780,409626.93,Checking,c9849ea1-8d72-4437-874b-532b444fdf79,73782e3c-e964-42af-b0b2-3e1947e940f0
GB20UEJN51569091908156,353882.95,Checking,a766e7c2-7e58-42ee-a8eb-bce9f971aa06,a766e7c2-7e58-42ee-a8eb-bce9f971aa06
GB74VNUJ83027421765251,688157.21,Checking,5035c6de-be98-48ca-ab43-01242fa8abfa,049901bd-a034-4277-bb8f-db8c94beecdb
GB76IJVJ36233336884088,334682.21,Savings,5a923498-1e78-41a0-913e-90cfb69ae28e,5a923498-1e78-41a0-913e-90cfb69ae28e
GB03LDXO70647920248601,650853.58,Business,5d58199d-f233-4089-98e5-d6157f525579,5d58199d-f233-4089-98e5-d6157f525579
GB96PDXF98535871042099,75200.87,Business,09398080-d3d9-4098-a337-2095ff999003,34b9c18e-07d4-45de-b919-4cd8c25d65e1
GB03WQDH02622955245543,78650.78,Savings,b6c7dd07-d65f-495b-9a36-3bf7babc9816,d233ceab-e656-4ff8-ac70-ee0c4d2d77f1
GB07ASEF12209046553912,842762.23,Checking,472a5ce0-5e64-475b-998f-750ebd3037b3,472a5ce0-5e64-475b-998f-750ebd3037b3
GB14XOPH43595510300403,496774.03,Checking,e0cd7aa1-3917-42e7-8712-0f617e7337b2,34b7533e-7677-4f46-b790-6292aa832a75
GB69ALQQ31230490036271,405749.09,Savings,9bdfa995-6864-43c2-b33d-08c28a51a2d1,70f03db0-5b56-4b21-91f6-07ad4ff3c1ab
GB95OPPE21083769456784,798687.52,Savings,5f4e39e3-b580-43e9-ad5c-96c7b3f94fa1,5f4e39e3-b580-43e9-ad5c-96c7b3f94fa1
GB86VZLH78122324774552,487810.75,Business,523efcbb-4fba-432b-803e-0c49e983588a,523efcbb-4fba-432b-803e-0c49e983588a
GB23KQKJ62893454193191,543852.42,Business,7f480da0-7c4a-4b5b-8d40-d0e867c0fff6,844df884-3cdc-4eea-939f-6605aa31e81a
GB92ZLRV94589270716481,503682.46,Checking,2f7a8b5f-c684-4303-8322-c36e16397ff0,d233ceab-e656-4ff8-ac70-ee0c4d2d77f1
GB53GLRO88805451458496,122413.99,Savings,def87e64-9efe-4211-8190-0a115014eab1,844df884-3cdc-4eea-939f-6605aa31e81a
GB18HUSX32682460038428,542621.45,Checking,018f1c44-d3bc-48e3-8573-417f69816bc2,3255ccdf-478b-456c-bd2b-bd0f924d072d
GB62GBCQ38515361539828,909781.08,Checking,b22899e0-7de8-4074-b46c-57f48d33d98b,b22899e0-7de8-4074-b46c-57f48d33d98b
GB31WEGZ86121850235222,100918.56,Savings,757ee03b-c1a4-416c-bd71-b2eaa01a6cc3,757ee03b-c1a4-416c-bd71-b2eaa01a6cc3
GB12CZVJ66808903315074,560132.33,Checking,91b970e8-f882-4380-aca1-dd0c7ab457cf,91b970e8-f882-4380-aca1-dd0c7ab457cf
GB66PFPY07816265580600,105320.54,Checking,841e1ead-ab93-4950-bb90-0cbb009421ac,04173e0b-711e-4a41-86be-47d2301cbab0
