FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB18EYOJ37301904459522,239742.07,Savings,c3100a28-1312-4bb3-bd8c-405eb96585a9,c3100a28-1312-4bb3-bd8c-405eb96585a9
GB27SCTX00432459330139,478552.71,Checking,3a2b4570-8184-4143-8166-3dc6701a79ff,3a2b4570-8184-4143-8166-3dc6701a79ff
GB78DOZT02487486996950,18122.53,Checking,5309b755-25dd-48ce-a3a2-42913e76bb62,5309b755-25dd-48ce-a3a2-42913e76bb62
GB77KVEA44923544498048,223124.77,Business,3f160919-b4be-48bc-b1fc-8e013507b484,5309b755-25dd-48ce-a3a2-42913e76bb62
GB69GAOC30589517371665,224580.73,Business,3ddb8dd5-5af2-44ec-978f-5d2b109db276,3ddb8dd5-5af2-44ec-978f-5d2b109db276
GB97KHOZ62582538986152,816470.24,Business,a357cf9e-4187-426b-8d09-8b2c94f11834,3a2b4570-8184-4143-8166-3dc6701a79ff
GB87DTSI78269605584248,948937.43,Savings,ed1a02d5-dabc-41fb-9886-c780ea75eb10,ed1a02d5-dabc-41fb-9886-c780ea75eb10
GB06UYVC48364829372189,217399.6,Savings,e9bcc028-c6fd-4dc2-8a26-ab0b0d04aa38,c3100a28-1312-4bb3-bd8c-405eb96585a9
GB73SPLM54590010981826,78913.82,Checking,3670fc20-6f73-47a3-9745-419a23387f10,3670fc20-6f73-47a3-9745-419a23387f10
GB22GYMI42995267983133,586641.57,Business,c11d79f9-d4b2-450a-b15c-c36ec3989cec,e9bcc028-c6fd-4dc2-8a26-ab0b0d04aa38
GB86MSEO61720761958208,942186.59,Savings,dc384bd1-448f-4905-83df-34c675f94a3d,a357cf9e-4187-426b-8d09-8b2c94f11834
GB67OOIK16261613501590,773810.13,Checking,1576bae7-4235-4b62-9c46-5541140f6f76,a357cf9e-4187-426b-8d09-8b2c94f11834
GB54GQUJ24445147081635,819776.1,Checking,1ad33c60-ab92-45b0-b5ca-bd11bbf6a54e,a357cf9e-4187-426b-8d09-8b2c94f11834
GB97XKDU19663255490072,898854.01,Savings,38955fb0-7a5f-47ab-a5e2-86c39f92dc77,e9bcc028-c6fd-4dc2-8a26-ab0b0d04aa38
GB31SUJH89344166203205,114180.14,Business,9763d149-b0a1-46f5-a3b9-d56a71d8a952,3a2b4570-8184-4143-8166-3dc6701a79ff
GB29SPZU73591630591898,313281.86,Checking,b38f05ac-0799-4a60-b737-ff1f9392c957,b38f05ac-0799-4a60-b737-ff1f9392c957
GB33OTGC46039969701665,387638.08,Business,2cc6543e-033a-4cb7-97f5-0ec17fd14bcd,1ad33c60-ab92-45b0-b5ca-bd11bbf6a54e
GB75VZQM46328981006848,508895.2,Savings,a18fdb4d-820b-4dde-88e5-87d762660f73,a18fdb4d-820b-4dde-88e5-87d762660f73
GB71GFSK23835664036586,850899.42,Business,43b375f4-702d-462c-8729-a2e48a121e42,43b375f4-702d-462c-8729-a2e48a121e42
GB18ENOT53358282038303,147578.61,Business,619ee284-416b-452d-bf00-9f319d0d04fe,619ee284-416b-452d-bf00-9f319d0d04fe
GB95LFNL00770330419255,204695.2,Business,e45dea0f-f0a8-4d88-9fd1-3fd92997f5ac,a18fdb4d-820b-4dde-88e5-87d762660f73
GB44ZNGR53417074280395,155938.01,Business,182739f5-0f54-4ef7-8071-11ca26c11e37,ed1a02d5-dabc-41fb-9886-c780ea75eb10
GB53QPIT74425042708667,229032.36,Savings,d67105a5-e325-4bc9-aa77-0e2109a62298,ed1a02d5-dabc-41fb-9886-c780ea75eb10
GB03CFOK97210357283894,375757.16,Checking,2c86d928-6016-4f78-b4ab-da5868a08c78,c3100a28-1312-4bb3-bd8c-405eb96585a9
