FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB77ARAR32403205877054,670509.29,Savings,4e94bc7d-2996-43a9-8a7b-f7ae58e2113b,4e94bc7d-2996-43a9-8a7b-f7ae58e2113b
GB25UMOS39433185092628,85019.18,Savings,c998ec70-b61c-4e79-82f6-806821c6cbed,c998ec70-b61c-4e79-82f6-806821c6cbed
GB38YHSN81115419908012,37283.9,Checking,1a564bbc-8a25-4090-85d5-c4f0622f46a3,4e94bc7d-2996-43a9-8a7b-f7ae58e2113b
GB71VPLU67084980896214,409214.86,Business,a1d681ae-9200-48a1-8043-0f97c9e92ad6,a1d681ae-9200-48a1-8043-0f97c9e92ad6
GB38RVLM45839668388666,811245.78,Checking,170c6db1-ce72-43c0-8952-0ba185752750,4e94bc7d-2996-43a9-8a7b-f7ae58e2113b
GB64TIGA67530216052865,850461.66,Checking,c283649c-4a44-43ed-981d-685475ce9169,c283649c-4a44-43ed-981d-685475ce9169
GB91YLLO25071980126052,909252.81,Savings,839bac3f-6b49-4bb0-ab95-f3d977daac0c,839bac3f-6b49-4bb0-ab95-f3d977daac0c
GB19RTIS33303346998281,405761.03,Business,4d4bdf3d-0898-42c7-b7fd-cdbd88f086a1,4d4bdf3d-0898-42c7-b7fd-cdbd88f086a1
GB16GFHZ71013522719558,258758.6,Checking,65dbec45-143f-400d-a944-e4772ab66259,839bac3f-6b49-4bb0-ab95-f3d977daac0c
GB11ORXJ28992008509892,808519.74,Business,30f8e2e2-9e28-4352-973c-45b7f931af4d,30f8e2e2-9e28-4352-973c-45b7f931af4d
GB95QEMN45440116224454,748904.77,Business,3ae5f04a-f9fe-4bb2-a6cc-3b6e5a71840c,170c6db1-ce72-43c0-8952-0ba185752750
GB56LXXU66338839125261,442797.15,Business,419f7e3d-73a9-4988-8d93-f3d2841ae233,419f7e3d-73a9-4988-8d93-f3d2841ae233
GB50FCKF32985743137567,783691.42,Business,9e4efe87-0a4a-49c7-ad43-05993a19ccd6,9e4efe87-0a4a-49c7-ad43-05993a19ccd6
