FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB74AMQC76764749735577,466860.38,Business,18080a55-9fde-41a7-ba18-4174060086c2,18080a55-9fde-41a7-ba18-4174060086c2
GB35PLMI85213282091073,916747.28,Business,5dada472-b907-49d7-a6b1-3cc43606906d,5dada472-b907-49d7-a6b1-3cc43606906d
GB75DGSW17273847302578,951597.48,Business,bb710aae-a109-4ef8-9ed0-7adb74f30f29,5dada472-b907-49d7-a6b1-3cc43606906d
GB32EGSJ15467306376778,365460.16,Savings,e1c49f34-a378-41be-858a-976e9e4309d3,e1c49f34-a378-41be-858a-976e9e4309d3
GB82UJAA26100812737858,198746.12,Checking,d0ce3ddb-fa85-480a-ae1b-7f9644a53655,e1c49f34-a378-41be-858a-976e9e4309d3
GB54USZP78317492574119,845958.56,Checking,eb9938f1-b16e-4bc0-8a3b-3139f19c2586,5dada472-b907-49d7-a6b1-3cc43606906d
GB23QYDT16089203993300,505377.53,Business,c2f11fbb-c729-4062-8374-8d2c6149ca64,c2f11fbb-c729-4062-8374-8d2c6149ca64
GB18LFJI90701235217080,383036.63,Checking,4595427c-fd0a-4441-a7f7-1ae3f56c284d,4595427c-fd0a-4441-a7f7-1ae3f56c284d
GB67QQUJ03417265546930,623493.0,Business,37ffc242-be4e-4ca8-9f3d-87508e70673d,37ffc242-be4e-4ca8-9f3d-87508e70673d
GB19EZJF43938715662884,999677.5,Checking,dd82cd97-b365-4f85-b043-ea0241a11ed4,dd82cd97-b365-4f85-b043-ea0241a11ed4
GB24BGVS99135573550084,193998.58,Checking,1f3934eb-a761-49aa-bdba-9320d6001e75,c2f11fbb-c729-4062-8374-8d2c6149ca64
GB51CFEO79849264133591,863601.69,Checking,8b4d34cc-cd4f-4d21-92a1-261cf9703da8,eb9938f1-b16e-4bc0-8a3b-3139f19c2586
GB38KBNN58043611811680,984358.68,Business,c5838d33-5ebd-4c1d-bbd3-de9a01b52773,4595427c-fd0a-4441-a7f7-1ae3f56c284d
GB97ZTFZ59847277301212,960720.65,Savings,1406b75c-10c9-4b2b-a0ce-315e09fbdaba,1406b75c-10c9-4b2b-a0ce-315e09fbdaba
GB31GVKO72087313644708,804167.65,Business,758e285d-faaf-45da-a672-6ff4246df1fa,758e285d-faaf-45da-a672-6ff4246df1fa
GB27ZXGF55537362668131,778111.99,Savings,1c50589f-5c6e-416b-93c1-173fa171f39e,c5838d33-5ebd-4c1d-bbd3-de9a01b52773
GB22YQTO09089135811284,102010.86,Savings,79bb2231-ed95-466c-aaed-3c34dc69884d,79bb2231-ed95-466c-aaed-3c34dc69884d
GB03QTCK03665077868435,867374.51,Business,3fae7dd6-9fe7-4672-b187-cd585168bd7b,8b4d34cc-cd4f-4d21-92a1-261cf9703da8
GB94YIWC37306545062735,158183.82,Business,072eb7b9-ffde-4d39-b6ec-b8830633363b,79bb2231-ed95-466c-aaed-3c34dc69884d
GB31RISK77483788300176,752453.57,Checking,9f595884-09c0-4c8c-8af6-113f19551a5d,9f595884-09c0-4c8c-8af6-113f19551a5d
GB73CTOZ13321783202199,361930.58,Checking,b121c860-35b1-4571-bc28-24bbd3989909,c2f11fbb-c729-4062-8374-8d2c6149ca64
GB72IPXS10895132665759,678393.49,Savings,94bde952-41c8-4d0a-90d8-67a992d6eedb,8b4d34cc-cd4f-4d21-92a1-261cf9703da8
GB31KGZZ55411953417166,909091.28,Checking,1404018d-6547-4265-a6b4-4f006cae3bce,eb9938f1-b16e-4bc0-8a3b-3139f19c2586
GB62UALF03842754920715,229815.47,Savings,5ab379cd-b5fd-4ff7-a970-46753f632e95,5ab379cd-b5fd-4ff7-a970-46753f632e95
GB52QRQD20166682497542,217361.18,Business,46aa4808-3f18-477f-9b51-688d00dfa152,46aa4808-3f18-477f-9b51-688d00dfa152
GB57RDEC23702513530910,650358.26,Savings,cf455539-8600-42d9-a8ec-4bd63e5cfafa,cf455539-8600-42d9-a8ec-4bd63e5cfafa
GB89AGMG23817315336969,997315.41,Checking,2bafeaf4-ed26-4686-a3df-1dbe6b4bb379,2bafeaf4-ed26-4686-a3df-1dbe6b4bb379
GB63LJUU67353565514227,714529.29,Savings,6d19b4da-10cd-4166-9137-baa8b0eb239e,5dada472-b907-49d7-a6b1-3cc43606906d
GB43KGFM86591609496933,355034.45,Checking,d1c661b6-7b79-4cf6-b299-b72bf281757b,d1c661b6-7b79-4cf6-b299-b72bf281757b
GB32MPVS58609155583677,488170.1,Savings,27618f9f-4504-42f6-8ccb-affe58ea2b54,27618f9f-4504-42f6-8ccb-affe58ea2b54
GB15RKKC56169024877827,186744.07,Savings,76e3494e-b2d8-4e68-b422-87ff04a13e0c,76e3494e-b2d8-4e68-b422-87ff04a13e0c
GB27DRAB89008087164655,556449.73,Checking,931ad69b-e22d-4fbc-a769-5584b94a7d1d,931ad69b-e22d-4fbc-a769-5584b94a7d1d
GB18NACC62235833209723,280616.03,Business,66cfcb66-009a-4d64-8335-ef6c40de1a0f,94bde952-41c8-4d0a-90d8-67a992d6eedb
GB12TPYK58216348117973,924524.74,Business,ad3d2046-a65a-4353-990c-65a124258512,76e3494e-b2d8-4e68-b422-87ff04a13e0c
GB19EJJX08731621374368,38986.4,Business,421a55a8-cb8b-4a50-ab19-467c0b9b81d5,421a55a8-cb8b-4a50-ab19-467c0b9b81d5
GB19VTBY18983063311457,852271.35,Savings,0118e198-9763-4ed3-8c7d-dd9e4d8ce2b6,0118e198-9763-4ed3-8c7d-dd9e4d8ce2b6
GB15LTNN15986223616286,92331.58,Business,3d60590c-8cef-4c82-8c81-e90b585dc003,3d60590c-8cef-4c82-8c81-e90b585dc003
