FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB35VISQ58615490633608,403462.72,Savings,6d2906a5-c789-4f7f-b709-f3a977fd6c7b
GB60MANN11544355449987,893430.16,Checking,9128aa1b-736f-421f-8cc2-f63b34bc1cf4
GB73EPDG43622358517246,596402.61,Business,6781191c-65ec-4525-b590-a6328a8061b0
GB88XQUD77636657218206,431014.26,Savings,2dcc40fb-ec1b-49b9-b113-7acc6f5fb075
GB05UPGI62055962176426,17191.0,Checking,f7acc3be-ebde-497e-99a2-76b5f5d9b30c
GB64OFRY06657978664469,569169.92,Business,7d855749-1dd0-4fec-aa11-5df39fa41db7
GB55PBZP18866458842046,239879.75,Savings,3afbd5c5-38d6-4cca-aaad-4dbd2b15b419
GB07JMWG53647306936252,687344.22,Checking,a06b4b34-e74e-462e-8ede-1cee8a028d36
GB90MJZA68709899336009,932423.43,Business,ac36e81a-89e5-42f8-ac32-25321519928e
GB47HZVU73226094382422,525013.68,Savings,a92a31f9-3d15-4cb9-bcc2-755f26d37360
GB74KTJO08782450157548,21084.0,Checking,88a5e746-f5c7-4348-803b-08351d20aeae
GB13MMDZ55831510868554,846605.94,Business,e162202a-ac1a-45ad-b167-444e53cdc6dc
GB09CRJI96889777536266,741672.94,Savings,671af14c-7bee-42e1-8a47-00bd0094766d
GB79LIFZ25417922049660,764513.06,Checking,5585cdc6-11fd-4f5d-9258-df929d9559a8
GB11KNFH24970146941895,250227.71,Business,700364af-5e4a-4462-af57-d23da4c7aea1
GB31ZSWS03437747224667,62895.61,Savings,ac6f8a28-7830-4ad9-aa7e-dc0faef5822b
GB78RIGH43770168087755,588001.2,Checking,26f277a8-f1ba-4259-b476-a48a20702013
GB29DTAS05316213284040,436501.25,Business,fe61ebaa-533b-42cd-b0a0-c1cdf75d51c3
GB09PEBK73425525770696,93318.51,Savings,f3211290-656a-4086-aadf-3d7d5f367555
GB91UVSO15220150968916,552782.25,Checking,a5e88338-fb1a-44b4-b81b-da2c83d1a22f
GB14LNGQ78786693658513,799978.29,Business,ef9dd030-89d5-485b-aacd-9153dbd96e0b
GB50JTQQ99572648058339,846809.65,Savings,bc4cb139-e32f-428a-a847-6930a1f3a663
GB29UJRN96912681451672,336165.16,Checking,15d905b7-0e38-430d-b247-5e46f6f73181
GB41YNWW12790865484053,538382.48,Business,48cd8779-4d86-415b-af4e-774c6dbae6fb
GB64MLLH76594099324755,604148.57,Savings,c3b39f63-45be-4094-b3ac-0db77a51c69e
GB43NQZK63755276273633,182770.64,Checking,4231f772-40fa-487c-8a25-82d34209f077
GB52JWFO34098710563456,24546.59,Business,d48447a1-46ff-4dad-a007-e59d75591b71
GB62APWU82311585095779,254995.05,Savings,86d3b42d-8002-40dc-870a-594bdda3dc9d
GB96CLDQ11814114801801,362773.82,Checking,d3fbbd6f-b17a-48e1-9c23-197084a39837
GB40UMOU72784292301692,354912.24,Business,5f0df2cf-e141-4106-b3df-b4d482d120d2
GB06TPKV08733943636146,791817.27,Savings,423ba7e9-9793-4389-9f9f-f1830c40b257
GB83GCCX56853160545605,676894.76,Checking,ad4078b4-c76c-48cb-9e03-9e31242c3506
GB89ARXQ28037874606691,302851.36,Business,e8e1b4d7-88f5-4b34-bcfe-a012d4dbf37c
GB10DZWS83394658649007,787180.09,Savings,340e9980-8104-445f-ad30-ade93be20351
GB11LDPL00627811478947,15111.25,Checking,4f6501f3-6c31-4337-a8e3-f2da5283eaea
GB27TYPC20790081241046,611080.28,Business,153ef6d6-8c21-4bae-a5de-b0fae92ac1bd
GB36BZFI32944422150350,533205.32,Savings,dd87d8aa-1d89-4bde-87e0-daf21d593f2b
GB65QKAD18209385878739,700072.39,Checking,9e2ed7f0-054c-47ae-8515-09698af2c788
GB81SRMG46845746886882,969174.56,Business,29f8860c-ca87-4383-bdcf-3f116a78f0c4
GB31MKKS35666029331259,519207.05,Savings,a96b6f52-ce50-4c53-9498-a6a4701b5510
GB65OXOA03317143905172,59029.26,Checking,6120aa76-e84b-4368-93c4-0640927bc585
GB70CVBX42449406585276,162411.15,Business,9d2266f1-0f8e-471f-b518-fd919bc2aec5
GB56HGDX58131077307285,224940.86,Savings,ccfaea8a-6e34-4406-bc6c-494f04a80630
GB70DASP54774134750237,754610.2,Checking,f2d13bf5-76d4-4962-b865-2338f9410260
GB94HSFJ34443145814245,274551.55,Business,a094ff66-a31d-461d-8b79-6f29b8d24398
GB19WGKM12481853524385,209581.22,Savings,24c467a4-a931-4724-ac97-4a3182f5fda0
GB43TQQS17188753894777,125531.28,Checking,1bb5c8b3-271e-4b14-b746-ac09d0f1c758
GB12BLJI57119103199609,47134.06,Business,1b09333c-90d1-4766-8ff1-69f95e99e88b
GB32QYBQ85708887797779,424134.16,Savings,72f29913-f286-40ee-8287-6c15ef2d4b67
GB17RLCU44141325929548,691857.81,Checking,b37ce610-6d96-4c0d-9d47-9cf7d3173634
GB22QHIC41113085201336,501099.63,Business,bb5a6f75-498a-4040-aa4e-5774b53353cc
GB93PTPQ05951268790643,300090.3,Savings,97f5edda-af57-49da-99f4-b549994f3ae9
GB15JORV54782006002079,730350.31,Checking,64f2fd78-6d8c-4594-84e3-6fbebbc816ad
GB42XMPR37228164604034,100104.34,Business,63253531-7b6e-4c68-89df-f7bd0e266f9f
GB11AFWO09012254523790,900980.46,Savings,d2ec7439-17b4-4e54-9bb6-995519ab3400
GB49FIQW00628093687374,460408.67,Checking,2da064c1-3e1d-4d5f-8de3-e42fb9280e2f
GB54OVUH16831016231187,689512.04,Business,daabc629-af7e-4a07-a911-3f52f00c4855
GB71RXOA86258920949525,543724.74,Savings,eea4e17e-697c-498d-a88d-f0c6249ccf32
GB80XHQT77563773016917,388108.47,Checking,c29e191c-ab7c-4eb8-a57d-fe6c983e6264
GB34JRQD36095476687719,536892.38,Business,1c86505a-8b8c-4461-8cf1-05af009d42c6
GB77GMVJ00992324811282,629162.32,Savings,0b552943-e8a1-47c5-9f2f-f815b018fe20
GB20IOLA15502271990375,945173.68,Checking,b15cc767-dd4a-4aa3-9345-ba0d9dd56899
GB39XUHG13237129730066,658500.52,Business,394fc87b-dfa4-4832-9a6a-4f8c6208ce5c
GB31IIUV36760482005849,816593.65,Savings,22815abe-676a-48c7-a017-9d8e8aab5baa
GB98PVZN97817725807601,292650.94,Checking,a1fe8bad-5724-4c74-894f-661bcdd991e1
GB40OREI08294452625389,14039.57,Business,7b2b33d7-c234-4bd3-87c7-2793a371bf24
GB65UVLF66087146466035,261068.92,Savings,c49c1380-a343-48fb-a5ae-54d31867c6c1
GB45XYNG21255340815350,185963.76,Checking,bca79ff4-257f-419d-9e01-ee505b36b94f
GB44LRCW35347722076999,571043.53,Business,bbb9842b-8a54-4e23-b7a8-6944e5fa97b0
GB27RLMN73255109545893,792493.14,Savings,8f778cb6-2cc7-4a41-a701-55e1ff77a07c
GB22WWSG24992379001319,106803.55,Checking,49cbcdcb-5212-465e-a198-995a10f38461
GB62MAWI83066328352071,922458.81,Business,9723599c-8c95-49aa-b434-c4f0275f7151
GB37EWWP70138037017335,778062.69,Savings,158accbf-87f5-4e62-aaef-22328700e052
GB41EAXT83467495745137,192549.1,Checking,a3e2af4d-af09-4f5f-b6e6-e7671230b722
