FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB35VISQ58615490633608,831203.81,Savings,d36866cd-ca20-403e-924e-d72f45243ecd
GB60MANN11544355449987,574358.67,Checking,68654274-1ead-4c1c-bfea-c72f2ed89d3c
GB73EPDG43622358517246,117731.84,Business,54fc5c72-5f35-4084-a885-478917b4d33d
GB88XQUD77636657218206,835865.62,Savings,11a16bfb-4156-4e0b-881d-765640d50a07
GB05UPGI62055962176426,652960.61,Checking,74602f5b-3b91-4e1f-9a48-f1ab1b1aa99e
GB64OFRY06657978664469,438680.61,Business,651aac36-1ae8-45aa-bd58-c195080ef988
GB55PBZP18866458842046,710249.47,Savings,88589e34-ef63-463a-a02b-499a21b2cc4d
GB07JMWG53647306936252,855007.13,Checking,d06df5dd-f7af-42b8-8306-80e789c2671f
GB90MJZA68709899336009,575738.5,Business,f24310d5-c696-40ad-b31c-a9bd430a8dc1
GB47HZVU73226094382422,674170.8,Savings,9de65199-6353-485a-a379-4f145108af2e
GB74KTJO08782450157548,932725.54,Checking,b6560e70-a86f-4ab0-9dc4-ddcb563d6a7c
GB13MMDZ55831510868554,28961.3,Business,b5756122-4620-4750-88d3-4167d5bd17d6
GB09CRJI96889777536266,916058.61,Savings,1ee75133-e4c3-40e3-8e9f-c8ada12d8736
GB79LIFZ25417922049660,835832.7,Checking,1456daa4-8fbc-45dc-8cf9-2f7c657d806d
GB11KNFH24970146941895,49133.92,Business,3b21b431-d62e-4567-b9bb-b6fcb733ae69
GB31ZSWS03437747224667,44699.81,Savings,a5ed38c9-fee6-4832-ada6-6d437cc37fd6
GB78RIGH43770168087755,763654.9,Checking,dc0bf84b-3508-4234-87cd-ffd4015fb2b3
GB29DTAS05316213284040,762329.22,Business,10aaf54d-e121-48f4-8db5-162e7d1a9f01
GB09PEBK73425525770696,300946.83,Savings,2a35a78b-5e8e-4dff-8e2d-703edae6e30e
GB91UVSO15220150968916,997990.54,Checking,15d035d9-188b-4cae-9829-61c4d2cb3e80
GB14LNGQ78786693658513,277568.23,Business,71071e50-91d0-4090-bded-463b0909d54c
GB50JTQQ99572648058339,524737.79,Savings,f2cc5f52-b3b5-47ea-b34b-4aea0ae1b15f
GB29UJRN96912681451672,839164.03,Checking,850569bc-303e-4972-a1d0-1f157044f7f3
GB41YNWW12790865484053,568582.25,Business,e66bdf9e-df3e-4863-bcca-7f716c399596
GB64MLLH76594099324755,225179.35,Savings,0076e2a0-75b8-4fc0-b848-98c94dbfe0df
GB43NQZK63755276273633,491429.28,Checking,9ca39b0a-58bf-4189-ae47-2b1a7fd65c0d
GB52JWFO34098710563456,866852.06,Business,bf5bb9c8-9921-4064-b4de-7392ef3fb4d6
GB62APWU82311585095779,565895.01,Savings,603dfc07-1fcd-463c-bc73-d90136dd026d
GB96CLDQ11814114801801,455528.84,Checking,6e2a9e2b-2d99-4d1d-851f-be29b3d68f54
GB40UMOU72784292301692,698477.82,Business,600eef52-9529-4965-aef0-7d904574a4c6
GB06TPKV08733943636146,670832.68,Savings,d40063e8-8bc7-4666-a67c-e051dd2396fc
GB83GCCX56853160545605,280185.92,Checking,5ffd3488-55a8-459f-880a-4f64dffee706
GB89ARXQ28037874606691,443872.6,Business,11b19975-52af-4c4e-858b-2ba54a573d23
GB10DZWS83394658649007,963376.75,Savings,fb1f78c8-e0a5-47d7-a492-784ebab34b2c
GB11LDPL00627811478947,756261.43,Checking,45ba6f98-afa4-4cd4-998b-87838ed6ffc9
GB27TYPC20790081241046,264775.45,Business,38f7a245-164b-4cc7-bce6-25a3b1b55c59
GB36BZFI32944422150350,813517.79,Savings,24ebd4c4-e31d-45b1-bd2c-8b167af0dce7
GB65QKAD18209385878739,617139.66,Checking,7f3f402e-2fd1-46a9-b8e0-078b5c947bd1
GB81SRMG46845746886882,245928.59,Business,a67991d3-cbba-46cc-b8e7-658c1705dc7c
GB31MKKS35666029331259,868373.46,Savings,c819df01-6d3a-4616-8806-b4e1da47aefb
GB65OXOA03317143905172,94627.97,Checking,1cb9827c-a42a-4668-a399-aa661fa96978
GB70CVBX42449406585276,950307.02,Business,b839ec08-3f5d-46e6-b25e-d183ca2bfa50
GB56HGDX58131077307285,965185.08,Savings,80769ac7-38cd-4131-8b82-821596ca8608
GB70DASP54774134750237,278182.2,Checking,f823aeea-71f0-420c-b813-3abec913ff87
GB94HSFJ34443145814245,103142.97,Business,227ec1f8-85dc-48ee-8ad9-3148d51f6798
GB19WGKM12481853524385,235358.84,Savings,f65e2d2a-7102-414f-b38c-a0c109176081
GB43TQQS17188753894777,174334.73,Checking,7f32a3f5-ded5-4d8d-af5f-c558fe29c1ab
GB12BLJI57119103199609,822485.07,Business,2be3898f-3769-4a9b-b04e-7b3c319abcfd
GB32QYBQ85708887797779,723243.26,Savings,8c0a8d83-7068-47e4-b087-871622c5dfb7
GB17RLCU44141325929548,406064.82,Checking,6e2cc912-2a41-474f-aabb-9fcf80f74c38
GB22QHIC41113085201336,90919.17,Business,7ca0048d-7689-4744-8a3a-a0665a95f74f
GB93PTPQ05951268790643,474406.63,Savings,461af18c-270a-4ac5-9882-50b86c8adae3
GB15JORV54782006002079,578409.69,Checking,6bfd5a62-ac96-4334-9341-a1c06edd2f36
GB42XMPR37228164604034,417744.96,Business,9e347170-3919-4bf8-bf3a-f497a482b614
GB11AFWO09012254523790,308929.04,Savings,d5171fbd-3891-4605-9a05-d3b52a4796a9
GB49FIQW00628093687374,835898.72,Checking,33b12c16-118b-4eb5-996c-92d9bafe95e7
GB54OVUH16831016231187,447604.3,Business,f9fbca21-ac05-430b-871c-51381314844a
GB71RXOA86258920949525,135162.59,Savings,38c6b11c-0056-4725-bcfe-361b4c8d47ad
GB80XHQT77563773016917,116411.76,Checking,5caba13e-c214-4e29-9441-3fd0266f0b10
GB34JRQD36095476687719,238032.27,Business,8bd69df7-9f3f-4967-86d2-a16c31e23951
GB77GMVJ00992324811282,405919.11,Savings,eeb2f3c0-1352-4364-a673-d682162a7ba9
GB20IOLA15502271990375,572122.91,Checking,1ac221f7-5d2b-4272-b16f-434353f3c219
GB39XUHG13237129730066,164943.96,Business,76997959-16d9-4ab6-aed8-cb5917b052cf
GB31IIUV36760482005849,584745.76,Savings,31572581-d76a-4bd6-a6bf-eed848bdc353
GB98PVZN97817725807601,43318.15,Checking,79e97c5e-7208-4b90-86ca-2b102ff059c0
GB40OREI08294452625389,161266.36,Business,a6f6aabb-1dbc-46dd-b10f-b83209d6db5e
GB65UVLF66087146466035,55397.48,Savings,43392498-10a1-440e-8b9a-3b61fde5d42e
GB45XYNG21255340815350,742694.46,Checking,6ca481ce-dc7a-4431-bfbc-bc822a8c8473
GB44LRCW35347722076999,718126.66,Business,31bd71ed-75bd-46e8-ad49-6ec916981832
GB27RLMN73255109545893,78342.11,Savings,214aa88d-ec0f-4f3e-bd8f-325a63faf39e
GB22WWSG24992379001319,690686.05,Checking,481990a9-cba1-4878-9e47-dbed2bfdb30d
GB62MAWI83066328352071,672993.13,Business,9501d436-437d-4703-bb9d-82c6e4788dda
GB37EWWP70138037017335,812159.49,Savings,91801afa-b662-4896-bd14-e8118b27818b
GB41EAXT83467495745137,427445.77,Checking,035876de-0043-45a2-898d-e322094188d1
GB29SJDA40054278800517,377911.01,Business,3c00a90f-7351-404a-903e-91a557078754
GB40RZDY24543017069759,764418.22,Savings,69606376-022e-4347-a4cf-2264eb112ea4
GB61UWJA22464038909755,438119.54,Checking,573ec8d0-3af8-48cf-b11b-5463ae82bb0e
GB57EODD12711727286153,769833.92,Business,83872cf5-13ed-4fd0-874f-421d7083cf11
GB50JBVT34827203065194,765302.79,Savings,5abee097-a7a9-46d7-a638-21efa3fa27c6
GB31EHMC68884930672507,472116.79,Checking,cedaeaad-57e4-4dd1-9628-68e62eed75d4
GB98LPQV75274023580424,437086.39,Business,6df678ef-a39e-4f68-9129-7fdafe00d7fd
GB49IPSS11205578780768,999866.57,Savings,9ddfb5e6-b53d-45fd-9e70-7160c814d8f9
GB05WWQJ52111933908847,878707.03,Checking,472227b0-7bfa-4dd4-a3db-2d492526bc88
GB69PDJT46406353034389,715854.33,Business,85b11d77-94c7-4754-b578-15ac816fb38c
GB96OJPF27580761487892,431655.23,Savings,7d97b0b3-a980-46ca-914e-f9c96c83dea8
GB22GNFQ37882840873706,455219.08,Checking,f4177bde-b015-4b76-aa0e-0be435c5b008
GB18PMWS26694135864659,571152.6,Business,a2c5beb6-5510-4c1d-8815-c64962469df5
GB64EMAV75042233810355,383226.85,Savings,c4d934cb-e336-4eb8-8183-8572bd943451
GB57UAIU26372567744620,709054.67,Checking,9ddb04e0-39eb-4e0b-ab4c-d962bae6552b
GB79GMPO29391607394635,11834.89,Business,5e9f4162-c684-4046-81c8-85736b58fbc4
GB34PDWL11792795607782,982291.34,Savings,a9a578ae-10b7-41f7-80b6-a0d56636c352
GB26LRJA63783257732822,895471.74,Checking,fbae2bf1-080c-4a10-8de6-c707b7cb66a0
GB87NPKO01599331408607,777404.87,Business,7ae3a72a-77fa-45ba-aefb-97a93ecc3e2e
GB66JEIO67333543555900,675072.05,Savings,3fd1d46e-2d12-4b36-9be8-88b2c42ac335
GB28NXPM79949775698543,846598.44,Checking,17254931-5277-4fbb-9fd3-f9b41063dbab
GB53OXGC04600010833155,286495.92,Business,b6fa8c27-6fae-4f4b-8644-fb669582a8c2
GB32YKZD58868511477590,6236.65,Savings,7e430979-b692-449c-858a-e8eb14f409ad
GB09EYCT89382602067229,719734.27,Checking,fcc98919-a3b6-4ffb-bd59-501b7e0487bc
GB60QVHB84184620891134,2298.26,Business,cc81f90f-a15d-4e7b-bd45-d3416efb41bf
GB94HGAG12873282127323,330278.96,Savings,046a084d-ffc5-418b-9f2e-fac816cc74e4
