FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB35BZHD10458253640818,172462.13,Business,068ef71c-b807-4da2-a903-2cdaf39900ca,068ef71c-b807-4da2-a903-2cdaf39900ca
GB50PIAR85544795891799,810766.24,Savings,1ad1f446-e6e4-4fdd-9e9e-82540127e1bb,1ad1f446-e6e4-4fdd-9e9e-82540127e1bb
GB27VKPI92549533717278,826631.11,Business,60e4467c-2330-434b-b5a8-bf160f35e692,60e4467c-2330-434b-b5a8-bf160f35e692
GB31SAIL60939430354400,251010.51,Savings,fdf0ced3-a16e-4821-9375-3d0dbc576acb,fdf0ced3-a16e-4821-9375-3d0dbc576acb
GB27KJFE32981902085960,419224.37,Business,af6f65a2-8067-40b1-8025-b052bc78e09c,af6f65a2-8067-40b1-8025-b052bc78e09c
GB03WYBR36238810577759,923231.69,Checking,6915681c-cad4-4b74-94e2-728f3f1ffde2,1ad1f446-e6e4-4fdd-9e9e-82540127e1bb
GB26RIPG79524431414733,266068.39,Savings,56fb6c5a-d267-4a6b-9aad-2081f1d6b82b,56fb6c5a-d267-4a6b-9aad-2081f1d6b82b
GB67YVQE90635947132312,926334.28,Checking,9495191a-1570-48d4-8f41-221771f0aa71,6915681c-cad4-4b74-94e2-728f3f1ffde2
GB51JHQG94595218715271,172411.02,Business,0aaf3461-b3b4-4c2c-8182-9d780e551c6c,0aaf3461-b3b4-4c2c-8182-9d780e551c6c
GB40HLTD68272695877013,520216.99,Checking,bc61ebf3-a188-4c04-8ffc-51845046af1f,bc61ebf3-a188-4c04-8ffc-51845046af1f
GB32ACXF21333290217310,16059.86,Business,40276c8d-c611-4575-b1cc-6c29aaed69b5,40276c8d-c611-4575-b1cc-6c29aaed69b5
GB38OKTC44824525984855,218694.95,Business,a3b57c14-d819-4c18-8a0e-470e423b0457,af6f65a2-8067-40b1-8025-b052bc78e09c
GB32BRUP36692084175281,828365.14,Checking,5b5e9359-0449-472e-b362-51222bfd2d7d,5b5e9359-0449-472e-b362-51222bfd2d7d
GB66TGCK10077045581449,532492.36,Business,a45cc1db-8eed-4aa6-8c8b-9e4ea38e6e7c,1ad1f446-e6e4-4fdd-9e9e-82540127e1bb
GB66UVOK52440029521346,339859.82,Savings,7dc90831-936e-4852-b9f6-31fc25566611,a3b57c14-d819-4c18-8a0e-470e423b0457
GB92NKZR85197850294494,55449.89,Savings,6d9fce02-f896-444b-932e-9fdcb685b7e2,a45cc1db-8eed-4aa6-8c8b-9e4ea38e6e7c
GB68VRRQ82519530682438,965254.4,Savings,d3cd433f-4c57-472b-a4ff-a1cdd3aeeb2a,d3cd433f-4c57-472b-a4ff-a1cdd3aeeb2a
GB74GBIH65715077168307,774315.0,Savings,96829afa-3e57-46a8-ac98-7e20936973f3,96829afa-3e57-46a8-ac98-7e20936973f3
GB50UFAL30923679136757,24343.36,Checking,3d2b4e19-582a-46ad-b395-a0df1c5b6fcc,56fb6c5a-d267-4a6b-9aad-2081f1d6b82b
GB26LPXP60443864747416,407031.63,Business,08cfe54a-be0f-403c-ae4b-efe9788c01be,fdf0ced3-a16e-4821-9375-3d0dbc576acb
