FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB05GBPM22593889588754,844812.05,Savings,aeeea684-f52f-4360-b2f6-5dfd17047ee3,aeeea684-f52f-4360-b2f6-5dfd17047ee3
GB08KODZ87100116927724,592288.94,Business,9427d1e4-5ada-4f87-bfd0-3a40b9195ea5,9427d1e4-5ada-4f87-bfd0-3a40b9195ea5
GB36FGDS02253278369860,394156.68,Checking,ea46f33c-8337-47f9-b9d1-48324ea007bc,ea46f33c-8337-47f9-b9d1-48324ea007bc
GB23ZTPP55108579480743,549754.97,Savings,395ce6ad-7f05-491f-adf8-a82bbb5f7d8f,395ce6ad-7f05-491f-adf8-a82bbb5f7d8f
GB90CYYM21704914739689,360937.56,Checking,3ce9b798-54de-4cd9-b287-a70b42524228,3ce9b798-54de-4cd9-b287-a70b42524228
GB52DLYZ90124724812511,124310.45,Business,e1cf8d4b-ac66-4b80-91df-dbe7d1ede0ff,e1cf8d4b-ac66-4b80-91df-dbe7d1ede0ff
GB60IJJT29697978968812,661268.03,Savings,6f7a605c-6d64-4dd1-8ceb-19408b457ab1,6f7a605c-6d64-4dd1-8ceb-19408b457ab1
GB20QUAQ02079895116797,751780.77,Checking,b69527d2-90ae-4125-adb7-7739603129cf,6f7a605c-6d64-4dd1-8ceb-19408b457ab1
GB97ZKXM28879088010234,236306.18,Business,a3198e0a-ba88-4970-b42c-5611f7844f13,a3198e0a-ba88-4970-b42c-5611f7844f13
GB12ADAL16750231519955,316694.23,Savings,a2179832-b84a-42f6-bee3-e5a73408e2ba,395ce6ad-7f05-491f-adf8-a82bbb5f7d8f
GB38TFVV94090136483166,908313.35,Business,fa6beb7f-525a-401d-b896-956356a5809c,395ce6ad-7f05-491f-adf8-a82bbb5f7d8f
GB80KMVT44555226656057,133556.07,Savings,c3492b07-099e-42c9-b760-4659d97d81fc,9427d1e4-5ada-4f87-bfd0-3a40b9195ea5
GB83TQKH23119827449636,907722.96,Business,b46ff52f-fbc6-44ed-9efc-edf8cea62469,3ce9b798-54de-4cd9-b287-a70b42524228
GB85FWTZ82394724427708,520472.05,Checking,615736c5-8243-4d84-b7ba-57e1b9f44355,b69527d2-90ae-4125-adb7-7739603129cf
GB40XAXJ58653582607865,722967.99,Checking,3fe6c332-a81b-46ce-b9b7-cb4520a1d927,a3198e0a-ba88-4970-b42c-5611f7844f13
GB04OXYK37897697616251,977343.27,Business,a3a61e5a-0f5f-4816-aa89-f9672995b2d3,a3198e0a-ba88-4970-b42c-5611f7844f13
GB64MWGH24282912263254,712770.43,Savings,498cc461-4974-4718-bb9e-2e347d2e84d0,498cc461-4974-4718-bb9e-2e347d2e84d0
GB03BSWU99143739583272,421597.35,Business,cd364fe3-24d8-47a7-9fac-b6fdc8082caa,cd364fe3-24d8-47a7-9fac-b6fdc8082caa
GB73VTUP86170877847488,320453.05,Savings,8c065af5-3feb-4085-a46e-ac422e363d62,b69527d2-90ae-4125-adb7-7739603129cf
GB09GIQK07323390107688,575418.69,Savings,64488595-0084-4bde-8b9c-28196414fa0a,ea46f33c-8337-47f9-b9d1-48324ea007bc
GB44YAVJ56143013543744,427011.38,Checking,8e8a61bd-aaf3-4094-b8ab-bfb412cd62cd,8e8a61bd-aaf3-4094-b8ab-bfb412cd62cd
GB31NBSI22215086237826,728965.08,Savings,c5d5a9de-bb8e-4d56-bb48-ee8885b30d5a,3fe6c332-a81b-46ce-b9b7-cb4520a1d927
GB19PHPI42618757952405,956269.63,Savings,e3755ab7-cd35-49bf-8c35-0ff7aca0cdb1,a2179832-b84a-42f6-bee3-e5a73408e2ba
GB64GNYG53419485158659,756350.72,Checking,dee8f4d2-1757-4feb-a80b-0779581d7c7b,dee8f4d2-1757-4feb-a80b-0779581d7c7b
