FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB46ZGZE54178837947938,873474.74,Savings,21ed5e7f-667e-472a-a5e3-8a642785d928
GB24DGCC93276463835038,456212.21,Checking,eb43a752-0049-4084-b091-757a3232967d
GB88HDUD47194976246294,989409.69,Business,058142c2-4ba9-4580-bb35-0f70169c214f
GB76BLZJ24853199747791,560671.1,Savings,b3804805-0497-4d9c-93f9-f9b95e7f3958
GB74YWEM58569041790641,743534.53,Checking,3a512c90-b677-4438-be50-267313295a39
GB89FNSC86179395511380,212148.83,Business,00c672ef-ac38-428e-8fef-bafebc61b08f
GB37KDMA11393768721949,254317.41,Savings,72fe12e7-c44e-4373-b483-0d9e2a05d35a
GB82JFSK29276187459925,653679.31,Checking,b87ae789-eeeb-4480-b851-f34eb4050860
GB81ZZSN91602905494173,67960.91,Business,6cc9ee4a-2928-4539-a17f-904922e17534
GB08RKDU66319640106361,718890.38,Savings,94f5e0b0-184a-48dd-93df-a426325c1f70
GB04RDKJ46506522805761,121886.99,Checking,199830f0-5036-4137-bc1d-7112b50e8c61
GB43HQYT77223384710951,233396.23,Business,46d24584-720b-4bed-951f-e7c6e6acdd5f
GB63IKKJ19486941456823,191707.81,Savings,b1c95713-b185-4b1b-a7bf-ab0e73d47f4b
GB20QJKL64491347309497,438949.39,Checking,24609de3-eab4-44a1-913b-85bce5ea2df8
GB07UMPI34047476709067,226528.12,Business,bc960822-a2b5-45f3-a66a-92e2b7c88a60
GB21CZTZ24381936390734,602815.95,Savings,ee72f04e-81ee-43b9-8f86-0be99736b7c4
GB58LKAM19721413433351,459371.05,Checking,b3a69a46-77a7-4b25-b678-f06c2d5eda99
GB40LPTN00999638729277,680827.51,Business,e16a88ab-5958-4850-a2e8-72cc06119ef7
GB32RBAF99710899524214,801291.01,Savings,f6525bde-9218-4f4d-ae33-04d386d74c94
GB58SUFN60463935051832,571225.78,Checking,505ebaad-c602-4e56-8a83-db9595e717d4
GB62TUNJ56460806691217,593516.69,Business,d99682dd-1ca7-4c01-89e8-209ee29814d9
GB19ZZVQ90526744925136,131016.58,Savings,502eb6d1-824b-4e03-a15e-4787e71a147a
GB90AOJB13062292170548,676778.81,Checking,4a5e85bd-9483-4702-80b9-13366223f892
GB84CZYV59506052875686,316851.69,Business,c936edd0-bb6b-467b-b91d-5b7f809751a2
GB89FITJ36359246075780,606479.54,Savings,8488fb0f-8fbe-4c20-9b89-ebfc85e264e4
GB84NUSZ73189442963597,382877.94,Checking,76918b5e-875c-4b9b-a6da-a2e6a3aa971f
GB25LCBY42448821647094,238205.61,Business,bbee8767-40af-418e-adcd-6cf4fc9e7473
GB93PUUT52309604331205,564292.07,Savings,7471d054-14d4-48d5-ab7a-bacc6cc758bf
GB55RINH08662069579763,387684.85,Checking,b6d36b76-5738-4553-a1ca-a9a81a5654ca
GB21JOEC46326913703784,665821.94,Business,32d1eb21-f9dc-43a6-abb6-86e3bdb586c0
GB76ZFFN69683571741572,217398.85,Savings,390373ac-8b33-4f3c-940c-510d69273d58
GB39XXAS13846548211996,8405.13,Checking,c1618569-7d31-4f08-bcb7-1c4002123532
GB20LHHI48114136455703,570417.45,Business,ee730271-431b-4e6a-91c1-3d51a8ce8983
GB63QNGZ23004996075770,786045.02,Savings,c51c8afd-d292-40ac-9b91-dad240e4eaea
GB13KYGY63461354431677,196602.46,Checking,664e2eeb-4408-4dae-9074-0c1d30fde6a0
GB81MIVK13525143508471,121895.14,Business,2f400b5b-916f-427a-b6b8-23fd513d6182
GB87TXXC27532781003750,744164.74,Savings,3ada8f93-306a-48b7-93b3-6f25ed1158bc
GB11SEOQ44266081163190,494803.58,Checking,d0a6a1c4-fd86-4e50-9b1b-a0b1514ced43
GB24TJYH60729269944904,317362.53,Business,c6b2ce19-f1a7-401b-93ee-85e7d68b144d
GB89MIOS39691016113039,472930.98,Savings,d1856d95-3f87-4809-a0c0-1ae6cda70aaa
GB24GVXB92128119834771,11614.07,Checking,00793d74-2bc5-484f-b276-bfe166169436
GB98XUHT39031244028537,995968.84,Business,465d2485-11c9-4360-8397-0338b75eb5e2
GB52ERCU85929116985383,976837.99,Savings,6934fb37-eff3-4c11-ad8d-97b1d08dabeb
GB19DVAY26255162878019,51763.65,Checking,3154e193-b3e1-4df1-bde2-21baf2c9bc66
GB49VWSL42268992996527,304385.16,Business,d83fcb5e-fd58-4a1e-bc98-5d92aafc93ee
GB82GNZD98355182694122,715903.21,Savings,535ad8bd-6232-4a0f-8f7b-ba39da2b564f
GB46WNVS03927775389776,462343.66,Checking,606dee9a-e1ca-4bdd-96f4-c61bf006fc14
GB48EBRW92235461418550,694285.73,Business,be3904af-2603-4f9d-964e-676d0ed64435
GB83LZDT61465489037085,794335.05,Savings,f12d8c3f-b559-4647-b110-53561206b917
GB11GONT62770775123880,827201.59,Checking,6eb2b0ea-2626-47e2-a883-89c14ab515a4
GB71NDII73069991587037,82552.33,Business,9e2833f8-4602-421d-92c7-36fca9e79ed5
GB63DOXB37998345563553,939182.29,Savings,9a2d20c4-258e-44cd-ba00-eb92aeefaa1c
GB69ZDSR17054951024368,776503.3,Checking,93b31d0d-5441-4305-8717-bab5cbb91e23
GB23JKDF80757639393478,382433.44,Business,02ce7a8c-9d28-4531-9f33-5a4a133c1ace
GB17LXTC47733353794197,97205.39,Savings,66e93fd0-63bf-41d8-b7f3-d545e8c2067f
GB15QYOL22605699195553,613883.8,Checking,060fffca-00be-49b8-909d-05146a415922
GB75NRBL65974743626534,357207.55,Business,1ed2562a-8b6d-4956-81b8-bb3940a3d21a
GB67LEEG04222911752731,730659.11,Savings,fcf86f54-6639-47f1-a4a6-c3930b4e62e2
GB77GLHA41667642733396,571243.63,Checking,56ead897-5cf7-402e-b444-0d020579a4f7
GB53WAXN70255550615953,480896.3,Business,2c54f926-2d92-437b-880f-ca1bdbee5b05
GB61TFLF90929806358458,490422.3,Savings,b10084ba-86d0-4087-89ac-531459e43081
GB79OMAM74723840871704,729765.83,Checking,54bd8047-1d3b-475d-affb-d340fc477eee
GB11DRGZ99850271611099,76880.18,Business,4772a764-63a4-4745-a5f8-f90c8d36bac8
GB91VSKT76807056689105,263925.77,Savings,a405cc1b-f5a8-4fab-92ab-7371fee3e082
GB28PMAB42062777322339,159695.15,Checking,a04c5b0f-025b-43f3-b84b-1ed23e790946
GB57UFOD98776084321563,372194.9,Business,87c51e94-de29-4aa9-81a3-03d9b378074a
GB13TWEL86454393015662,2109.36,Savings,2d85c59b-5fa4-40db-b02a-efe560cdd26c
GB45RWWB33941816913727,579308.3,Checking,77728bba-c829-49d8-a21a-0f1d95f2eb27
GB69JNAH74212720080470,661539.41,Business,c1618295-db09-4c79-87f7-e8d19c1f2aa0
GB88NUDC62349329300355,167183.99,Savings,2e7a4eae-23f1-4bce-9b2d-d79a8804f1de
GB55HJIU04733177301840,578804.83,Checking,ad653f81-f49a-4368-ba6a-eec83157ad87
GB56YOUX11996900021906,264048.41,Business,48268c5a-193e-4a88-b817-e29cb3676607
GB92WRAV17449430000703,919002.89,Savings,2fb5d03e-900f-4bc8-8270-49abe3670b80
GB33RFUP37382071855692,900311.33,Checking,b9e63455-efcb-4fd7-a916-f085ba71ce3d
GB86TLPR53248883428985,105502.94,Business,6dfd948b-970a-4f0e-9cd7-11dddef9ec78
GB49EHDR28992207665933,590497.19,Savings,d912298f-4bb0-4b01-bee7-6b48ca012896
GB62PCLC98520991035250,237761.43,Checking,ef2e21be-788d-43b8-8945-839e4a8628c9
