TransactionID,Timestamp,Amount,SenderAccount,ReceiverAccount,TransactionType,Status
76675998-94a7-45ec-a326-53d9d2202559,2024-01-29 13:06:22,301.91,GB39ZYQK27940571553451,GB07SSFD52526558505379,Debit,Failed
6429cc2c-30aa-468d-82a7-7c286306dcba,2024-05-04 21:16:16,4239.62,GB30EXTK70684691920076,GB05PIWC26058528697757,Debit,Failed
f1a98689-3166-4bad-9377-c31380621aed,2024-03-04 14:29:56,2225.36,GB71XNRL06565571063867,GB78TUNU90344998115397,Debit,Completed
ccce019d-d572-45a0-875e-b809b5d82d28,2024-01-02 02:38:23,7927.67,GB60TLMB17076203281701,GB36UVBE30875928763049,Debit,Pending
38d1a230-5124-41d7-8cb9-b3928a24a6c1,2024-03-20 10:27:20,932.15,GB60TLMB17076203281701,GB74TGWO57616833511032,Credit,Completed
afdafea9-e226-4735-80f1-14eeca01d382,2024-04-07 22:50:46,7367.62,GB67VUVN53369851848278,GB10IYCO53386350523695,Debit,Failed
708c026e-4df0-43af-8eb4-5bebf5682776,2024-05-09 12:59:21,4327.38,GB37UQHV87723941014457,GB05QQTX81185656839363,Debit,Failed
b1e7d339-8935-4b21-a4a6-9313145c014b,2024-01-07 17:58:17,4779.63,GB28IIRC33537251627994,GB37UQHV87723941014457,Debit,Completed
8e699b59-0a7d-45e5-ac2d-86b4b47b3b06,2024-05-08 13:29:54,9075.15,GB39ZYQK27940571553451,GB79CWZF72300115199184,Debit,Pending
98f15507-b5f0-4c4d-ad4d-c701995cbeee,2024-03-31 23:07:44,1877.38,GB09CGYL13827072599764,GB35XHUB98053676246959,Credit,Completed
d898944b-8726-4d5d-8116-7eb359ee6377,2024-02-05 05:09:19,7262.03,GB97XCIP61702085817241,GB86ZRYT81590906855729,Debit,Completed
d355e067-72dd-4bb7-91fc-80e25606ed5c,2024-01-08 21:41:33,2779.59,GB86ZRYT81590906855729,GB54WPZZ59008870442070,Debit,Failed
1f837034-f642-42ca-9252-20501657c6eb,2024-01-03 16:02:18,3915.2,GB25ZRVF56355399784072,GB98ARSQ72537081073901,Debit,Failed
925bc0a2-397b-4332-a843-6d944b121219,2024-01-24 20:23:08,2372.31,GB44IIPG68971059790993,GB89APBE13229083396595,Debit,Completed
e1ce7be5-18ac-4051-a49c-0529b6974a8e,2024-02-03 03:32:39,6879.83,GB71XNRL06565571063867,GB23QWCU03966586513598,Debit,Completed
e269616e-b4e2-4729-ac83-ae60192c4261,2024-02-14 11:33:01,1313.17,GB28PQIJ76726885648309,GB08FFCL60673701224624,Debit,Failed
4be64e2c-02bf-472a-98b6-120017e99468,2024-03-02 11:57:04,3604.05,GB28SISH97148560279808,GB89APBE13229083396595,Credit,Failed
3188de9a-4693-4d74-9142-ab5d1e506cd2,2024-02-23 18:36:14,4141.38,GB92OWYT43416837461362,GB37UQHV87723941014457,Credit,Pending
bad1c4ad-411a-43e1-90e1-1d329d2022a0,2024-01-22 06:46:42,1713.1,GB11EMJR09608754995031,GB37UQHV87723941014457,Credit,Completed
e5993a69-1e10-4b02-8569-9fb56af59968,2024-06-11 07:35:14,9079.86,GB91AQLZ85173167146818,GB61IOND89777697347494,Credit,Completed
8ee5ea71-f492-4d68-8a44-de1e209ad43b,2024-01-04 18:23:36,1029.49,GB39ZYQK27940571553451,GB28IIRC33537251627994,Credit,Completed
f474efe1-d6a1-47d2-b1ac-c22b555793d1,2024-05-02 23:15:56,8681.16,GB04EJVT16584403391768,GB91AQLZ85173167146818,Credit,Failed
