TransactionID,Timestamp,Amount,SenderAccount,ReceiverAccount,TransactionType,Status
0e47baa9-efa4-4871-9582-49c0cd835ae6,2024-05-08 12:29:04,6843.17,GB30PQMJ00012382905313,GB30RXIC25095358209644,Debit,Failed
6f7fc445-c82a-48f0-87f2-f0528f50de17,2024-03-14 19:02:35,8802.09,GB95FQTA67034136330504,GB97WXZI48300289723953,Debit,Pending
c2664295-274a-46d6-8f1e-7e00b44221ba,2024-03-02 17:49:11,3751.56,GB51QIBD12615651087950,GB11EMJR09608754995031,Debit,Pending
7684ec27-d0f8-4618-a7fd-c2670147399b,2024-02-18 18:14:04,2677.22,GB06DTDA60992926368277,GB04GVVN65770619885516,Credit,Failed
110a5ce5-03b0-45f0-bd4b-3a6d41b9a93d,2024-02-10 01:28:38,2951.12,GB63SPZZ43569425542156,GB70FEGH87859315653497,Credit,Failed
ee58018a-e3e0-4db3-83e4-8990ee1c844a,2024-02-02 07:46:04,1632.95,GB28PQIJ76726885648309,GB23QWCU03966586513598,Debit,Completed
0e2ddf93-2c25-4067-a629-4c5d67233a87,2024-01-06 08:37:00,2963.81,GB61IOND89777697347494,GB67ADHM35390880162657,Credit,Completed
f73174c4-0326-437a-9891-51d9f15d8a30,2024-04-04 21:30:06,1321.0,GB79CWZF72300115199184,GB50MOVL47048173330187,Credit,Completed
cd57d929-25c0-47e8-b8bf-ee506b2ef41e,2024-05-13 16:49:07,4653.78,GB05PIWC26058528697757,GB54EKBM61969499209170,Debit,Pending
5ee883be-c9fe-4a7e-b125-b5836cbae87c,2024-05-11 19:31:42,4596.81,GB79CWZF72300115199184,GB04GVVN65770619885516,Debit,Failed
85f588b5-938e-4df6-8057-eacdfa03db3c,2024-04-02 06:05:05,3017.81,GB11EMJR09608754995031,GB87VDZT25762865720416,Credit,Failed
80859623-04d8-4fe9-af66-472e0141cc75,2024-01-05 03:50:24,9206.94,GB51QIBD12615651087950,GB81TOPG30081458527816,Credit,Pending
69ea1243-e1ad-456e-9672-6d665d2fdeed,2024-02-06 00:31:51,6530.25,GB62SXUF19301690013362,GB54WPZZ59008870442070,Debit,Pending
468703f9-385f-4193-9fe4-e4cf09af6a74,2024-05-12 04:28:11,2456.8,GB63SPZZ43569425542156,GB06ECGW29595640771860,Debit,Pending
518f1cea-ec14-4536-8b32-64e06caff859,2024-04-18 21:57:39,8805.68,GB80EXYJ56894675904472,GB30XHKT78177587763591,Credit,Failed
02535573-f2eb-4159-97f0-4bfded47e251,2024-02-18 16:31:34,7477.04,GB14ZOHI16190512220124,GB30EXTK70684691920076,Debit,Failed
0b52aa2b-c052-49c5-8954-84cbc4dc6c65,2024-06-05 19:49:56,7449.22,GB28IIRC33537251627994,GB51QIBD12615651087950,Credit,Completed
a5feef18-b208-442f-96ba-b2b69ea0f211,2024-01-29 14:04:32,7324.32,GB80EXYJ56894675904472,GB96FYDE30309100602998,Credit,Pending
b11c5b85-848f-40b5-be51-23309e672b4a,2024-05-23 08:24:59,4065.06,GB80YOAI20783775682121,GB14ZOHI16190512220124,Debit,Pending
75a6c648-5df6-45de-ba30-bd63d611da65,2024-04-04 18:21:27,3610.33,GB54WPZZ59008870442070,GB44IIPG68971059790993,Debit,Pending
923e56e3-560f-42cb-ab00-a30179b3f072,2024-01-31 09:12:11,8543.98,GB95FQTA67034136330504,GB88FYBT99953823949096,Credit,Completed
3d582989-476a-4fee-8e2c-b9db06a98601,2024-01-12 05:18:03,4236.17,GB49NOJU99398658771217,GB04EJVT16584403391768,Debit,Failed
b04082cc-8e89-411d-9eb7-cc2851e61a6c,2024-04-05 03:16:04,9385.55,GB59RQLR60878253542903,GB37UQHV87723941014457,Debit,Failed
75596d2c-c195-4693-b5bc-a5872444c8c4,2024-01-14 22:51:33,765.01,GB05FYTX89013209854255,GB28IIRC33537251627994,Debit,Failed
946e1a52-3067-4fe1-894c-899b1de670e6,2024-01-01 10:56:50,4534.28,GB28PQIJ76726885648309,GB56KFSJ52191863603717,Debit,Completed
6eb05799-bea8-40a2-8f2d-704c86d75487,2024-03-10 03:41:46,6109.92,GB20VDHG67395470886187,GB39ZYQK27940571553451,Debit,Pending
019104a5-5808-4ae2-8f3a-52c957b89221,2024-03-24 10:17:09,6019.68,GB90SNEX94988119525604,GB52MPVV03271643006589,Debit,Failed
0484e550-97ec-420e-9aba-4d582cf55610,2024-06-05 23:01:09,7662.48,GB75GRQQ71528767901772,GB28PQIJ76726885648309,Credit,Pending
69bcfbb0-73ba-443a-9bf8-d72db119841d,2024-04-26 04:28:37,4029.28,GB97WXZI48300289723953,GB91AQLZ85173167146818,Debit,Completed
6d652c62-fcf0-49f2-ad48-41282d438254,2024-06-05 10:16:44,1292.81,GB88FYBT99953823949096,GB37UQHV87723941014457,Credit,Failed
99ef7528-f736-482e-8176-8e5dd773be6e,2024-03-27 16:52:35,4662.15,GB09CGYL13827072599764,GB85MEWH08438244009783,Debit,Completed
2e374d3e-f11f-4f8f-8f92-e543c4a5b382,2024-04-06 20:13:50,7328.25,GB21KXZS75153957352476,GB07SSFD52526558505379,Debit,Completed
77959ef1-f35f-4966-ae9a-7bb845f86fa8,2024-04-12 09:49:06,976.9,GB07SSFD52526558505379,GB96FYDE30309100602998,Credit,Pending
a09fda9a-ddcf-4c01-9824-8606727940eb,2024-03-05 23:14:52,6490.15,GB27KERU34061571876292,GB54EKBM61969499209170,Credit,Completed
2e5b9ee0-ea3d-4941-b8b0-01a6d5e57322,2024-01-08 20:39:09,159.96,GB06GHVJ62569717720459,GB73MAAW74364107760157,Debit,Pending
7e447953-a573-424f-8843-dfd0e2a9f360,2024-02-27 13:40:43,7201.14,GB59RQLR60878253542903,GB97WXZI48300289723953,Credit,Completed
24781f5f-2d9b-4c01-b576-532936c181e0,2024-02-05 02:21:39,456.3,GB10IYCO53386350523695,GB97WXZI48300289723953,Credit,Completed
fd82240e-31ba-4648-9ccd-1cb87ae82b20,2024-02-01 09:58:30,6718.25,GB11EMJR09608754995031,GB04GVVN65770619885516,Debit,Failed
cbb65948-fdb5-46a0-a9ee-03855dbb7284,2024-05-07 06:24:32,167.48,GB50MOVL47048173330187,GB05QQTX81185656839363,Credit,Pending
821fa4f0-4f98-4f36-b143-1863506c0d80,2024-04-12 04:04:12,4771.34,GB03INJW50313361897787,GB62SXUF19301690013362,Credit,Failed
ab993803-6235-41d8-bd3c-a0f03b73fc58,2024-01-07 12:34:28,2632.3,GB51XRTK88723071265708,GB97WXZI48300289723953,Debit,Failed
776877aa-7523-4ea7-9ebe-f24a5c711dc6,2024-03-08 22:49:22,8188.96,GB37VXUI10017721165584,GB09CGYL13827072599764,Debit,Pending
0c8a3720-7b9a-4a67-ac9d-dd9df976f3cd,2024-04-16 08:11:55,1604.37,GB23QWCU03966586513598,GB74TGWO57616833511032,Debit,Failed
59cd8eb1-dfd7-4fbc-ad34-99ed4ace7071,2024-06-07 04:09:28,4881.53,GB85RKPI11700801799968,GB81TOPG30081458527816,Debit,Completed
98cd9910-93c0-49af-ac93-55f36cc2f1fe,2024-01-07 16:31:29,5322.9,GB37UQHV87723941014457,GB11VIVH37713499116154,Debit,Failed
7fa2fc1e-63cf-410a-8021-41c58ed71642,2024-03-09 16:31:35,2990.12,GB60ANHG60895952492890,GB06ECGW29595640771860,Debit,Failed
b018100a-dd53-4bf5-872c-570e28dc8412,2024-05-20 00:29:20,2284.35,GB39ZYQK27940571553451,GB31GSXD13027973068546,Credit,Pending
35b1f064-1c1b-406a-b490-ee738b30e980,2024-06-02 02:56:49,3848.84,GB09CGYL13827072599764,GB11GAOR45690900419178,Credit,Pending
92688f31-76da-4288-bebf-93e5281f0e80,2024-03-04 14:48:42,1170.08,GB11NOAZ91091956606885,GB25ZRVF56355399784072,Credit,Pending
da6f0172-1013-4113-9e69-db0f8dd5ba8c,2024-01-03 22:41:48,9135.26,GB10IYCO53386350523695,GB80YOAI20783775682121,Credit,Completed
f1ac8383-0476-4705-b0c8-8a5fbda79207,2024-03-02 22:25:25,4980.4,GB35XHUB98053676246959,GB78TUNU90344998115397,Debit,Failed
d256f9d0-4575-4e3e-a632-def3ed8a73b0,2024-05-12 22:22:18,327.86,GB40UATJ79943531014859,GB68GCXV26798654019932,Credit,Pending
8b7907f0-8a03-4368-85aa-2339b4c229cc,2024-02-10 09:27:09,9232.13,GB66ICTO82833161655412,GB50MOVL47048173330187,Debit,Pending
fe7a7d8e-01f1-4728-9b9e-98eb0879a0ba,2024-04-09 17:22:12,4438.07,GB92OWYT43416837461362,GB70FEGH87859315653497,Credit,Failed
544f9062-5f47-4515-8c23-b847eab819fd,2024-03-14 00:07:43,9157.66,GB67ADHM35390880162657,GB45NYCF51099166363015,Credit,Completed
cda9e1c4-0832-4632-ac3f-70e8e4ae77ef,2024-02-27 05:14:20,257.48,GB14ZOHI16190512220124,GB49NOJU99398658771217,Debit,Completed
493f00ff-bf92-4e9c-ac0f-67f614938ac5,2024-05-28 04:04:26,1964.01,GB96FYDE30309100602998,GB05FYTX89013209854255,Credit,Failed
4cc8b07e-713b-43f0-a89a-4aa0d8aef589,2024-02-19 15:44:50,8725.2,GB30EXTK70684691920076,GB87VDZT25762865720416,Debit,Completed
4971363e-af55-417d-a0eb-873fcb125260,2024-03-06 11:15:56,4359.83,GB11GAOR45690900419178,GB51XRTK88723071265708,Credit,Completed
079390f2-67c5-4f1b-8366-2fec9b6e715c,2024-04-11 10:50:57,3062.88,GB30PQMJ00012382905313,GB24LCRI11824221934010,Credit,Failed
7a56d145-95b7-4c56-be52-12b154938337,2024-03-22 14:26:20,5421.36,GB91AQLZ85173167146818,GB23QWCU03966586513598,Credit,Pending
dfbe2616-c8bc-4223-980e-ad4896ae0542,2024-03-19 15:09:49,8602.87,GB68GCXV26798654019932,GB95FQTA67034136330504,Credit,Completed
4bd07c7f-50ae-46e4-9396-1ebc037d68df,2024-03-21 16:18:22,9989.88,GB86ZRYT81590906855729,GB54EKBM61969499209170,Credit,Failed
c2677b76-7de5-471f-9410-be754e3304e6,2024-01-15 22:28:46,3890.91,GB79CWZF72300115199184,GB04EJVT16584403391768,Credit,Pending
f145d94e-0644-4e9b-96a8-8aebc32dac83,2024-05-26 17:55:48,5345.52,GB87VDZT25762865720416,GB95FQTA67034136330504,Credit,Pending
9c876477-be6f-44d8-90c5-75ae2174c61d,2024-04-12 10:55:23,9849.27,GB05FYTX89013209854255,GB66ICTO82833161655412,Credit,Completed
c4c2005a-5cef-4461-8bcb-16d2ed511761,2024-05-13 16:08:34,771.91,GB50MOVL47048173330187,GB95FQTA67034136330504,Credit,Pending
19ce46a1-7481-4750-9d60-ee89daf6ac1d,2024-05-31 17:00:58,4454.39,GB88NBNB46505399546315,GB28DJKR11664700676103,Debit,Pending
b20ddf8a-28bf-4106-9895-1e50fd382061,2024-04-29 06:45:35,6832.5,GB20VDHG67395470886187,GB06ECGW29595640771860,Debit,Pending
8c9f199a-314a-45a7-9e6a-469b091b4378,2024-04-10 17:30:35,7823.31,GB51XRTK88723071265708,GB40HRCR45325545235624,Debit,Completed
bf208fe9-d478-4690-ad2b-589f143224a6,2024-01-30 16:46:42,475.88,GB66ICTO82833161655412,GB89WSLD45758690509306,Credit,Completed
79d1d1dd-ffa3-4cd0-9539-c805faccf376,2024-01-29 09:10:49,1276.64,GB40UATJ79943531014859,GB59RQLR60878253542903,Debit,Failed
