TransactionID,Timestamp,Amount,SenderAccount,ReceiverAccount,TransactionType,Status
5bd417ca-bbd9-42ca-a273-eea60144580d,2024-01-16 22:20:25,4632.13,GB70FEGH87859315653497,GB81TOPG30081458527816,Credit,Failed
660af635-337d-4fec-a568-3d8b0e4220aa,2024-04-26 00:26:30,4464.39,GB63SPZZ43569425542156,GB98AGSD20560189531729,Debit,Failed
bae9439e-cb3c-4077-a883-ec594dd6265b,2024-05-27 08:06:23,7004.03,GB89WSLD45758690509306,GB05FYTX89013209854255,Debit,Failed
d4972b52-a6a5-4d0a-a7bc-d02d4dd333d4,2024-06-04 13:13:10,489.78,GB75GRQQ71528767901772,GB89WSLD45758690509306,Debit,Pending
6b8fc50e-43f2-444f-8790-990c4427f712,2024-01-25 01:32:50,6849.32,GB92OWYT43416837461362,GB79CWZF72300115199184,Credit,Failed
15d8dada-8107-4c2d-9b97-e7661958862a,2024-01-18 14:38:26,7108.25,GB41TNBE35442496936835,GB21TLKV65077860144991,Debit,Failed
fa0c677f-9824-4ca1-9248-cd6997afa447,2024-05-15 08:18:30,7518.0,GB61IOND89777697347494,GB88NBNB46505399546315,Credit,Failed
2c1fee5c-3962-46f2-9753-5ec2b62a89e8,2024-03-11 10:22:05,2906.73,GB59RQLR60878253542903,GB85RKPI11700801799968,Credit,Pending
5d6aff35-2926-4ae3-a128-14f188ece189,2024-03-30 22:22:13,312.88,GB68GCXV26798654019932,GB59RQLR60878253542903,Credit,Pending
6e266a6e-4feb-45a1-a5e7-7e77f04c55a9,2024-03-19 02:00:52,7816.59,GB65FJCT40493193998993,GB90SNEX94988119525604,Credit,Failed
9db83b1b-57ef-4fb5-81e8-044f4916a880,2024-01-01 16:39:55,8272.85,GB54EKBM61969499209170,GB30EXTK70684691920076,Credit,Failed
e1f349bc-0f85-42df-93c6-0d40fbead0e6,2024-03-02 20:46:54,1748.91,GB87VDZT25762865720416,GB98ARSQ72537081073901,Debit,Pending
1b02e3ec-b325-49a3-95c7-ddb808f247a7,2024-03-15 21:04:17,4770.72,GB68GCXV26798654019932,GB04CCGN84132235198247,Debit,Completed
34155745-d701-4c67-8bca-4420613b1ea6,2024-02-22 18:32:31,6033.42,GB95FQTA67034136330504,GB11EMJR09608754995031,Credit,Failed
1cac6ab5-b3be-4fa0-a52a-8274265bca04,2024-01-25 12:08:33,7067.03,GB35XHUB98053676246959,GB81TOPG30081458527816,Credit,Pending
6d6aa366-57ff-465f-9fbc-b6fa9528f65c,2024-05-25 03:12:07,5567.24,GB89APBE13229083396595,GB91AQLZ85173167146818,Credit,Failed
55c27afe-bfa4-4263-aa17-9b587c77d972,2024-02-07 17:11:15,4799.71,GB80EXYJ56894675904472,GB07SSFD52526558505379,Credit,Pending
f19db290-3c23-47fb-9a82-376539eeb51b,2024-02-29 21:42:25,3116.81,GB31GSXD13027973068546,GB35XHUB98053676246959,Credit,Pending
d2cf3b53-1f2f-4ef2-be19-71c1237f54cd,2024-04-01 00:59:32,9230.02,GB85MEWH08438244009783,GB60ANHG60895952492890,Debit,Completed
633d3743-397c-4f01-84fa-314543042d7e,2024-06-08 04:53:48,2320.77,GB75GRQQ71528767901772,GB11GAOR45690900419178,Credit,Completed
fd205a8e-ab8d-403d-b8c1-ac2af12d8d8b,2024-04-02 23:27:38,5067.67,GB92OWYT43416837461362,GB91AQLZ85173167146818,Credit,Completed
3b3ef223-8462-4744-80fb-169c4f0d07ae,2024-04-25 00:56:01,5858.67,GB31GSXD13027973068546,GB61IOND89777697347494,Credit,Failed
4a54c150-a955-4266-8da0-5c92d12e1a29,2024-03-20 10:04:36,5514.82,GB31GSXD13027973068546,GB45NYCF51099166363015,Debit,Completed
14794dfa-fb75-4cd0-b7e1-ebe2db426406,2024-06-09 19:46:23,4470.93,GB04EJVT16584403391768,GB04GVVN65770619885516,Debit,Failed
3be88858-6ce6-4a23-b6f8-17f74f61da0b,2024-03-24 05:07:45,4516.88,GB37VXUI10017721165584,GB30RXIC25095358209644,Debit,Pending
b0f4b320-35b1-474a-bb02-fa468fee81d5,2024-01-23 21:15:18,7646.79,GB97XCIP61702085817241,GB09CGYL13827072599764,Credit,Pending
aafb7cdc-4375-4543-a5a2-7e9f8f0984de,2024-04-28 13:50:57,5367.58,GB79TADI97583311382531,GB11EMJR09608754995031,Credit,Completed
f3d7dda2-4940-4b59-95c9-bc674e6d28b5,2024-03-07 02:47:20,2794.62,GB89WSLD45758690509306,GB79CWZF72300115199184,Debit,Pending
cbe56744-bff4-47dc-843a-857010a0f273,2024-04-14 13:53:16,894.76,GB62SXUF19301690013362,GB89WSLD45758690509306,Credit,Failed
e74a86c1-f30d-4ecc-9933-2cbe411a0c71,2024-04-05 08:31:37,7091.18,GB10IYCO53386350523695,GB51QIBD12615651087950,Debit,Failed
8e3853e2-48fe-46c4-8e25-cea5058f1f54,2024-04-08 14:33:41,6121.58,GB63VUVP55382668095558,GB06DTDA60992926368277,Debit,Pending
