TransactionID,Timestamp,Amount,SenderAccount,ReceiverAccount,TransactionType,Status
cfe57005-623c-43f9-95c1-d459778d4da2,2024-01-27 17:49:53,2847.86,GB62EZXS14122450916122,GB42ABZI24032002960453,Credit,Completed
e690b7fe-7166-44b0-83dc-50d0af519c16,2024-01-18 02:27:26,2918.21,GB42ABZI24032002960453,GB21VFGX86921862905883,Credit,Completed
46c9a35d-dace-4d05-b38b-cb9a6b9c57f8,2024-04-28 01:30:03,1858.75,GB21VFGX86921862905883,GB62EZXS14122450916122,Credit,Completed
82ee5fbe-d1a0-4f3b-baa8-f808d7826f19,2024-02-02 19:32:28,3055.18,GB14EFWD21348654834786,GB97DSWA10387750621613,Credit,Completed
54316045-51db-4075-b6e3-58c99f2e13a4,2024-04-10 22:16:49,3274.53,GB97DSWA10387750621613,GB85LCQR75026325005446,Credit,Completed
2ecc66b1-534d-434b-8858-afc2d478bb8b,2024-05-14 19:42:44,5414.45,GB85LCQR75026325005446,GB14EFWD21348654834786,Credit,Completed
b8a51e0e-0a6f-4374-a3cf-456a68421b8b,2024-02-25 22:31:53,5977.19,GB37TOTL32698618993420,GB16GDLP19160366430250,Credit,Completed
cf596efa-83cc-493f-adef-507e9daba883,2024-05-11 15:50:32,1161.14,GB16GDLP19160366430250,GB94VEOD42855257109261,Credit,Completed
a9a01cb6-6c2c-4eee-a5e0-8e1373c8d79f,2024-03-21 11:06:12,3167.46,GB94VEOD42855257109261,GB37TOTL32698618993420,Credit,Completed
378ee803-fb50-40e0-9223-d9e149b87849,2024-04-25 17:07:19,3778.56,GB42ABZI24032002960453,GB21IYAX61680849961577,Credit,Completed
8270fbaf-dbf2-435b-9064-fb221d41431f,2024-05-06 07:00:38,1077.56,GB21IYAX61680849961577,GB39FNMF69797961133378,Credit,Completed
19b57d5d-6436-4785-82b6-7be6c5f73dc7,2024-02-26 03:59:55,1523.21,GB39FNMF69797961133378,GB42ABZI24032002960453,Credit,Completed
21a13afc-f54d-4715-b7c4-f5d3af522ef0,2024-06-04 09:46:26,7239.86,GB59SHIK11708463505814,GB35ISQQ28310772527176,Credit,Completed
4604c4c0-f458-4637-a83f-02139937a1fb,2024-01-23 15:28:40,1333.9,GB35ISQQ28310772527176,GB85LCQR75026325005446,Credit,Completed
6a23ffbf-f28b-4b4a-ac14-97e1d8214943,2024-01-24 10:19:15,2878.1,GB85LCQR75026325005446,GB59SHIK11708463505814,Credit,Completed
4b00a2d2-e83b-467f-beda-1595b22b295d,2024-03-21 16:42:09,6450.65,GB31DEOK66159067025733,GB25FJPF27581999269094,Credit,Completed
da6ba64c-48d7-4cdb-b9b7-4a4ea0c1f919,2024-05-22 01:53:47,1709.51,GB25FJPF27581999269094,GB21VFGX86921862905883,Credit,Completed
402b23f2-0929-4459-b594-f4c9335bc742,2024-02-19 15:45:30,4954.8,GB21VFGX86921862905883,GB31DEOK66159067025733,Credit,Completed
70aa64f3-41d7-4ef9-ad86-755e630d5282,2024-02-11 00:24:45,347.98,GB31YGDT41454145663144,GB39FNMF69797961133378,Credit,Completed
c82a9ae4-9331-458c-8726-5590a8f6648d,2024-03-15 02:14:00,9707.57,GB39FNMF69797961133378,GB47EDIT86123141400039,Credit,Completed
3aecdc3f-0313-4bbe-a272-8eb8e7a96fb4,2024-06-04 08:59:46,9035.96,GB47EDIT86123141400039,GB31YGDT41454145663144,Credit,Completed
01e0cb30-c5f1-499a-b3d4-80b35a772899,2024-02-14 12:10:25,2970.63,GB67UQSF70686869807812,GB31YGDT41454145663144,Credit,Completed
