TransactionID,Timestamp,Amount,SenderAccount,ReceiverAccount,TransactionType,Status
3016b4a9-1e6f-4d3f-872f-ded42678ff1a,2024-03-08 19:59:28,5364.31,GB07BTXR46191879901516,GB94NHUI09792544954025,Credit,Completed
7e5dfafb-6111-47af-b4cd-eee09a6945c1,2024-02-27 01:35:10,9670.3,GB94NHUI09792544954025,GB19AKUI49782245249326,Credit,Completed
9dc56213-d949-4e8a-90e3-c683fdd3c979,2024-03-12 17:43:09,90.45,GB19AKUI49782245249326,GB07BTXR46191879901516,Credit,Completed
6469ecf7-6ced-4391-9ae5-f90d36d500c5,2024-02-24 03:57:30,2649.9,GB06LEVE75747828904345,GB79KQCD94764484518177,Credit,Completed
1ab256c0-7b95-4aee-8bca-0990636436ff,2024-03-03 12:22:49,4372.52,GB79KQCD94764484518177,GB79VBWG20483968770181,Credit,Completed
fc1bdcd5-cb41-4918-9d21-fcdc37cb0afd,2024-01-04 23:42:05,3183.45,GB79VBWG20483968770181,GB06LEVE75747828904345,Credit,Completed
9b3a7237-bedd-4491-a198-f28785a96a5a,2024-01-05 08:42:24,7903.88,GB87XYDP09538686291100,GB45XNWC30320011341765,Credit,Completed
dfe3d13a-fe8c-4e5e-ae44-9314b320410b,2024-01-22 10:43:46,4668.74,GB45XNWC30320011341765,GB13OHMR48213759801005,Credit,Completed
0d17c6d0-385c-462c-b2e2-df614a29f96a,2024-02-08 11:05:50,2627.79,GB13OHMR48213759801005,GB87XYDP09538686291100,Credit,Completed
9fdfc380-67c4-4627-baf0-074d9b78841e,2024-03-29 09:14:45,3965.36,GB77YMIC33851094271673,GB98DLTH64559356481921,Credit,Completed
cff1bd18-28e1-442d-a7cf-fcb0d486a251,2024-06-01 09:03:39,7788.34,GB98DLTH64559356481921,GB12SZMT24256071283352,Credit,Completed
b0861c0f-14ff-4bd4-8f5a-f12a52593a26,2024-01-17 06:23:10,8500.07,GB12SZMT24256071283352,GB77YMIC33851094271673,Credit,Completed
b1e7a2d7-73f2-490f-a867-bbfd21fcf919,2024-02-12 21:02:22,1989.61,GB40CLJO95737367201654,GB60ZJMM37933155496359,Credit,Completed
dc039777-25f3-4c20-a571-025cbfc2eb54,2024-03-06 22:14:45,5676.06,GB60ZJMM37933155496359,GB11UGBL87284000657674,Credit,Completed
dc3c0806-1073-4f98-8e46-5986a18c6ce7,2024-04-24 15:54:17,8616.23,GB11UGBL87284000657674,GB40CLJO95737367201654,Credit,Completed
99efb1af-0ea4-4e6a-a53c-ef041948ab44,2024-03-31 13:18:20,9885.83,GB29KRAP38005977068753,GB98HDWA24695163920352,Credit,Completed
72ed1e4b-b91c-4bc4-a811-0cc3097d352d,2024-01-21 18:50:25,9844.56,GB98HDWA24695163920352,GB59EIQZ78625948165816,Credit,Completed
d6b12045-37d1-46f9-bc28-957bdb6d7356,2024-01-16 08:02:10,3924.16,GB59EIQZ78625948165816,GB29KRAP38005977068753,Credit,Completed
c67be55d-d399-41fc-905a-8cbe1c445649,2024-05-12 14:32:27,5418.45,GB86STBZ42413457407490,GB33BPBI00816754398402,Credit,Completed
08e4b02a-4faa-4a40-86e7-ee4d0a668fd2,2024-04-09 00:01:13,1606.79,GB33BPBI00816754398402,GB68ZGMD09814215964930,Credit,Completed
c768931a-b14f-4088-b715-c54721e6da4b,2024-01-31 08:01:59,750.03,GB68ZGMD09814215964930,GB86STBZ42413457407490,Credit,Completed
a574a1b1-4662-446f-93e7-ded1efaf80ba,2024-01-24 00:26:06,9884.87,GB49AFLU08299590322233,GB23WJNY16510279975103,Credit,Completed
66b67764-23e8-4add-8999-6d2d31b3abda,2024-01-26 14:17:43,9380.84,GB23WJNY16510279975103,GB94ZFVQ27163372412364,Credit,Completed
827175a1-00ae-4cf7-8068-395b17182315,2024-02-20 17:53:57,3147.5,GB94ZFVQ27163372412364,GB49AFLU08299590322233,Credit,Completed
3bb39cb5-a45c-4982-aec5-4d2ab0a1eac6,2024-02-04 11:18:07,3122.41,GB38TSVS33650804282272,GB65IUVZ05930659035626,Credit,Completed
be20708e-d3af-4933-adab-4ca7405bcce1,2024-01-16 16:01:56,4805.3,GB65IUVZ05930659035626,GB17PLXK04422073454618,Credit,Completed
7da5cfe5-04c7-4ea0-8786-55f96c286e84,2024-02-06 22:42:05,4787.76,GB17PLXK04422073454618,GB38TSVS33650804282272,Credit,Completed
4957cf15-c682-4437-a86d-66919650b193,2024-05-28 10:19:48,5736.14,GB26LFQA81925172030750,GB16PDZM87630303694445,Credit,Completed
50e241e3-d865-4419-8610-1efcd92edffb,2024-03-18 08:17:10,5660.32,GB16PDZM87630303694445,GB85QMNT01274307792709,Credit,Completed
f8a48415-62ff-4d6a-b558-6ab0f8bb7191,2024-04-10 15:10:44,6736.12,GB85QMNT01274307792709,GB26LFQA81925172030750,Credit,Completed
3c404a99-21bb-4197-9c7b-9bdd2af2c9ca,2024-02-13 06:23:57,1080.93,GB83UMKX26003425444513,GB28EUXB28761352062839,Credit,Completed
fb760c4b-516c-4ecc-b1e5-15eaa01d91c3,2024-04-05 17:46:57,4061.97,GB28EUXB28761352062839,GB63EUJF31681107943692,Credit,Completed
7c75fd33-8cb2-4c15-8c15-44146385dd6e,2024-02-28 18:03:28,4782.23,GB63EUJF31681107943692,GB83UMKX26003425444513,Credit,Completed
bfcb0cda-9008-4e5c-94fd-73b169d3deb0,2024-05-06 14:10:01,6518.9,GB08YCBK09689643883202,GB45JXRU11336906273941,Credit,Completed
0ba001f5-d74a-47c5-9be4-d4e2ee729c45,2024-02-25 02:21:45,3003.23,GB45JXRU11336906273941,GB46LKMC10549819953168,Credit,Completed
2496eee8-ddac-4c16-9119-94dcd25f2b7a,2024-05-27 20:28:52,6160.5,GB46LKMC10549819953168,GB08YCBK09689643883202,Credit,Completed
79ca5359-0c90-4226-b334-579221d9cb61,2024-05-20 13:54:37,7587.45,GB47VGDS50677448635469,GB28EUXB28761352062839,Credit,Completed
c9a1c10a-4ee0-46d7-9722-d869ab97dd78,2024-03-28 00:40:08,1166.88,GB28EUXB28761352062839,GB44XXGC14134902034631,Credit,Completed
bb04ff9f-d502-428d-83dd-17e0b9c12d44,2024-05-11 05:32:01,7758.94,GB44XXGC14134902034631,GB47VGDS50677448635469,Credit,Completed
0e0d3161-141c-4f47-a149-3665eaa54c48,2024-04-27 23:34:07,9731.95,GB67GDYG62860813605063,GB23QSUC59727277632803,Credit,Completed
cda38c98-e0df-440c-802c-25fb90193ffe,2024-02-05 16:55:35,3503.71,GB23QSUC59727277632803,GB77RXYZ16008430425719,Credit,Completed
1482b376-ff16-4f57-a2d3-9c1bec870b8c,2024-01-05 21:34:13,8339.17,GB77RXYZ16008430425719,GB67GDYG62860813605063,Credit,Completed
f75021c8-4b44-402e-a626-2c950d904489,2024-03-29 15:44:25,7648.33,GB74XERU24091565328611,GB24DBND12466047005005,Credit,Completed
a71a406d-2dbf-4688-9925-1ee2f2f489f9,2024-02-18 01:58:38,5572.03,GB24DBND12466047005005,GB50OXGO95091316430249,Credit,Completed
9c2fcce3-964d-459d-bd63-6b3fb99790c1,2024-04-01 19:20:36,8844.69,GB50OXGO95091316430249,GB74XERU24091565328611,Credit,Completed
f3fdf216-5c07-4692-9e8e-97d1482d3dbb,2024-02-07 10:47:32,2049.71,GB21VIPV60608898351497,GB81FXIM57615500505088,Credit,Completed
a9860068-475e-421d-bf50-62490f2c6718,2024-01-26 05:31:37,2483.22,GB81FXIM57615500505088,GB68LPQB54000486150373,Credit,Completed
42f3e4a7-867d-4016-997f-2bddf3f2a733,2024-06-09 00:55:31,156.1,GB68LPQB54000486150373,GB21VIPV60608898351497,Credit,Completed
908bf344-22bc-4094-b99d-9b9dfff1c3b7,2024-01-07 06:05:07,2546.39,GB46EIHH69583472213720,GB29WXEZ52089098220117,Credit,Completed
cce53223-2491-4409-ae0f-58a1d7d96304,2024-05-02 20:42:49,4397.01,GB29WXEZ52089098220117,GB22TQKP64845871041857,Credit,Completed
fe0eb800-ea26-4367-871c-599d395280ae,2024-01-27 02:36:48,3989.54,GB22TQKP64845871041857,GB46EIHH69583472213720,Credit,Completed
