TransactionID,Timestamp,Amount,SenderAccount,ReceiverAccount,TransactionType,Status
3c39cf72-52e1-49c7-a4c7-0ea749445f95,2024-01-22 20:55:09,5934.24,GB27YFID94240106876326,GB48JWSP59917174819160,Credit,Completed
e97b69c2-f82d-4dfd-994c-335ecfe13fe2,2024-03-28 05:09:40,175.71,GB48JWSP59917174819160,GB81BGWN83641821812990,Credit,Completed
f8c13563-9337-4ee3-b5c3-4311271c6dcf,2024-05-21 12:58:12,4894.73,GB81BGWN83641821812990,GB27YFID94240106876326,Credit,Completed
0d402cc3-d416-40ee-9a09-4c02cdde264c,2024-05-02 12:05:16,2943.53,GB69RIUX89047747856046,GB39GUFU09149130564880,Credit,Completed
9d8160ff-5f26-4fe8-8b19-363319e06191,2024-02-28 08:39:03,5427.2,GB39GUFU09149130564880,GB61CPKM60871074806790,Credit,Completed
180b3977-1698-4ead-a674-2fdf6c93663f,2024-04-03 00:26:23,3008.89,GB61CPKM60871074806790,GB69RIUX89047747856046,Credit,Completed
c7410a64-4675-43a3-88c4-700b4d35b164,2024-01-03 14:24:52,9611.68,GB70XHMO43034828394032,GB05MPNT78774258783377,Credit,Completed
67ccd9c9-ed8a-4cdd-beb6-b056c3ef19ac,2024-05-13 14:24:16,7929.89,GB05MPNT78774258783377,GB10OURM18529133159846,Credit,Completed
7a534968-680e-4ac3-ad98-8b44436a7b2e,2024-03-30 13:31:35,9646.92,GB10OURM18529133159846,GB70XHMO43034828394032,Credit,Completed
082c7b77-51ac-4e9c-b755-21588fefa405,2024-04-29 22:55:53,1009.58,GB58EPGU33137607063195,GB50LOGD32208343013971,Credit,Completed
ebacd76a-b611-4120-9dad-00379192e569,2024-03-02 23:05:22,6766.51,GB50LOGD32208343013971,GB54OSBF60876634727004,Credit,Completed
cce92291-a867-4647-9517-09f291ec1de1,2024-04-06 08:37:08,6111.84,GB54OSBF60876634727004,GB58EPGU33137607063195,Credit,Completed
521e86cf-c702-4ab3-8365-4f7536199ee9,2024-04-18 00:14:56,2079.07,GB52UGJI83495030389243,GB25XRBP23741445678510,Credit,Completed
f578ea8b-a5e2-47d8-928f-a519eb8473ba,2024-03-16 00:29:41,6986.61,GB25XRBP23741445678510,GB21WTAQ53666830872938,Credit,Completed
52a7450e-2fc2-43b8-9358-841f958e6d6f,2024-02-07 22:04:48,1428.92,GB21WTAQ53666830872938,GB52UGJI83495030389243,Credit,Completed
304168e3-6f78-4c52-9079-e55c7fd12bac,2024-03-21 10:12:04,6812.22,GB53OGVF27969666778988,GB32SWHJ87932467952560,Credit,Completed
42c9c401-a925-4012-8061-b658c4f77675,2024-01-21 11:18:59,8140.07,GB32SWHJ87932467952560,GB93TPML20050829436907,Credit,Completed
a2c920b6-bd93-480c-a170-57c964ca1702,2024-06-08 18:02:51,3871.69,GB93TPML20050829436907,GB53OGVF27969666778988,Credit,Completed
9ce45765-3c65-44d2-95ff-5674a5cfcdf7,2024-03-18 22:21:26,2181.81,GB17EEIP03472447079756,GB34WALV78178690251788,Credit,Completed
83a52797-d7d2-4f20-9bdd-3fcda51db007,2024-02-17 00:00:42,6722.03,GB34WALV78178690251788,GB03TNDY86300949649641,Credit,Completed
b74f1ae5-d4d8-4dbe-a8cf-1dcb369daddb,2024-02-26 16:55:41,3798.23,GB03TNDY86300949649641,GB17EEIP03472447079756,Credit,Completed
82bbb4de-d9ab-4a62-a46e-5871988c2d13,2024-05-17 08:12:35,6766.38,GB77OSGI18340535571220,GB37FYCB49826750771709,Credit,Completed
63b3d157-68b3-43c6-949d-8e38501d2cb6,2024-05-05 03:01:32,7627.51,GB37FYCB49826750771709,GB28FHZH71102373370193,Credit,Completed
6221ebcd-2f6f-4750-bcb4-deb33e9bcae0,2024-04-23 02:37:41,8045.92,GB28FHZH71102373370193,GB77OSGI18340535571220,Credit,Completed
a3113407-cd1d-4c57-80c9-f79bef517872,2024-02-16 23:47:23,3670.42,GB31LOHA14019383515550,GB98TWQH26584103146304,Credit,Completed
63d4fade-cf15-4751-98b3-7da18556e2f0,2024-02-18 01:11:03,8810.83,GB98TWQH26584103146304,GB54IZRH84946131934572,Credit,Completed
3ee51ea6-8d56-4953-8e61-221dc09e3102,2024-02-14 14:30:39,6758.8,GB54IZRH84946131934572,GB31LOHA14019383515550,Credit,Completed
23c6450a-9de7-43a7-9199-25deaf501ef1,2024-03-05 15:44:36,192.64,GB15TDUH05519937769116,GB52PBGM97430177891483,Credit,Completed
f3146b3b-74b1-4022-a347-814ab3d4371c,2024-02-08 00:55:35,5128.19,GB52PBGM97430177891483,GB15YLNX92958205080771,Credit,Completed
45969aa1-b3b0-43eb-b3af-7f5524fcc887,2024-03-18 10:01:09,211.07,GB15YLNX92958205080771,GB15TDUH05519937769116,Credit,Completed
3e3a479c-60a1-4b8e-8731-bc6feb8f3a53,2024-05-13 06:00:26,4230.65,GB22KBIO93628459583908,GB28BPLP68258272638420,Credit,Completed
b22a7fd9-7660-4175-aed6-c93f2fa59b67,2024-05-06 05:50:50,6644.77,GB28BPLP68258272638420,GB36SAGO96733494990773,Credit,Completed
90d81d64-be6e-445c-8532-3c0fa384cf9e,2024-05-09 13:16:54,3794.32,GB36SAGO96733494990773,GB22KBIO93628459583908,Credit,Completed
17812fb0-d47d-4f29-8f85-ff2486ccb5a7,2024-04-11 08:08:24,622.0,GB36WMRO03818127672540,GB22RKQH18259786097178,Credit,Completed
4697fb02-6545-4a45-b9eb-67de94b68890,2024-05-03 16:33:09,6615.37,GB22RKQH18259786097178,GB57WBXE99233473053397,Credit,Completed
d7eb234e-7446-4746-9273-d4f8deafbdcf,2024-04-05 01:26:06,6904.78,GB57WBXE99233473053397,GB36WMRO03818127672540,Credit,Completed
139c114c-df6e-4dcf-a8b6-3e7e0015bea6,2024-01-17 22:18:41,564.1,GB93YWOI39179269032033,GB91BQAX53634002208530,Credit,Completed
e5713fc4-ce87-467b-b959-15c0948f3584,2024-01-26 07:01:30,1181.33,GB91BQAX53634002208530,GB65ODFR29848735880874,Credit,Completed
e44075f9-fc69-43e5-acfe-6cbe5e99da5b,2024-02-02 11:48:07,4177.1,GB65ODFR29848735880874,GB93YWOI39179269032033,Credit,Completed
fedc745d-96a6-499c-8f2d-af35fac5f32c,2024-05-19 19:10:25,4703.57,GB14ULRW85594662874636,GB32QAXN87008460670688,Credit,Completed
566748fb-12ed-4f47-9e47-62b2eb60a7c7,2024-05-17 10:57:00,6270.6,GB32QAXN87008460670688,GB25BEEE93851339049799,Credit,Completed
eac53f08-2b39-4297-b82f-4032965df4f6,2024-04-16 13:31:05,8142.32,GB25BEEE93851339049799,GB14ULRW85594662874636,Credit,Completed
7da5130b-eaad-45b3-8843-417fd83db4a2,2024-02-26 15:37:08,2519.12,GB82VBDZ90018649127062,GB74KGLO72058860973930,Credit,Completed
2a3427d2-3c8a-4a7b-94f4-2c3ce4dd99d4,2024-01-26 14:16:54,4177.73,GB74KGLO72058860973930,GB56VZQA06206565051008,Credit,Completed
74b35f84-eb21-47e3-b3d3-dfeb023adb9a,2024-02-16 19:00:35,2152.27,GB56VZQA06206565051008,GB82VBDZ90018649127062,Credit,Completed
6dc7b0d2-8bb3-4561-b6fe-d81c83abbc5d,2024-03-30 01:45:54,4876.45,GB15VBCU55534243868626,GB47QENO88459713175151,Credit,Completed
7419c948-a47c-479e-83e8-8f06bd7aa2a2,2024-05-31 21:22:43,1014.39,GB47QENO88459713175151,GB69RYLG38790135080101,Credit,Completed
76c0bbc1-0ce0-4edc-8e50-7fd17b2088c7,2024-05-12 21:12:20,814.89,GB69RYLG38790135080101,GB15VBCU55534243868626,Credit,Completed
