CustomerID,Name,StreetAddress,City,State,ZipCode,FintAccountNumber,RiskScore
3d0d61db-2be4-4747-98f2-9d8ac51354d8,Raymond Lawrence,01870 Brown Summit,Lake Monicachester,Iowa,66975,GB70GTJH86857481796046,0.8
ca7943fa-9e24-4d6d-911d-2450ff514fd4,Kari Wright,702 Allen Squares,Lake David,Maine,81654,GB30NAQM66531064205513,0.97
ca868e42-cddd-475e-af09-dac0f10f174a,Stephanie Frost,99542 David Falls Apt. 618,Lake Alexa,Kansas,40021,GB43BNFR39575638415393,0.45
5e0d1702-2b16-4dc2-a8c3-a927ab00f665,Jennifer Clay,2055 Smith Lodge,South Erika,Ohio,77829,GB51VHDW26014015903620,0.75
a2219a5d-4fa9-4d0c-b1c6-0a582f0230df,Stephanie Kelly,6609 Tiffany Plains,Lake Veronica,New Jersey,01432,GB93CFHN26347862678892,1.0
77b0efe0-4cde-42b9-981e-5ed4df57eea6,Mary Mcdonald,4221 Conrad Harbor,Patelborough,Alabama,95281,GB92SOKL86026704013242,0.69
dd0c8e50-6ff0-44b3-89e7-8914b5203f02,Alicia Thompson,50181 Wright Canyon,North Cassandra,Oklahoma,71646,GB58CLLA61590017728607,0.68
6da71354-d82e-4329-bc01-5cae631a332c,Melissa Jackson,16071 Cynthia Radial,South Elizabeth,Oregon,07411,GB34VUHG13939161188851,0.76
fe184546-2f93-4f6e-9aa3-33904e615954,Mary Martinez MD,625 Henderson Field Apt. 756,East Kelseyland,Michigan,35101,GB36HUNP48089745833974,0.62
4653e70a-e96e-4fdb-921a-1cb0a6394d27,Michelle Hill,454 Mandy Spurs,Jamesport,Maryland,73437,GB84VRIM28797817720702,0.2
daf89d54-c9cc-46dd-a1d5-77f272d8feb1,Ashley Woodard,36278 Gilbert Stravenue Apt. 177,Williamsshire,Oregon,36248,GB71GMVK11304919166662,0.78
a01ae0f0-0c3e-4ea8-ae55-80dd12c9fd97,Robert Brown,25751 Moreno Villages Suite 552,New Bradley,Maine,47855,GB98CYUG26763769892799,0.7
1c81244c-1299-421e-b02d-f24a135677e4,Sherri Stanley,723 Stevens Summit Apt. 558,New Carl,Indiana,08535,GB29OJVG24128916225690,0.59
9dc1ae63-3590-4d03-bd50-5a996aa6b71f,Kelsey Payne,95303 Carlos Roads,Lloydton,Illinois,74424,GB37TOTL32698618993420,0.7
d316e963-5c3f-4e4d-a70f-891b7d749180,Scott Figueroa,30395 Woodward Radial,Lake Robert,Maine,45133,GB39JDGD24820841894598,0.05
c5dbb072-f44d-4921-b0e1-15934f078e2c,Brett Reynolds,02837 Emily Gardens Apt. 939,East Karenberg,Wisconsin,06531,GB24ETGJ38825022876419,0.3
2da2d2a5-3bf3-45c1-b687-71551c153d77,Amy Reed,914 Dawn Well,South Brianstad,Maine,77771,GB62QTFE52414259907960,0.08
243876d1-8985-4d94-803f-3a91d6d68ca5,Thomas Hernandez,451 Madison Views,West Emilymouth,Arizona,45731,GB14EFWD21348654834786,0.96
2e2d0888-0c36-4742-9876-4d1a41f7eeab,Joyce Stephens,01198 Julie Courts Suite 802,Cuevasstad,California,66920,GB77YROO89635511860152,0.1
dbeaf58f-a5b1-4ce5-acde-e3e8871879d9,Anthony Harper,1790 Todd Spring Suite 268,Cuevasview,Nevada,75263,GB89FJYQ58383020627149,0.64
2c69c8f1-31db-44c3-94d8-2d164fb2596c,Tina Daniels,3312 Tyler Inlet,West Joshuaton,North Dakota,04193,GB63KUYH31851273570631,0.25
8db4175a-329f-4772-a0ae-860c22d4c011,Elizabeth Jackson MD,39402 Jennifer Key Suite 604,Amandaville,Michigan,75873,GB73PDAS14672978920081,0.79
3978386f-c753-4692-8341-13e587612170,Mr. Chad Byrd,05555 Brian Center Suite 584,South Crystal,New Hampshire,24505,GB43BNFR39575638415393,0.54
e3ac3f8b-9df1-440a-b107-ba892f706d92,Angela Johnson,94174 White Mount,South Cameron,Alaska,06861,GB62EZXS14122450916122,0.48
9b93f5ad-6ac3-4fc1-8a5c-c12b3e6b923d,Matthew Miller,490 Dennis Pike Apt. 785,Parrishstad,Washington,38750,GB85LCQR75026325005446,0.36
13033e0c-5097-44c4-9988-286a786d2953,Barbara Owen,783 Powell Rapids Apt. 805,Christinestad,Mississippi,97315,GB84VRIM28797817720702,0.52
d142794e-49b7-445c-b305-20d7c06d03c3,Dalton Todd,663 Simon Avenue,Carriemouth,Rhode Island,63578,GB14CHHK39342501347249,0.22
efb780e2-177b-4ff6-9c8d-c796b8c988cb,John Williams,242 Espinoza Passage,Warnerville,Oregon,14905,GB10GAYH12150337504369,0.03
6561159d-aa0d-409a-8621-3c5dfeab86d9,Julie Cain,297 Giles Square Apt. 406,South Destiny,Michigan,57410,GB61WOHT28922509847772,0.42
2ebb4daf-819c-49d0-9ca3-0509b266f53a,Anthony Cabrera,87813 Beth Garden,Larrystad,Alabama,27664,GB32RLOT53390359584879,0.85
91ef6405-7584-4baf-9cd1-b4abdf205a50,Tina Hoffman,809 Cruz Field Suite 442,Jamesville,California,41877,GB26KVXN74725599656434,0.03
