CustomerID,Name,StreetAddress,City,State,ZipCode,RiskScore
80b38276-7287-4516-a85d-5e02b7828180,Christopher Dawson,05919 Hernandez Road,Pinedaside,Hawaii,57759,0.86
5996cf1d-b6fe-4208-9f92-b6ffe2440cb0,Jennifer Hudson,11543 Hart Mews Suite 536,South Dawnton,Massachusetts,33441,0.53
3a77a81c-83a0-43fa-928e-385b3d56c41f,Shane Taylor,66215 Sara Creek Apt. 744,West Abigailshire,Maine,32310,0.42
45cd23c7-3702-4607-a168-a2a0d8cde1be,Kenneth Diaz,930 Peter Drive Suite 723,Vincentburgh,Colorado,55482,0.89
e490ef64-2945-4a77-ae55-3658a493e8d6,Cassidy Hooper,45842 Christopher Mission Suite 472,Trujilloburgh,Maine,74239,0.33
62058f28-eac4-4664-85f6-b9773f844caf,Kylie Gallagher,0901 Kristen Greens,East Carriehaven,South Carolina,78846,0.42
1b44bcaa-2442-4906-9121-e97e80f63be8,Gina Parrish,9215 Anthony Stream Apt. 071,Saundersview,Vermont,62632,0.42
4c6f6f18-8f16-4cb2-95a9-8a1de792f515,Matthew Patrick,92554 Carroll Crest,Williamsonland,Hawaii,78717,0.39
be81fc4f-90c5-46e9-8580-309ab47c15f5,Tyler Wright,5717 Thomas Lake,Denisestad,Maine,89974,0.57
06352b95-dd0f-45a2-9210-9738cb791d4e,Jesse Fisher,98252 White Overpass,Michelehaven,Pennsylvania,49830,0.74
82938d58-1f31-4f03-ad0d-1ae48c15f3fc,Erin Smith,1114 Nelson Neck Suite 139,Finleyton,Delaware,19191,0.28
5b32b782-4b1b-45c2-9bb1-2c315ef48d61,Crystal Simpson,846 Jackson Radial Suite 622,Lake Jessica,Georgia,14747,0.63
baba5dea-2587-40a3-bfb3-8fb53ca45a74,Allen Newman,703 Daisy Trail Apt. 527,Clementsberg,Indiana,49258,0.36
7081e495-fd23-424e-8e19-ba9088601b89,Dustin Garcia,1004 Bowman Knolls,Jasontown,New Jersey,63447,0.01
5246cc62-9d1f-41e3-9941-6e455ebaca88,Debbie Davenport,984 Pamela Rapid Apt. 526,West Warren,Nevada,31152,0.38
0c8c7ac1-be5c-4e4a-b725-7a95c4454bb5,Melanie Ali,304 Cantu Viaduct,West Brittneymouth,Tennessee,84111,0.77
49187d71-6e85-4ad3-9fce-f31c9c641901,Jessica Dennis,87747 Li Crossing,Mackberg,Arkansas,87832,0.63
c4d4e6e4-15d7-467c-aa77-22d79c9b95c8,Jennifer Estrada,3868 Kyle Streets,North Garyfurt,South Carolina,56734,0.8
92a6c52f-c211-4857-af31-6e00f9fa3c7e,Harry Patterson,435 Allison Knoll Apt. 629,Juanfort,Nebraska,06593,0.52
957d29dd-d607-4aec-83be-3c9245904a76,Angela Stevens,194 Maurice Key,West Christinefurt,Maryland,62614,0.51
b4cce962-a6a5-4194-b0d8-02481e9f0334,Tony Koch,692 Gonzalez Mission,South Jenniferbury,Rhode Island,02452,0.07
b56ec3fb-9cab-414d-b6a6-3bae549f743a,Allison King,99228 Brandon Throughway Apt. 103,Lake Kayla,Arizona,68302,0.52
02466279-6ea9-4e8c-ae30-db11bd1f14e3,Dawn George,29922 Gomez Orchard Suite 507,West Tiffany,Idaho,32998,0.1
56b2480c-b84d-408e-af3b-43fd5eb7d2ae,Abigail Brooks,1527 Rodriguez Throughway,East Michaelton,Tennessee,92269,0.45
3adf530f-bb02-4fde-83f1-2739c600f632,Robert Rice,46631 George Neck Apt. 678,Lake Tonya,South Carolina,06361,0.86
687c6d9e-dfdf-4e05-8d97-54e41381e9ee,Daniel Downs,70404 Patricia Curve Suite 144,South Holly,Rhode Island,63796,0.6
ed0bf2ed-cbd4-4db1-ae20-0bfcd3778c0f,Steven Valdez,2340 Anna Canyon,Caseymouth,Georgia,58257,0.2
fc97b2b6-38a5-4ad1-9cee-37cad094992e,Shannon Yoder,924 Mary Cove,South Philipside,Kentucky,95928,0.2
d6b4a6ed-7abf-4d80-9239-ee6850b50d14,Zachary Mack,314 David Radial,North Gregory,Wyoming,08564,0.69
7e5657ce-7ba4-419e-836c-a02e02cea4b1,James Wilson,094 Chad Way Suite 656,Billyville,Oklahoma,20219,0.75
dce13b27-f6cd-4ff2-8d25-e301a2ddea30,Charlotte Franklin,61557 Mcguire Stream Suite 665,Stevensport,Texas,94761,0.53
2698aa22-6087-41af-affb-5bf22005942a,Richard Graham,62597 Robinson Burg Suite 364,Lake Jennifer,Connecticut,23994,0.54
0c22cd7e-e476-4320-8ea5-d840e5d2523a,Edward Shaw,7143 Bell Keys,North Christian,Montana,58203,0.83
5e8e89d4-71b6-4520-82e1-ae72dcb8f475,Mr. Timothy Norman,0342 Paula Wall,Millerhaven,Massachusetts,47121,0.61
42795c94-db91-456c-a3e5-a08d41f0f173,Shawn Fox,6040 Amanda Spur,East Kimberly,Massachusetts,62864,0.12
