CustomerID,Name,StreetAddress,City,State,ZipCode,RiskScore
2d828acd-451f-4e7a-934c-810d21d8caa3,Tammy Rivera,37643 Brian Drives Apt. 749,New Steven,Oregon,16501,0.9
6e544f47-42b8-472b-b188-79a7d3042de9,Nicole Clay,1766 Amy Motorway,Espinozamouth,Maine,66453,0.25
3f100090-ac70-47c3-943d-3c1a9055f589,Jessica Ellis,11170 Goodwin Inlet Suite 269,Richardsonside,Illinois,36312,0.1
284ec43d-fac8-4bb2-b5d3-783ebba0cd8a,Mary Gomez MD,07574 Lee Village,Gutierrezland,Arkansas,12520,0.49
66e1976b-19b9-4b17-b986-7fa7c6ecc206,Kelly Silva,2483 Dodson Green,Michaelamouth,Indiana,95283,0.53
ab4a531e-a4f5-4cfa-8384-f955a4829fef,Susan Smith,1966 Tyler Circles,Rodriguezfort,Oklahoma,47818,0.46
56c00ec8-e86e-437a-8b69-e063fd7f4326,Laurie Edwards,4874 Farmer Harbors,South Brittney,Colorado,61424,0.17
91f7fbff-7468-4d9b-85ac-c0b2285bb5af,Michael English,25684 Margaret Hills Suite 230,Lopezstad,North Dakota,25934,0.72
fdb2a276-071b-4712-bf62-75cdc6bece1d,Eric Warren,44739 Ross Harbor Apt. 054,Jasonbury,Oregon,15410,0.81
979ef38d-3097-4c41-b11a-cad27bd9309b,Matthew Mendez,1387 Amy Common,North Randy,Idaho,16441,0.64
33d9f020-3d55-4c38-b97d-03695a2ba5f8,Christopher Wood,2769 Lawrence Mills Suite 252,Chandlerland,Nebraska,68495,0.82
288baa2c-f930-4c47-8da3-d87df932764d,Robert Webb,231 Tara Gateway,Lake Selena,Connecticut,39936,0.38
fd00eb2c-d3df-485a-a976-31a25634f051,Sarah Francis,58470 Jimenez Springs,West Mikayla,Connecticut,59092,0.57
5f48b801-b0be-4bae-b161-7b10041bd2a8,Taylor Smith,0865 Thompson Viaduct,New Christopherbury,Missouri,04748,0.4
cdf1a4f0-3bdf-42ef-8f81-0711b4d5bf8f,Misty Gonzalez,4645 Keith Roads,North Matthewfort,Tennessee,88235,0.52
0db047b5-f775-4a31-a8b5-143438955bbf,Richard Price,009 Nicole Overpass,East Stephanieton,New Hampshire,90592,0.03
577a1770-3fcc-442c-a355-1f46da8bc0fc,Kimberly Taylor,958 Angie Views,Davisburgh,Pennsylvania,24577,0.49
f09a7fb7-2774-4fd7-9b70-ab5b08584e32,Stacy Vaughn,92153 Bryant Divide,Williamsfort,Alaska,47228,0.03
f4f7a6da-af33-48a5-9b37-123984b562a0,Douglas Kaiser,714 Jones Terrace Apt. 631,Clarkbury,West Virginia,71484,0.51
9b731ba3-e1c1-4095-b860-c4a663e095d0,Carmen Gardner,00702 Reed Court,Cameronport,New Mexico,79452,0.18
07e835ef-570d-40a7-a5a0-994ace3b16f2,John Burns,857 Joyce Stravenue,Ferrellville,Virginia,65489,0.98
5d32ae58-f03d-4a30-89f9-4cd6088e1640,Michael Diaz,326 Lauren Mill,Port Charlesfort,Colorado,54281,0.92
2392c635-90b7-4d68-bcea-f114aa178339,Tiffany Mayo,53436 Diamond Village Suite 488,Port Brianna,New Mexico,74396,0.69
a54e71d1-505c-413c-b371-1caf38468bf3,Katherine Phillips,9760 William Stream,New Markchester,North Dakota,08329,0.25
14a4fe7b-21e7-4a46-aedb-2f0a75b8a7dc,Geoffrey Woodard,58149 Young Ways,New Calebhaven,Tennessee,85853,0.9
26094d9a-b79f-4970-a188-ae9cd2d46b11,Maria Davis,50447 Anna Skyway,West Jennifer,Mississippi,42008,0.93
201c9a99-8bcc-4285-8bc1-c15fb02d5473,Craig Diaz,7432 Moore Path Suite 381,Donaldtown,West Virginia,61142,0.08
d9b951b8-612c-4228-bead-1f608588213c,Thomas Kelly,6934 Thomas Fort Suite 766,South Derrick,Kansas,76872,0.24
b1498fb3-c5ea-45bc-b37a-8c7aeb61de9c,Todd Todd,78268 Alicia Station,Lake Ryanbury,South Carolina,33221,0.42
ec61645f-b038-40fc-b19e-496795b2dbea,Aaron Bailey,69002 Patrick Extensions,East Samantha,Arizona,50373,0.85
7c36bbd2-9962-4288-9863-b41b33b4e814,Alicia Jackson,7141 Reed Hill,Port Kathrynside,Kentucky,38301,0.77
ad54fbb5-2e11-44f6-8f25-19e61e1fa6f8,Melanie Evans,131 Russell Mews Suite 323,Kristenland,Alaska,09219,0.44
5849629a-14c8-425c-a943-7487b9df07ed,Alexander Wright,411 Ward Mount,East Angel,Arizona,88384,0.33
0952c7d4-b817-427b-94ff-40fae91f418c,Rita Ferguson,95491 James Coves,Castrochester,South Carolina,10881,0.41
c4d1dff9-e16b-4b87-a1bb-eeadf5561aa8,Sarah Carroll DDS,26057 Sarah Lock Apt. 045,South Kennethside,Alaska,81823,0.06
653b516b-e675-44f1-8697-3dc3a1d25a2a,Kurt Holder,1805 Chen Wall Suite 865,Danielside,Minnesota,37605,0.65
b31969b4-06ca-49e1-844d-c23e9b5e93c1,George Riley,89692 Davenport Knoll,West Adrianville,South Carolina,87385,0.48
7d532210-650e-46ec-845e-e9a0f6084de2,Wendy Baker,106 Martinez Falls Apt. 385,Colemanview,Arkansas,22654,0.4
30062eb0-ba66-499d-bad6-ca7e19a32893,Kurt Chapman,634 Duncan Estate,Crawfordside,New Jersey,38003,0.3
0f166c42-d820-4210-9f89-98a5f039e7a9,Dana Gross,410 Liu Park Suite 129,Campbellland,Massachusetts,49692,0.5
e404f8dd-e205-4dbb-834d-7462da875e02,Courtney Buchanan,242 Caitlin Views Suite 293,Byrdbury,Vermont,89310,0.57
276b8c13-27ff-4afa-ac20-8dd44e7923de,Mr. Daniel Walter,048 Hall Way Suite 027,Amandaport,Rhode Island,36654,0.57
eee8b6f6-fb9e-4db3-9bff-dd768d950569,Jonathan Hall,0838 Hicks Causeway,Callahanstad,North Carolina,38504,0.02
19de3cae-c90b-4c5e-b7ff-ec5bd5ee7cb6,Karen Santiago,1131 Troy Ford Apt. 691,West Kathy,Michigan,41872,0.14
c23e1f2d-5e33-4292-9828-5d80ec34a4e1,Jason Richard,243 Kenneth Court Suite 358,Davisville,Georgia,09251,0.91
8336c29c-a310-4408-9b72-1f1d3ad3dba3,Karina Anderson,8045 Scott Spur,Port Rebeccamouth,Pennsylvania,25045,0.41
7bbe4a03-e7c4-4fb2-91b2-f7ee2c910bb3,Carrie Allen,349 Patricia Via Apt. 376,Sharonville,Alaska,34730,0.5
ee57bdd0-ac90-4e48-a8ca-694c7929a2cb,Bill Hull,45612 Ross Burg,West Nicole,Mississippi,71790,0.86
913a1b77-9e2d-4024-8a0a-d682dd3b7b0d,Angelica Kim,884 Francis Valley Suite 027,New Taraview,Maryland,07046,0.39
513b676f-5858-4b98-bf30-7bd57a19dbfb,Nathan Long,53280 Watson Mills,Garyland,Alaska,91774,0.88
55d7a162-8389-4226-bb28-88445b94da99,Amanda Wilkinson,31197 Shelton Green Suite 477,South Courtneybury,North Carolina,01107,0.25
70bf6c6d-7ac4-4256-a1f0-62059a20a57f,Jordan Long,59278 Carter Roads,South Kerrifurt,California,86819,0.59
312a1f68-739c-4c3d-b3c4-5987d5a460e5,Sabrina Woods,13620 Ethan Lakes,Yoderland,Delaware,12604,0.44
b57d8be2-9803-413a-ab0e-f43ce8b732f0,Samuel Rodriguez,69017 Trevino Ramp,Chaneymouth,Utah,90369,0.15
9e410517-9f12-44d9-9a26-28faa620e8e2,Morgan Joyce,668 Jeffrey Turnpike Apt. 712,New Laurenport,New Hampshire,58566,0.99
d563a461-5021-4d23-9d77-2d57d19618e7,Matthew Chavez,0746 Richard Viaduct,Stephaniebury,Vermont,07499,0.21
d5e8110a-bc85-42eb-b876-042884f4cd4f,Jennifer Wallace,2901 Michael Lane Apt. 768,Lake Danielburgh,New Hampshire,34481,0.19
02d82ddd-7843-46b3-b746-52fb3f314ff3,Michael Phillips,4112 Jeffery Causeway Apt. 228,Burnettborough,Kansas,78043,0.91
5672574d-5a98-4183-95c7-adbb5caccc9a,Kimberly Young,331 Nicole Land,Ronaldmouth,Oregon,64862,0.34
952b6927-9e59-4520-8c16-f66ba3fae77a,Sylvia Allen,609 Wilkerson Expressway Apt. 724,North Heatherberg,New York,13311,0.45
2659a5c2-4275-4f63-835a-5c0d475c00b1,Shannon Mack,029 Gonzales Drives Suite 173,Manningview,South Carolina,08602,0.99
7769341c-2bd7-46f3-87ef-34f3acc04dbc,Linda Mcgee,24166 Daniel Cliffs Suite 812,Maryfort,Oklahoma,99548,0.97
bb33bd88-b25b-4f4a-90be-1251d3aa8e94,Jeremy Walker,087 Angela Divide Suite 478,Osbornehaven,Tennessee,66596,0.21
717f71ce-bc45-4bdf-9f8b-8e429ddb1af9,Heather Alvarez,17048 Whitney Inlet Suite 476,West Brian,Kentucky,35974,0.22
71264ec8-87df-4e1d-a97d-63fe99f56495,Henry Sexton,84169 Hall Mountains Apt. 075,Port Dominique,Illinois,46945,0.42
34e17c09-a197-4926-8f09-a06cacff88d8,Justin Johnson,32770 Joshua Estate,West Taylorfurt,New York,37893,0.63
99379722-958d-431b-a3e3-9f79b3d67280,Robin Rodriguez,52310 David River,Rogersville,Hawaii,75791,0.41
163d7c97-ef26-4ef8-a1a2-5b2a5e650b42,Patrick Berry,774 Jacqueline Station,Maryview,Indiana,83500,0.31
a799202b-9176-4072-994e-5272f5f90591,Patricia Hudson,08252 Smith Estate,North Brandy,Connecticut,86995,0.32
1719174a-50dd-435d-82b8-26226504f894,Elizabeth Wright,8047 Carmen Rest,Port Matthew,Texas,55355,0.39
5e0e7e99-cb24-4fbf-a69b-21a29b80adc5,Catherine Hernandez,23052 Steven Tunnel,West Thomasview,New Hampshire,48406,0.73
9179a9ba-8362-4c11-b898-63653757dde2,Collin Huffman,56232 Jeremy Divide Suite 209,Berrystad,Maryland,74851,0.21
47541975-5ba0-49e9-b1e7-e447c29b438b,Jessica Howard,75629 Turner Key Apt. 908,Castroburgh,Nebraska,36961,0.09
f906da2a-7788-459f-8266-40026beb1698,Tamara Reed,39348 Jeremy River Suite 647,Keithton,Alaska,69107,0.9
00707b77-c91d-4f12-b4bd-40b7802ea177,Samuel Martinez,54073 Karla Course Apt. 448,Jamesfurt,North Carolina,96541,0.93
788209e7-5a68-46c1-a41b-5ad48511c217,Ricardo Bailey,334 Danielle Drive Suite 745,South Brianfurt,California,88746,0.75
7929734a-c5de-4906-a0be-8cc04f45d32b,Michael Lawson,187 Kevin Ridge,Ashleyberg,Pennsylvania,19941,0.38
364b2722-87c6-471c-bb42-0b400cdcb096,Scott Noble,1356 Ashley Green,New Brian,New Mexico,19913,0.59
4094d38e-760c-42c1-ac80-d901c59f556b,Matthew Perez,791 Roach Crossroad Suite 068,Port Leslie,Wyoming,76534,0.09
47407323-d9ca-496f-ad49-cc2ade743800,Ronald Gardner,76555 Kathleen Grove Apt. 810,Curryside,New York,65739,0.61
b1afefc5-ac53-490d-b2aa-2b91c2b988d8,Martin Swanson,796 Ray Passage,Jenkinsland,Illinois,83292,0.84
50593218-5cb9-4e0c-a758-02f11ac4289f,Michael Camacho,225 Alicia Street Suite 725,New Ericmouth,Massachusetts,63996,0.07
da3beb86-8691-423e-94c4-3d164cdd4529,Diana Newman MD,34491 Eric Coves,South Donnamouth,New Hampshire,53152,0.57
3ddf16d0-bae2-4d01-b6aa-a4fe47c0b976,Miguel Griffin,738 Bush Rapid Apt. 307,Neilland,Alabama,58715,0.18
cfaadc41-a3be-4d38-9776-d7442f7c7bab,Michael Evans,192 Davis Cliffs Suite 539,Port Nicolemouth,Texas,36112,0.09
b775e3a6-81fd-4b62-9b59-7f7281a702c2,Abigail Deleon,988 Nelson Flats Suite 559,New Amy,South Dakota,50300,0.33
a46e2bb9-ec9e-4b07-b927-4280cab829fe,Aaron Montgomery,8974 Victoria Lights,Mariaville,Maine,13554,0.67
05a9db11-b925-4f72-aeea-6bf4656af166,Aaron Harris,36412 Tiffany Route,New Wendy,Wisconsin,05582,0.16
4c7c3864-baf7-4e14-a831-882682a67c08,Colleen Thompson,56216 Charles Fort Suite 066,Leeberg,Rhode Island,86775,0.69
26ac7424-397e-42a4-aa97-c5d6b83df208,Donna Deleon,12266 Patel Lock Apt. 484,Josephmouth,Virginia,79661,0.03
2247b5e7-3a0b-48eb-ab71-66496a6d7f34,Anita Lane,4140 Schwartz Port Apt. 151,East Rachelmouth,Louisiana,14929,0.98
49d0b03a-18df-4e50-af37-8fb211a27895,Kevin West,41352 Amanda Centers Apt. 837,Flemingshire,Rhode Island,61597,0.91
02af29ce-b121-41fa-8a16-0ccac0e8703a,Brian Ford,50678 Davila Creek,South Richard,New Hampshire,72151,0.6
e1de0e44-b794-44e8-a96b-fa1e05832dcb,Michael Walls,863 Osborne Loop Suite 151,Lake Diana,Kansas,70520,0.81
70f38b56-3262-43d8-834c-a0c07330ebcd,David Wells,65677 Jones Falls,Gentryland,New Mexico,24025,0.92
89e822fb-8a2c-488f-a2e5-9244680eea26,Scott Huerta,5158 April Landing Apt. 973,Brianton,Nebraska,04898,0.06
d55cb2f7-de0b-4ea3-9e80-64806625dbbc,Heather Johnson,50631 Hall Curve Apt. 056,Port Troytown,Florida,98868,0.35
07004562-ca44-4345-b628-990e6eaf3be8,Joe Duran,0429 Nancy Green,New Jason,New Mexico,82601,0.57
73a1ea0b-aa61-405d-bd8a-ab7a0a8f2414,Dr. Cindy Moran,28135 Rose Field Apt. 502,North Andreachester,Nevada,93304,0.55
4f86e693-f70c-4893-85c1-954f4f064136,Donald Vincent,7898 Parker Avenue Apt. 860,Port Marissa,Rhode Island,56616,0.52
04bb6ace-83ab-4b92-ba78-2660f10db1bc,Kelly Flynn,721 Ryan Meadow,Thomasbury,Oklahoma,33083,0.58
077eeca9-0d41-4ebb-8b5b-32b03cd66386,Scott Wilson,326 Brian Hollow,East Lorishire,Louisiana,93033,0.53
