CustomerID,Name,StreetAddress,City,State,ZipCode,RiskScore
a7fb86f5-a775-4ff2-bd4a-4f720e067e53,Douglas Kelly,1917 Antonio Mill,West Wesleystad,Maine,40891,0.41
29802e81-d389-4652-9ea2-0f4a4f006c08,Kenneth Shaffer,689 Fry Harbors Suite 395,East Susan,Tennessee,42420,0.94
cc040c13-d348-4d13-858b-581e1d43ed15,Allen Moore,51481 Kevin Islands Suite 146,Lake Andrewberg,Maine,66003,0.24
ed6a21a3-3827-4409-ae41-a2c395a6fc28,Judy Smith,91464 George Stravenue Apt. 100,North Jerry,Connecticut,63790,0.37
9c7bf865-1d43-4d73-b1fe-7f0072dd8e84,Jonathan Peterson,13994 Alejandro Flats,Banksport,Kentucky,61548,0.63
6ccc05de-04fe-4af3-9229-0e824ffac8e2,Kenneth Walker,015 Wilson Springs Suite 693,Kimville,West Virginia,22376,0.56
62a7c95f-463c-47b2-8b00-f7c582033038,Amanda Johnson,06818 Lisa Expressway,North Jessica,New York,13686,0.26
bd558bf0-8ed6-4ff4-990f-bed969b4b9df,Mark Mullen,83172 Wesley Parkways,Lake Franciscoview,Minnesota,65549,0.4
a2a29fd2-83f2-48a2-812e-146a5581e5ce,Christopher Guerra Jr.,31123 Becker Forks Apt. 074,Port Edwardborough,Oregon,22315,0.45
c6c4c8bf-68fe-4f07-bc70-ffa17e7e4643,Matthew Bell,9803 Gaines Course,New Rachelmouth,Florida,42436,0.66
0817a81f-380d-46a8-8179-4793dacf02b6,Roger Reynolds II,206 Lisa Squares,Lake Alexandertown,Georgia,63520,0.45
03dc83c5-3e25-4ffa-b14c-cc9014208f5f,Sydney Burns,2486 Tim Crossing,East Amandahaven,Montana,72500,0.43
c5b360f4-d0ab-4e2d-a810-1be1ccb0d0a5,Monique Stark,86265 Victoria Park Apt. 379,Millerberg,Colorado,32799,0.83
812e64c0-8159-4a79-a2c3-6feb27871f81,Dr. Michael Ortiz Jr.,4307 Kendra Harbor Suite 321,North Jeffreyhaven,Ohio,88525,0.92
4dda00ca-33e6-4728-97a1-7bfd440c1585,Mindy Perry,00271 Michael Plaza,Kevinborough,Washington,31737,0.74
a58327ec-4874-434d-bb04-14b55c985b9d,Natalie Gilbert,35784 Craig Ways Apt. 441,West Maryport,Wisconsin,01019,0.27
e422870a-84ce-4585-8ca0-83a16408605b,Stephen Bennett,0329 Angela Ridge,Port Marissaton,Kentucky,98513,0.03
1d6b99fa-4c93-43f5-9419-eeeba27f6136,Richard Norris,5935 Kevin Hill,New Mariamouth,South Carolina,21997,0.12
b6a07dc6-c05e-4f00-adc7-55aac270240a,Michelle Pittman,051 Jake Fields Suite 412,North Jasonbury,Massachusetts,06189,0.51
6891af9f-e8ed-420f-98d3-1d06094c7408,Michael Williams,585 White Dam,North Carlside,Oregon,37820,0.6
ee3a9206-17a3-4e5e-ab5e-6e1a6b72820f,Marcus Martin,31773 Beth Highway,South Victorland,Hawaii,86277,0.57
5a32f49e-6cae-4715-92cc-dc881ca933d1,Taylor Adams,976 Joseph Cliff Suite 631,West Scott,New Hampshire,38771,0.74
ae75fabe-5abe-4733-97c6-411abf1a4d66,Jasmine Phillips,71523 Henry Estates Apt. 768,North Christianside,Montana,55536,0.05
a65597c6-79e1-4006-b5eb-dfc2c3bc286b,Steven Gonzalez,3364 Diane Rapids,Stewartborough,New York,57896,0.33
91a6daa5-4107-49ce-8086-243cbe8e6daf,Phillip Harris,7710 Smith Underpass,Lewisborough,Arkansas,92667,0.58
f47e81c2-383e-47b8-9630-13641311d1ee,Emily Simmons,18447 Deanna Shoals Apt. 045,Port Jamiefort,Indiana,28791,0.34
0104f098-fa98-41ed-adf3-e83c5c0b8ba8,James Freeman,644 Rodriguez Rue,Dawnside,Vermont,61652,0.83
36ff1d22-e69f-4b5f-920c-d553a8d1e5c3,Anthony Davis,44758 Tammy Stream Suite 190,Andreaton,Texas,51487,0.72
256ed6e9-d68d-4e17-8ce7-7f42a106bb01,Kristin Davis,7004 Cook Viaduct,New Ashley,California,34710,0.14
b80230c5-300d-4a8e-a13a-ebfc22b88be0,Christina Carlson,960 Wilson Street Apt. 804,North Shelly,Rhode Island,87830,0.25
f24c77f5-0ff4-4597-8ae2-d64aa43bec72,Hector Alexander,370 Daniel Path,Walshfurt,Utah,54783,0.05
00347788-687e-46cb-9874-9d7fdfe8aac4,Jennifer Conrad,068 Jackson Mews Apt. 499,Craneshire,Ohio,38795,0.71
cd2d5a46-ba21-4c33-b932-624742888a7e,Kathleen Johnson,56009 Kristen Greens Suite 044,Wilsonshire,Maryland,27936,0.53
34796f6b-49c9-4799-b8c7-13aed62a618a,Amber Jones,8101 Rose Well Suite 795,Port Joshuamouth,Iowa,95557,0.93
880cde41-1354-4b98-aa19-aa49eff2dc65,Susan Alexander,3473 Cynthia Pines,West Amandamouth,Hawaii,42055,0.96
cab19cbb-5163-4b24-a4b9-bbd76ab7749c,Dylan Zuniga,03486 Jennifer Junction,Pachecobury,Maine,19422,0.3
d5d7e801-f5e4-4a5e-8f17-155b4c84f924,Shawn Buckley,63905 Tran Garden,Christophermouth,Oregon,70014,0.48
2056a6f0-3362-4d28-88b0-b4a50980aa1e,Cheryl Baker,8956 Crystal Garden Suite 107,South Tiffanyville,Michigan,48798,0.75
4521508c-c225-4974-8ed7-1a3717b739e7,Ryan Burns,08323 Shawn Path,Phamport,Tennessee,49648,0.07
0806db03-487c-4385-a27d-32438f53d1d8,Ashley Blanchard,9006 Pitts Glen Suite 563,Jamesbury,Arizona,64359,0.53
ae63b3bb-cd1d-4aa5-874a-516e19b765f8,Taylor Nelson,915 Hood Causeway Suite 103,Currytown,Montana,10412,0.46
e5fe5704-21b8-4d34-8793-07793a65f64f,Benjamin Bauer,91848 Alan Prairie Apt. 489,Josetown,Virginia,35859,0.38
6c63dbfa-390a-4780-9254-5d53d94900f4,Theresa Sullivan,7789 Monique Shoal Suite 687,North Sandyville,New Hampshire,39068,0.54
d0b6abc2-76c4-4283-b0af-54986359ba6c,James Orr,23874 Gray Locks,Martinton,Mississippi,98870,0.86
e5f3f4f4-eabd-4ebd-9f1d-31c8de03a575,Courtney Foster,42111 Amy Burgs,New Zoe,Mississippi,17785,0.5
1cd6049f-71c3-4993-adfe-87165cfac22f,Cynthia Jackson,9138 Gamble Court,Ashleymouth,New Mexico,64075,0.47
52d6ff00-f1ab-4255-904e-2c31468c1a23,Donald Booth,05754 Brown Rapids Suite 825,West Ann,Texas,65598,0.9
a73affe7-7bf4-4dac-9bef-53b9ff7c2c4e,Dorothy Colon,311 Hannah Plain Apt. 476,Colefurt,North Dakota,53433,0.0
49453dd1-f163-4f48-93ca-60c00690e7ec,Stephanie Schultz,610 Freeman Vista,South Christina,Connecticut,03010,0.69
8b5e979b-e610-4f5e-8703-1a6c33d00b8c,Renee Herrera,317 Alexandria Port Apt. 611,Angelashire,Rhode Island,30266,0.01
96b8c7e7-6cf3-4a0b-af6d-83e9388421e4,Dr. Monique Mitchell DVM,237 Wilson Pike Suite 910,East Patriciahaven,Alaska,08524,0.6
06580307-e762-4e5b-a89b-6d441730311a,Joseph Allen,659 Andrew Ford Suite 117,Andreaborough,Tennessee,07484,0.7
bb1e73cc-d7a8-400c-a595-baedb51bf86c,Julie Montgomery,759 Gina Mission,East Valeriechester,Connecticut,73546,0.74
e07d86a5-029c-4cf5-8ff7-62fb85aa1dc9,James Morales,24719 Jordan Curve Suite 968,East Andrewland,Illinois,65701,0.51
234355cc-dfc6-44f1-9c6d-b2b42e9ad063,Karen Poole,1277 Bryan Rest,Patriciafort,South Dakota,84176,0.88
d8109758-c25f-4875-84b6-964827fc3a25,Carolyn Burgess MD,0822 Laura Pike,South Mirandaton,Alabama,87383,0.59
9f8c1608-6eff-4b70-abd2-f8be9e4545cc,Amanda Herring,274 Padilla Spurs Apt. 300,West Amymouth,Massachusetts,12970,0.03
d3817acd-87a9-4731-9805-18980e4e25d5,Kayla Gill,451 Dwayne Mall,Lake Jacqueline,New Mexico,74216,0.97
cb3589ab-8a04-440c-bd72-34ae17d6b5b3,Christine Russo,683 Thomas Courts,Arianahaven,West Virginia,82226,0.94
830e438f-1816-4c17-a91a-177800a07edc,Juan Hunt,52855 Logan Pines Suite 109,Nathanielstad,Arkansas,51485,0.19
fe2effeb-56fb-4afc-a84f-78a792f50d5b,Patrick Miller,6469 Jonathan Tunnel Apt. 937,Harrisontown,California,84694,0.9
7d3b94ff-2a12-45da-9d90-a08eead994c9,Shawn Griffin,138 Montgomery Viaduct,Port Tanyamouth,Illinois,40806,0.64
c5baf129-8ed8-4e81-b6bd-128361b1550e,Charles Huffman,511 Mckee Ridge Suite 896,West Michael,Arkansas,21816,0.42
d41becc5-c9e2-4a43-8046-934862278b6d,Michael Jones,97797 Michael Burgs Suite 520,Javiermouth,Alabama,95710,0.42
7eaf7a8f-3736-426c-883b-bfd855444efc,Nicole Hansen,9757 Pugh Forks Suite 218,South Baileychester,Kentucky,11286,0.96
433c3c02-3599-4f2f-a544-0ce90a6337e6,Victoria Mcmahon,2552 Todd Camp Apt. 118,Wellsmouth,Oklahoma,59694,0.31
423f293a-6f3e-412f-bc6c-595932053a8f,Olivia Waller,164 Hayes Pass,New Brandonmouth,Georgia,50193,0.37
54733351-b6c8-4384-bf0a-99d765c1f68b,William Beasley,59809 Robert Divide Suite 543,Christophershire,Delaware,04151,0.8
2ca7945a-13e6-420c-97a9-6da85126f422,Heather Armstrong,114 Olivia Mountains Apt. 533,Maciaschester,Louisiana,91305,0.9
2cba2962-fe88-4be3-9854-72e018faaaf7,Anthony Wright,1275 Christopher Ridge Apt. 071,Jenniferstad,Massachusetts,49486,0.12
653fe2cb-a44f-4a69-b77f-3b95f8c5a766,Ashley Marshall,467 Drake Brooks,West Joshua,Florida,77779,0.28
42ecad49-90ce-4ce6-ad4e-3f58d5efe2b9,Jacqueline Ray,6278 Mary Courts Apt. 421,Courtneyton,Georgia,03462,0.98
0f881c45-ac88-42b6-919a-0ec262f3f32e,Phyllis Haynes,52229 Brianna Greens Apt. 971,West Matthewburgh,Missouri,11862,0.95
91ae313c-524a-4194-a995-a2d50ce8d072,Justin Duncan,353 Melissa Extension,Zacharyfort,Oregon,63299,0.81
1665b394-50a2-4e64-ba08-85d156dd6e26,Tina Holden,665 Tate Canyon Suite 479,Mcgrathport,Michigan,05092,0.17
0d007a51-1184-4b1a-96f3-d20c7fbc2ef8,Richard Webb,136 Elizabeth Bypass Suite 360,New Janiceborough,New Mexico,07960,0.77
7470f2fe-a348-401a-9053-d54d505d49d6,Victoria Santos,13636 Torres Mountains,Lake Colleen,Oklahoma,65800,0.31
c239c1b4-6f95-459f-956f-1ddd6ec31d4f,Jonathan Burton,28573 Zachary Branch Suite 581,South Stephanie,West Virginia,35512,0.82
fd95828f-8f7e-4e64-ab4a-0eaa9d95d589,Sarah Howard,23997 Vargas Spurs Apt. 256,Vincentfort,Tennessee,78636,0.26
2f0277ae-f31d-49e3-967f-c33b602d8a3d,Linda Carroll,3000 Hernandez Lodge,South Dawnton,South Dakota,43379,0.43
99e2ff0e-e8c7-41e4-bea1-9f1d3f362962,Jenna Alvarado,4654 Barnes Flats,North Judyfurt,Arkansas,85327,0.0
48919958-4808-4470-a8f7-d8d45c0182a0,Gordon Andrews,1824 Simmons Drives,Powersberg,Minnesota,81056,0.02
d01d8d12-ce05-4e4a-abb1-28c05639a0e6,Scott Watson,026 Guzman Point Suite 719,Davidside,Montana,88806,0.34
415fe17a-9708-4776-a892-312997f3705b,Mary Rivera,820 Summers Lights,Thompsonbury,Washington,83438,0.45
d3753478-665e-4a6a-b68b-8a44222aec40,Jacqueline Allen,806 Riggs Mountains Apt. 607,Maryland,Oklahoma,40452,0.31
c28d8f2e-ba03-4f8a-97d3-e83e5d8fbcba,Nicole Campbell,6956 Paula Pass,Leeland,Virginia,06911,0.51
6812d667-b7f7-4e9f-841c-c02586b1f048,Tyler Dunlap,926 Montgomery Forks Suite 713,South Jamiemouth,Kentucky,70846,0.72
d2b81547-4e81-4e22-ac31-38ef0501aa13,Kayla Rios,4635 Keith Drives Apt. 260,Beckerbury,North Carolina,45824,0.73
a087b8ce-57bd-41c2-a7eb-5c85d6d367dd,Patrick Brown,19045 Robert Divide Apt. 898,Lisaland,Vermont,65611,0.76
40d063fb-2a02-44eb-8f49-7a3a4c65a619,Monica Gamble,18722 Maxwell Oval,South Jerry,Oklahoma,14774,0.21
01a8bfd7-2281-4020-9b5a-5a87a224fc82,John Ellis,091 Kathy Branch Suite 582,South Hunter,Kansas,56531,0.3
31ccc7b2-0f35-4761-9f5f-07e213854d5a,Travis Martin,24871 Adkins Fort Suite 535,Port Laurenmouth,California,42968,0.32
587a1ffe-cc36-43d1-a879-d08a55fb73db,Melissa Mcconnell,10320 Lisa Pine Suite 249,Lake Tina,Louisiana,37259,0.47
e2fb4430-7682-4159-866d-a1b65497a6e3,Jasmine Vargas,34221 Shirley Ridge,Smithberg,Alabama,51082,0.92
37d772b4-de94-4863-b11f-20b25f7e41ab,Chloe Graves,57529 Cohen Estates,East Colin,New Mexico,86162,0.88
752b9d50-dfe1-4dc3-9fd3-43b0b380fb4f,Ann Page,7454 Oliver Crest,East Christopher,Georgia,71852,0.34
045ab181-c489-43ad-a88c-4f0c985d2285,Bryan Franklin,7987 Hall Motorway,Patrickside,Illinois,99842,0.3
4d52a371-93ca-4a4a-afea-1d99f9de345e,Melissa Shannon,49665 Davis Orchard,Damontown,South Dakota,23777,0.64
36e45a30-27f4-47b0-9da1-438a4dd614f1,Matthew Buchanan,76596 Samantha Grove,Burgessberg,Connecticut,09778,0.39
aa776b13-0c3d-43c3-97cf-9a302fd7f481,John Perez,599 Farmer Hills,Smithshire,Mississippi,56117,0.89
e8608cce-a0c5-44e9-a72a-adfa3971ad71,Ashley Hale MD,63374 Casey Common Apt. 202,North Michelefurt,Wisconsin,77736,0.46
fd0ccccf-3187-4f39-8443-f7adbfddc8df,Veronica Warren,4190 Jodi Manor Apt. 422,East Jeffrey,Wisconsin,34371,0.33
c1e6658e-fd01-4fde-bc02-b06759b5bb9f,Yvette Pierce,25695 Erin Trafficway,Heatherberg,Missouri,71401,0.06
dfa3c2eb-1457-4abd-a899-41e24a4e70f4,Tamara Dixon,3821 Jones Springs,Landryhaven,Massachusetts,53014,0.79
09b3e8cf-45ae-4fde-8c88-a1029858814e,Mrs. Michele Howe,067 Lewis View,Jessicaton,Iowa,55947,0.7
3ac84980-583b-421c-83f7-e5b08d994230,Kimberly Harding,1989 Burton Course Suite 429,Rickyfurt,Illinois,30555,0.91
7c05db7d-1afa-41b3-ae18-4d4fe8952924,Stephen White Jr.,3618 Webb Rapid,Lake Amychester,Indiana,67188,0.18
1652dbb9-242a-409c-8ef4-4f03eddb9b63,Erin Greene,94291 Lauren Causeway Suite 391,New Timothystad,Iowa,53658,0.16
e94cbb66-7418-431f-ab40-c3f5c12a18fc,Jeffrey Kim,366 Smith Parkways,East Edwardville,North Dakota,73667,0.41
9a1f8a45-92ae-4350-a437-5670a08f84a2,Laura Smith,322 Cindy Turnpike,New Emily,Kansas,90249,0.57
9934291c-4402-4834-8207-f073cf7e67c6,Angel Mendoza,5884 Diaz Landing Apt. 425,Lake Aprilland,South Dakota,76990,0.99
4ee27cd4-70a6-4eaa-9033-3b53566ac51e,Tracy Anderson,46391 Hamilton Landing,Owenville,Indiana,16907,0.17
164bbb99-de2c-4c3c-9c27-62d53f8181ae,Aaron Jensen,4825 Lawrence Fields,Timothyburgh,Oklahoma,02313,0.23
a6525dc1-971a-4353-bd49-ab34acaa9b74,Susan Molina,17188 Steven Trafficway,Lake Danny,Massachusetts,15511,0.88
281291e3-2f01-4292-be7d-b2af86db736c,Steven Jordan,201 Cole Freeway,East Kristinborough,New Mexico,93209,0.46
1b79b078-e620-4699-8c38-8ecd5453bb69,Lori Fitzpatrick,543 Mark Port Apt. 227,South Scott,Delaware,19559,0.65
941dfa05-c3a3-4ccd-bf5a-29a8e7559147,William Henderson,77433 Robertson Greens Suite 706,North David,South Carolina,20889,0.85
578482db-b676-411c-967c-bca9ee8126d6,Charles Moore,5210 Thomas Union,Ashleyport,West Virginia,70120,0.4
42f698e1-2be5-4600-b2f4-04598d0c35b5,Christine Smith,3149 Lee Lodge Apt. 726,Hannahside,Massachusetts,33485,0.07
ce021f64-6323-4a1d-bbbc-cc16578cfd8f,Marcus Mitchell,57806 Laura Inlet Apt. 653,New Keithburgh,Florida,27535,0.97
75d5d027-3154-4d10-adc6-76577fab4693,William Gross,4676 Shelly Island Apt. 938,South Sandra,Alaska,71705,0.64
eeb3bd43-7a54-49d2-bfac-fe16b72e0ea8,Jesse Sanchez,089 William Squares,Roachfort,West Virginia,25657,0.76
f3cb6b25-0b41-4249-98da-7846a16e2ac0,William Walters,151 Sullivan Squares Suite 705,Robertsonstad,Ohio,89954,0.69
00c2c639-8519-4011-9604-ab7ba2032f5f,Alexandra Williams,754 Reed Place Suite 514,Ericborough,North Dakota,25205,0.86
5ac1b1ea-98cd-4d25-b7d1-0c8b2a60d7f0,Terry Nunez,8777 Gregory Course Apt. 638,Meltonland,Pennsylvania,83863,0.08
9bb82523-8998-4949-a1e7-72a15dbd44cb,Robert Shaw,66675 Austin Roads,Lake Donnaport,Colorado,04892,0.83
3fda15fe-7d1b-4f12-a767-f39a837273fb,Lori Hunt,9300 Casey Divide,Michealhaven,Arizona,87384,0.43
dd1c4429-1cb1-4d9d-8fcb-e95c34726b13,Sophia Perez,36189 Johnson Fall Suite 402,North Scottchester,Hawaii,63110,0.2
5b8bec34-37ae-4e4e-ac98-6d9c98fb3632,Roberta Berry,33876 Robert Flats Apt. 898,Port Nicholasmouth,Alabama,89917,0.86
278b945d-63f4-4c64-939d-6d52949c4470,Deborah Williams,7896 Cannon Stravenue,Manningfurt,Iowa,62836,0.7
69ea2259-8781-4c3a-8bf5-598c4191d112,Kendra Scott,8961 Linda Islands Apt. 993,Bobbytown,California,62892,0.54
78a13e5a-5a0c-40a1-8668-746cb5ed577c,Diana Murray,79486 Joseph Summit,West Lisa,Mississippi,75197,0.13
1a1ac63c-3b34-48d4-bd3e-1b01abaaf69d,Amber Porter,1328 Elizabeth Courts,Lake Kristina,New Hampshire,51692,0.61
1396c5dd-e017-4283-b2c9-6a24373f0a22,Rachel Foley,16824 Jacob Road Suite 925,Port Melissashire,Mississippi,28328,0.26
8707c4bc-ba9a-41f1-9189-b2d81437a055,Erin Kelley,562 Brown River Suite 351,Lawsonmouth,Illinois,76894,0.91
4b3e51fb-279d-4c65-b13f-99eb4e30a907,Stephanie Evans,998 Hamilton Groves Apt. 778,South Kaitlinmouth,Ohio,38799,0.97
b661c8a0-5724-447e-818f-932ae1d0df99,Michelle Reed,1870 Andrew Ridges Suite 540,Jonesview,California,09048,0.02
347b9f30-2439-4329-8288-e9d17d0cb914,Amber Garrison,36395 Gomez Squares Apt. 972,Parsonsland,West Virginia,05774,0.88
c1106fac-00bf-4572-bfc3-1dea1021431c,William Thomas,417 Parker Fall Apt. 593,Aliciaburgh,Indiana,81701,0.34
a5774472-bb76-4290-a202-19ec54db5734,Michelle Irwin,2162 David Island Suite 858,Clarkeborough,South Carolina,29325,0.51
0c87fd32-83bb-4baa-9db5-bf367837c13c,Susan Flores,56815 Beck Springs Suite 377,Annaberg,Alaska,81672,0.26
a9dbce01-9c46-4e5b-919e-12ea23a03b7e,Ronald Butler,324 Nancy Lights Apt. 674,Laurenburgh,Virginia,26978,0.75
9e6079e4-60c1-4d1d-bd10-0ec39321e9ec,Nicole Johnson,92323 Andrew Trail,Port Andrea,Texas,74433,0.48
3b5da920-3233-45cc-8976-ee3ea80987c4,George Jenkins,2010 Benjamin Crossroad,Lake Michael,Iowa,66537,0.7
2afb52a6-928a-4662-8cbe-dc521574b9f4,Amy Manning,5663 Cuevas Ports Apt. 384,East Erica,West Virginia,84633,0.83
760f9cb2-f307-41b4-a242-f9eddfccfc0b,Elizabeth Rogers,442 Torres Court,South Alexander,California,43774,0.16
7cbc0f50-c64b-440c-8e34-20ed646d146e,Shirley Conrad,5327 Lindsay Alley,Summerview,Minnesota,05667,0.05
16f44abc-4391-4003-a750-07a46c9abe07,John Ellis,2289 Hanson Freeway Apt. 762,West Deborahview,Delaware,49789,0.57
a1760c7f-00e5-442c-ac5d-078a15b9d217,Pamela Becker,67817 Scott Inlet,Brandonstad,Montana,25460,0.47
d8ac4178-f255-45b7-985e-e0b5fd2d78e9,Jessica James,2622 Richardson Valleys,North Laurabury,South Carolina,74401,0.5
31ef0254-0eac-4bc0-bdd7-52eb43b55639,Steven Holden,5563 Maynard Road,Brewerhaven,Kansas,41313,0.11
e31ca246-b06a-49a9-9cc9-33b72388c2a7,Jessica Michael,95685 Villarreal Mount,Thomasburgh,California,62169,0.98
