CustomerID,Name,StreetAddress,City,State,ZipCode,FintAccountNumber,RiskScore
fcf15490-b51c-437d-8254-f8ff3caca3b7,Destiny Brown,52479 Mercer Field,Campbellfurt,Wisconsin,47257,GB27OOOJ69331675665231,0.05
5c16aaf4-a152-4e98-9628-f22855b12ceb,Garrett Lopez,7926 Crystal Green,Port Kevin,Nebraska,41275,GB52PMMI05130434284680,0.61
53d09a0f-f2bf-4cd9-a20c-a8c258f8d0e8,Heather Fields,17237 John Views,Port Teresa,Alaska,20715,GB28RPMA65939195613762,0.89
e004fd5a-cbf3-4551-9a36-683c0e266f18,Elizabeth Little,722 Monica Turnpike,West Brendashire,Maine,69954,GB69RMFU77168936476652,0.42
8ed4f8aa-2dc0-44f3-baeb-4bc05f146c2b,Gabriela Davis,0750 Rice Fort Suite 231,Tamarafurt,Iowa,34206,GB65ARJX79946415897830,0.1
9d09a58c-7c8c-4282-aacb-6795872312d4,Barbara Lewis,099 Kathleen Way,North Antonioshire,Arkansas,94036,GB26VKPL74913728037207,0.49
31d5c644-6566-46f3-8ad4-28309bbd7e31,Janet Watson,5864 Christina Mews,West Matthewfort,Virginia,60574,GB30KFVI34814233222965,0.16
763f7854-4a5a-4e2d-ac0e-fb049f713888,Gabriel Barnett,502 Graves Garden,Sosachester,Delaware,75487,GB97MGRO87863498806145,0.92
a2104649-9910-4701-863b-e642417c62a7,Patricia Baker,4555 Sara Spring Suite 913,Margarethaven,New Hampshire,21877,GB75TNOS58902893158520,0.67
20f8beb7-eb05-45e4-b410-48c9c67a8f0b,Stephanie Herman,44099 Knox Way Suite 590,Jadetown,Arkansas,15216,GB17DMWD57847022149891,0.23
934ba9bb-bb02-477f-ab5b-137656269c41,Nathaniel Estrada,133 Crawford Mission,North Kristinchester,West Virginia,24361,GB70OZDR70027856296849,0.81
6f29cce4-1ed3-416f-8895-489dc5349a0a,Ryan Smith,2007 Nelson Ridges,West April,Tennessee,31435,GB47SWWC86360646508653,0.25
f7fb6b1c-96a6-41fd-a9b8-acdc1cc1735c,Kathleen Robbins,3644 Odonnell Mount,Robertsonton,Nevada,81866,GB59YHHC92209065910540,0.34
f255e6ff-10ed-4011-906a-2ca4402011a3,Emily Wright,3642 Chavez Trafficway,New Donaldstad,Missouri,79201,GB75COYB46691908341146,0.56
5d090caa-b474-4675-9adb-2d49bee2f321,Stephen Patel,76196 Melissa Islands,Sullivanstad,Ohio,59379,GB26VKPL74913728037207,0.11
879908b1-4bc4-4a66-9a93-7195eed1d43d,Kenneth Brown,84168 Garcia Junctions Suite 281,New Michellefurt,Arkansas,26487,GB51WKUN53501475421907,0.37
182facbd-9b00-408b-8006-68e2759ba17f,Jesse Brown,06793 Nguyen Shore Suite 773,Russellshire,Delaware,50449,GB47BISR47235697259239,0.31
be427188-ad44-4b6b-ba93-441dc4242197,Mary Rivera,269 Cynthia Stravenue,North Cindy,Missouri,49768,GB85PZOI66721827136724,0.39
d64d0460-4210-4c07-aa1e-a2f350605ed6,Denise Nguyen,3176 Amanda Crest,Port Tanyaland,Iowa,27323,GB02AHPR02562811396570,0.96
c7654afd-4659-4946-8623-97043f356904,Joseph Robinson,1579 Stephanie Ford Apt. 646,Josephtown,Idaho,89813,GB09IOPL36421708754607,0.43
472eaac0-3810-4fa2-b2a2-579ac1d0535d,Lisa Gill,1660 Samantha Forest,North Brendaborough,Tennessee,78808,GB80XADG41723431400116,0.74
8bc19a7b-43ad-4c95-ba0c-f8315b0ccf90,James Bradshaw,25507 Mary Loop,Meghanville,New Hampshire,81650,GB98AGKS27112750545812,0.17
24cd6094-b324-4b3a-919f-84ff104443e5,Troy Shannon,22875 Smith Ferry Suite 889,South Timothyburgh,Montana,04540,GB27OOOJ69331675665231,0.63
7b53fa52-4e9a-40f4-b674-da3523363174,Todd Robertson,716 Woodard Crossroad,Jacksonstad,Missouri,07545,GB31ZFFY16579758243192,0.08
9f7be915-31b4-4b29-87ba-ea12e368955c,Don Huynh,53306 Stephanie Common Apt. 416,Ronnieport,New Jersey,14288,GB58NWLN92369988986213,0.78
377ebe22-ee81-476e-b7d7-3ba426a05f8f,Brian Adams,504 Adam View,Port Rebecca,Rhode Island,16838,GB55STWP03087838576184,0.22
2f1ab84c-52a0-4a10-a8c6-f2d1d509b673,Jeffrey Riddle,182 Whitney Crescent Suite 880,West Jessica,New Mexico,10962,GB47BISR47235697259239,0.59
f453b34c-2481-441e-b63a-feb068ab95d2,Michelle Fernandez,598 John Walk Suite 511,Port Destiny,Colorado,55080,GB55ZJAG35221204869696,0.09
14b2aca6-c297-4149-bb46-ca2c36bcb9f2,Paul Ramirez,478 Deborah Street Suite 568,North Rogerland,North Dakota,22060,GB54OLMW81811821851262,0.96
82a10593-12ab-4e49-99c1-b40af40597d8,Dr. Vanessa Lucas,08595 Carl Mountains,Lake Janicetown,Hawaii,52047,GB83CHHW56600669793030,0.1
76f851f7-03bb-465f-a731-ac092948f873,Joyce Wong,30983 Romero Mountain Suite 737,Lopezview,Indiana,60591,GB61DVTW44991681825099,0.28
b3e48957-c6c9-451a-99a6-c50a42d8becb,Melinda Johnson,0344 Dorothy Mews,New Matthewchester,Louisiana,22421,GB72BIGF44379631456637,0.94
536ef8aa-5fce-4db9-9e15-c68fd3b632f8,Susan Hayes,22772 Kathleen Hollow,East Adamhaven,Washington,72057,GB05ZZIQ75927004641611,0.45
355d322d-2528-476c-af5f-0ef31d19bb11,Sheri Clark,754 Amy Motorway,Kennedyton,New York,68553,GB96ARIE87227980342689,0.02
2ac76ea5-4c45-45ea-9558-70a1b4211d80,Alexander Stafford,116 Amber Shore Apt. 095,Philipmouth,Mississippi,35356,GB61DVTW44991681825099,0.69
150a1982-d2de-498d-bdf4-202bf4a9aec2,Lisa Smith,7193 Diaz Flat Suite 452,Hollyville,Texas,41259,GB78VQKU19900433577026,0.52
8bd72d78-41f9-471b-b0dc-e1d0d7a2ab52,Erin Bruce,24395 Dawn Route,South Allisonstad,Georgia,40101,GB50UXJM66520404418778,0.47
