CustomerID,Name,StreetAddress,City,State,ZipCode,FintAccountNumber,RiskScore
117bfc01-2b3e-468b-9fdd-a7eeaf2d3f7c,Rachel Chapman,1775 John Station,Andersenshire,New York,24551,GB43TQQS17188753894777,0.44
1d3ac821-f0b7-4c80-b72a-1260d3b95baa,Andrew Wood,9820 Klein Lane Apt. 852,East Lisaton,Michigan,75818,GB65QKAD18209385878739,0.07
a7353f9e-a38b-481b-b648-41760c5f2e81,Kimberly Hayes,1734 Anthony Square,Laurenchester,Texas,12510,GB09EYCT89382602067229,0.51
3776ca13-ac3c-4f0c-8d87-c14342a5762d,Nathaniel Day,324 Wilson Station Apt. 371,Reevesview,Iowa,75270,GB41YNWW12790865484053,0.66
9d34b4e2-385b-4ec2-9d1c-2d455c65ca19,Krista Thompson,9324 Dillon Glens,West Holly,Georgia,50037,GB57EODD12711727286153,0.34
f07c9eb5-dff8-438c-9809-135e98078b93,Courtney Hernandez,24278 Miller Mills,West Christopher,Indiana,81586,GB31EHMC68884930672507,0.68
3b8a05f2-3ce3-4de5-b5b2-12d66385d125,Jesse Smith,54396 Joshua Turnpike Suite 023,Avilaborough,Delaware,96458,GB34JRQD36095476687719,0.18
d9bd35ae-0c76-4406-a05e-e06955a3d299,Brittney Chandler,614 Roberta Gardens Suite 734,Vernontown,Massachusetts,67630,GB40UMOU72784292301692,0.68
0bca7ed5-891e-4e0a-9111-ea848db994d4,Melissa Spencer,4202 Bryan Route,Ryanchester,Oklahoma,52534,GB74KTJO08782450157548,0.1
be2e1292-8a61-45fc-8177-ce051e7086b5,Sean White,37430 Ramirez Passage,Susantown,Nevada,55509,GB79GMPO29391607394635,0.23
fb378234-045f-40a0-9ed8-d488efbc0473,Sonya Ward,72214 Angela Coves Apt. 424,New Nichole,Indiana,52916,GB07JMWG53647306936252,0.68
c0fb4389-e7a5-4ef0-9138-51fae362ed23,Erica Thomas,021 Levy Valleys,Westchester,Maryland,32119,GB31IIUV36760482005849,0.09
e94ecf20-3806-458f-94a8-e703e95061d3,Holly Diaz PhD,547 Williams Bypass,Claudiaberg,Utah,43397,GB20IOLA15502271990375,0.23
4bd31cc7-161d-4925-9944-67ed9e297129,Lauren Harper,43090 Wendy Harbor,Lydiaberg,South Carolina,15414,GB79LIFZ25417922049660,0.63
b76c2b18-d12e-4110-b134-6fa8e0657e44,Sandra Adams,719 Vega View,North George,Rhode Island,82146,GB06TPKV08733943636146,0.07
1e243c63-e291-4348-be0f-d5c266da1081,Michelle Hull,8812 Chelsey Crest,New Teresahaven,Montana,80931,GB79GMPO29391607394635,0.21
7c1f6516-634e-4218-b427-b083495f45b5,Aaron Malone,0123 Romero Glens,Micheleland,Illinois,83101,GB64OFRY06657978664469,0.86
5506f143-cfad-4750-a23e-805befb9cac7,Evelyn Anderson MD,47421 Kenneth Run,Christopherborough,Rhode Island,94360,GB43TQQS17188753894777,0.74
c796a028-10ad-44f7-abda-6bf7084c1ede,Barbara Riley,3572 Marsh Square,Michaelmouth,Wisconsin,40039,GB05UPGI62055962176426,0.5
5ec42d47-61ab-4717-b360-c5b5602d933b,Rachael Lee,63487 Caroline Plains,North Linda,Texas,01690,GB09CRJI96889777536266,0.62
6b11eea7-40ba-4993-a2ed-35d55143d858,Nicole Keith,500 White Turnpike Apt. 565,Millerberg,Massachusetts,89197,GB78RIGH43770168087755,0.75
3f5b4779-5381-4f25-b370-7c84b2504969,Brenda Johnson,87644 Daniels Path Suite 237,Josephberg,Hawaii,16080,GB11KNFH24970146941895,0.47
448e63d3-60c2-4c73-9e00-f8749a21339b,Brianna Bowers,964 Patricia Plain,Port Elizabethport,Colorado,89437,GB22GNFQ37882840873706,0.03
cf5ab8d0-fc6f-4c1f-84a3-881a4b4e0f72,Tammy Hernandez,4070 James Meadow Suite 139,North Lawrence,New Jersey,65612,GB31EHMC68884930672507,0.91
e8b5b08c-7b18-486a-a8c4-834ca4fe471b,Kimberly Williams,1006 Poole Fields Suite 132,East Amandaton,Arkansas,28137,GB79LIFZ25417922049660,0.2
7ca423c5-def4-468e-833b-f8e3887ca13f,Douglas Watson,2166 Samuel Knoll Apt. 772,West Gregville,Texas,14809,GB43NQZK63755276273633,0.91
629c4d4e-66f5-498c-9ccf-af8834e916e5,Kim Rogers,6492 Lisa Courts Apt. 625,East Stephanie,Rhode Island,41168,GB40RZDY24543017069759,0.76
71bc7c7d-4f23-4894-bdad-a5395104b1b7,David Smith,61353 James Run,New David,Hawaii,36318,GB29SJDA40054278800517,0.45
c11785f0-c975-4aea-8293-e140f8f89fd1,Joseph Dickerson DDS,89197 Nancy Rest Suite 082,New Victoriaville,Wyoming,72415,GB45XYNG21255340815350,0.31
cebfdca8-b626-4d31-8c9a-85a9a19a7b5f,Erica Garcia,26834 Stephen Shoal Apt. 948,East Michael,South Dakota,30491,GB96OJPF27580761487892,0.65
fe826737-6e7c-45ef-bfba-4724d16faa0b,Robert Nelson,04697 Jon Oval,Leonview,Connecticut,23117,GB53OXGC04600010833155,0.24
109b1f02-7041-4e50-80c8-da3038814b7d,Christopher Pierce,6519 Colleen Center Suite 553,Jasonville,Arizona,83390,GB27RLMN73255109545893,0.59
c065cf51-3cb2-44b0-91cc-78ed9d34423f,Misty Jensen,94522 Lopez Ways,Lake Dana,Texas,20533,GB45XYNG21255340815350,0.96
722b9251-fda5-41d1-a0d7-b9b67e0116fd,Tasha Donaldson,43330 Tiffany Cliffs,South Nicholas,Wyoming,53459,GB18PMWS26694135864659,0.18
30ea0986-05ae-44d5-918c-f89980c6c3e7,Shelly Williams,60385 Kelly Mountain Apt. 427,Richardfort,Delaware,48487,GB17RLCU44141325929548,0.52
fd65a4e3-1498-41ba-a019-c6b6ed05b7b4,Joshua Hoover,801 Angelica Divide Apt. 472,West Lisafort,Washington,93612,GB64MLLH76594099324755,0.33
1aae5c43-7eba-4dc3-8a64-d7c1430e890e,Veronica Wells,6895 Lee Curve,Davidfort,Pennsylvania,77601,GB40OREI08294452625389,0.58
00644240-de6a-4dff-be25-992adac78548,Wesley Peterson,49819 Charles Shore,North Catherine,Missouri,27784,GB98LPQV75274023580424,0.92
8f20d3ea-c54c-4a1e-b2ff-a529effb5761,Shawn Miller,8584 Boyer Flat Apt. 798,East Megan,Virginia,94163,GB52JWFO34098710563456,0.55
67bfb9b0-aaf8-438f-9c28-7cb6b545d4a5,Victoria Miller,746 Andrea Spring,Port Lynnchester,West Virginia,93583,GB11KNFH24970146941895,0.62
f5f78eeb-dc3a-416d-9b04-66d31e31b454,Matthew Jones,9840 Kimberly Hollow,Adkinshaven,Wyoming,92891,GB27RLMN73255109545893,0.12
61a3c556-4acc-4457-80ba-f5a871cf93cc,Melissa Jones,10829 Rickey Greens,West Tonyton,Tennessee,51760,GB62MAWI83066328352071,0.1
866c8a18-c19f-4cf4-81cb-e8ddf4a3e9f6,Daniel Lindsey,8617 Miller Spurs,South Aaronhaven,Oklahoma,88832,GB34PDWL11792795607782,0.49
d51bc7b6-3e7f-42e8-b8f0-60a8e83495ff,Stephanie Ashley,832 Davis Corner Suite 166,Seanbury,Alaska,58656,GB89ARXQ28037874606691,0.45
766656e3-c930-4a81-b6bb-3bfd2529cf98,Jay Morgan,385 Schmidt Skyway Suite 680,New Jessicamouth,Massachusetts,93383,GB89ARXQ28037874606691,0.55
c0a1fd20-d5bc-45ff-bd35-d0a3a4502ded,Dr. Kim Ramsey,122 Pittman Summit Apt. 431,Port Marie,Maryland,41107,GB17RLCU44141325929548,0.31
e293c36e-69e8-428b-9eb7-d0e4563ae48f,John Wilson,828 Jones Villages Apt. 836,South Derrick,Virginia,59990,GB62APWU82311585095779,0.92
71724538-7a4d-4698-b132-78fac277b4e6,Valerie Thomas,1886 Carter Centers Apt. 922,New Deborahfurt,Maine,21981,GB22GNFQ37882840873706,0.27
4f838fa3-3b7e-465a-b249-1ee38461d8f0,Jeffrey Walker,4944 Lisa Mountains Suite 899,North Dustinborough,Wisconsin,67594,GB64OFRY06657978664469,0.82
2c00527e-5257-42f7-82c3-603330091d40,Zoe Newton,0150 Johnson Skyway Suite 951,New Stuartstad,Wisconsin,37056,GB49FIQW00628093687374,0.31
4b3f491f-5020-4cc2-a13e-46e7a088da22,Douglas Mcmillan,834 Christine Tunnel,New Antonio,South Dakota,63261,GB42XMPR37228164604034,0.43
20fb3826-c472-49fa-93f8-691c59b01833,Richard Stephens,705 Laura Knolls Apt. 475,Port Amandamouth,Louisiana,36251,GB09EYCT89382602067229,0.5
d1c410b2-1b5b-4733-81ba-65206a71aa7d,Paul Ramirez,15448 Little Locks Suite 596,Daniellemouth,Arizona,80885,GB89ARXQ28037874606691,0.24
6cc8e87c-3872-4335-988b-f319a01e9209,Amy Gonzalez,101 Rodriguez Stream,Randallchester,North Dakota,04174,GB73EPDG43622358517246,0.92
8d257589-bd8b-468a-abb2-c84500b49243,Jennifer Jones,223 Cooper Shoal,West Richard,Utah,94247,GB74KTJO08782450157548,0.82
c8e87931-01d7-4f03-b116-a92806e181ae,Stephen Moses,77740 Johnson Fields Apt. 805,North Christopher,Tennessee,48565,GB29DTAS05316213284040,0.39
0b4eb047-ddd9-440a-b6c8-f66f12b1fdd2,Gina Coleman,5612 Chapman Vista,Lauratown,Delaware,22766,GB35VISQ58615490633608,0.7
be279326-c84c-48a2-b46e-135b470ec542,Kevin Christian,45227 Bird View Suite 324,Alberttown,Pennsylvania,17903,GB54OVUH16831016231187,0.64
83de63d0-1deb-4e05-b5e2-40b86cfea2ae,Teresa Ortiz,8905 Davis Square,Murphystad,New Jersey,85739,GB09PEBK73425525770696,0.64
e90fb286-fe3c-42df-8501-36403e8633c0,Karen Schroeder,2974 Lee Pine,South Tamaraburgh,Arkansas,17517,GB62MAWI83066328352071,0.29
