CustomerID,Name,StreetAddress,City,State,ZipCode,RiskScore
b942d832-ce58-4ef6-8c4c-78767dbb8267,Paul Estes,153 Clay Flats,West Daniel,Massachusetts,37339,0.64
3aa34604-461f-4e16-ac47-78e22f396818,Jamie Gregory,73277 Nichole Trail Suite 650,Lake Amy,South Carolina,08085,0.12
945ae64d-3cd4-4ea9-8c8a-f310d8758534,Desiree Thornton,2055 Victoria Forks Suite 925,Port Sarahaven,Rhode Island,85457,0.58
d131f8d6-211a-4750-8440-89f02d3dd157,Taylor Gonzalez,1779 Angela Gateway Apt. 160,Robinstad,Mississippi,70210,0.82
61182195-a759-413a-bd3e-06b30e1dbe53,Carolyn Murray,48412 Humphrey Club Suite 248,New Douglaston,Connecticut,45164,0.94
3dca6901-3ea2-4a2d-b983-9a43c02e3709,Michael Harrington,35722 Coffey Falls Suite 252,Johnport,Idaho,58612,0.15
ef217d06-f7aa-4e02-aeeb-b3464add3c36,Adrienne Barrett,3390 Stephanie Harbors Apt. 966,New Jaredville,North Dakota,39747,0.62
a7e5e5b2-33cb-41ed-ba81-fdcfa388b14e,Jessica Castillo,799 Joshua Row Apt. 519,New Karaside,New York,59427,0.13
2e8fae3d-b148-4730-ba94-e1f0a8925c8b,Valerie Brown,85617 Turner Cliffs Apt. 559,Sandersstad,Arizona,06804,0.5
715cb0cd-9132-45d1-adf9-cb20cf9ba7b0,Jennifer Medina,180 Brian Avenue Apt. 078,Garrettborough,Oregon,74679,0.11
27710b2c-7148-4bbc-bc09-0f1bbd782265,Jared Moore,21984 Michael Wells,Roybury,Oregon,76546,0.71
a5979618-9c4b-4d8b-b9f5-2413454bcf2c,Wayne Beasley,2657 Murphy Trail Suite 301,New Matthew,Oregon,46222,0.68
6aee1576-fd5c-4bf6-a059-110f0d6df598,Deanna Henderson,7833 Mcdaniel Point,Andreaville,New York,36841,0.74
bfa5fa84-3fb0-4b10-b4bb-c544905d8c15,Amy Wilson,250 Lawson Hill Apt. 367,New Juanport,Hawaii,58996,0.04
24d669bc-ddec-4dc2-ba01-6625ba0ce9a6,Travis Bird,242 Angela Parkway,Chandlerview,Kansas,61536,0.86
732267e3-8b6c-42b4-b071-cac905e0a6d0,Ryan Galloway,99940 Tammy Island Apt. 202,Mooreport,Mississippi,77601,0.46
a4ccb64b-9e87-4e67-8b1c-2359599fd37e,Victoria Brown,307 Amber Ridge Apt. 480,South Melissaland,New York,69989,0.52
6e5a4345-a8f6-4b4f-b4eb-9056ea304748,Rebecca Rocha,51980 Bowen View Apt. 537,Port Ruthfort,New Mexico,62256,0.01
c0fc9cd8-8d06-45ba-bce4-d1c4a2320759,Stephanie Fuller,2836 Tamara Passage,Lake Tracyview,Utah,33896,0.03
6b1cbf1d-211f-4986-a319-c40b78a862fe,Kristen Simmons,93469 Joseph Ports,Port Katiebury,Idaho,08841,0.63
6678c72e-5c1d-45a0-ac1a-6d55e97a3188,Angela Bauer,311 Christina Mountain,Timothyland,Montana,76769,0.69
d8c649e3-6be5-4481-a55f-c065775cc886,Kelly Jensen,22693 Ricky Islands,Port Amandaton,Arkansas,88770,0.33
9c68f755-ed14-44e0-8c7e-5f4b7b946f81,Angela Johnson,189 Jennifer Stravenue,East Deborah,Washington,95502,0.11
b7bbeb8f-8f61-4fd6-8466-ab059f270394,Kenneth Gutierrez,1396 Glenn Vista,Gallowayhaven,Florida,06523,0.36
8302dd43-bfe2-4b16-8872-efbcd85e8509,Mary Williams,9331 Cruz Lakes,Berryport,New Jersey,87727,0.72
9d9d0de0-740a-428d-b3ed-deaa9ebcc92a,Kelly Williams,81790 Vincent Landing Suite 084,New Paul,Delaware,81775,0.73
f626f86f-8a2b-48de-b0bf-f7451780b86c,James Smith,9589 Matthew Road Apt. 114,Port Sandra,Alabama,36833,0.06
96636f3c-e7ed-4a0c-926a-85478087b80c,Heather Cruz,32361 Lee Glens,Littlemouth,New Mexico,44137,0.5
0ee5a90e-8085-4cae-84fe-6a76328d1df9,Kevin Ray,70172 Lucas Prairie Apt. 008,North Tinaburgh,Florida,27512,0.73
766fa4f6-8eb4-4249-8cd0-769e5dcfa4fa,John Kane,5574 Justin Rapids Suite 050,Amandahaven,Texas,51395,0.43
61e8cb94-e889-41bd-a52b-bf0717785a62,Christine Conrad,083 Smith Greens,Carlamouth,Texas,91313,0.69
d68a1102-d112-41fa-a756-42be41b85b14,David Williams,5075 Kidd Gateway,East Ambershire,Minnesota,11608,0.94
8aa0a3ba-468e-4a69-819a-216038c5e052,Gary Olson,62412 Sparks Pike Suite 031,West Paul,Colorado,08611,0.68
e3bb1c73-1656-4234-90bd-9baff4252595,Debbie Sanchez,02087 Nichols Tunnel Suite 262,North Matthew,New Mexico,07298,0.23
cb277ab0-2b91-4942-b9a0-a349351c4051,Jeremiah Yoder,76204 Vargas Street Suite 477,South Danielmouth,Texas,30470,0.47
5e5d0918-a3b6-4b00-9da3-ff00a0844a52,Amanda Johnston,129 Hall Mill,Katelyntown,North Carolina,48829,0.09
a21d1ab9-51d2-4151-b077-30a624489f76,James Skinner,04466 David Crossroad,Lesliefurt,Utah,01096,0.24
3c87bf48-d04d-4fc3-851b-5ef9b890315e,Eric Tyler,24928 Matthew Island,Port Sheila,Illinois,32485,0.22
599d5f8f-2e1a-4611-8c1f-8fac032fb55e,Brian Morrison,58138 Joshua Mission,North Amanda,Hawaii,19836,0.6
a95d6517-92f7-43a2-afc4-8d7fcc8a5d33,Jordan Walsh,2730 Bradley Neck,Port Brandon,Alaska,97238,0.4
a601521d-931e-423f-a141-757ca88be2d7,Jonathan Rhodes,340 Robinson Lock,Port Joseph,Vermont,58707,0.51
c2ad3ecf-5f41-45ae-9f84-f8bc2b28b6c2,Monique Guerrero,22684 Priscilla Alley,Lake Josephfort,Tennessee,02779,0.74
85c677e9-d1bf-4a18-a7a2-a7a1c2f465d4,Marissa Wilson,1482 Spencer Cliffs,Willieborough,Florida,86388,0.62
e820e930-b915-4653-b17e-ba419b6d0374,Cheyenne Vincent,9579 Betty Squares,Port Paulton,South Carolina,71791,0.87
6d273e50-57c8-4a09-9a76-83225a48918f,Nicole Farrell,836 Sonya Unions,Josephville,Iowa,44674,0.72
8be77e26-c3e0-4a4d-b641-f0975f0b7bef,Matthew Stewart,9098 Michael Ridge,Bradleyborough,Tennessee,79321,0.26
2ef1e451-2b22-4626-a19d-63d54354c084,Samuel Schmidt,6854 Stephanie Way Apt. 003,East Michelle,Ohio,20003,0.91
e6dedd02-a15b-4d7d-a1d0-6c629e28c4f9,Kelsey Warren,5237 Elizabeth Parks Apt. 581,Lake Carolynmouth,Arizona,34951,0.74
a556d1d6-1494-4bad-8cce-16043084c01b,Derek Brock,14020 Jacobs Crossroad Suite 119,Choistad,New Jersey,77978,0.58
e38da0b6-36b2-48e6-afa6-dd3fbb11bb84,Lonnie Brown,93969 Richard Prairie,Jonesbury,Delaware,45850,0.09
66b470d3-6483-4eff-a3d3-c2eb96db971e,Caleb Hall,428 James Point Apt. 368,New Brittney,Arkansas,65834,0.12
d41f1608-e8c4-4ba9-b1be-e273cc7046fe,Reginald Walker,166 Steele Island Suite 244,South Staceychester,Massachusetts,76025,0.52
6d35b5b0-2ee7-4f0d-9b2d-1cf429cde4c5,Heidi Key,775 Johnson Passage,Davidhaven,Utah,88237,0.46
3ca74efb-75a4-4128-a347-b8462d641922,David Johnson,303 Smith Fork Suite 184,Christopherton,Hawaii,78822,0.75
43145c34-7d9e-48c8-95fe-84b02989cee0,Kristie Mullen,325 Laura Coves Suite 836,New Suzanne,Kentucky,54476,0.04
20a6161b-8358-42f0-9eb6-cf80965ecce2,Jasmine Byrd,04080 Samuel Drives Apt. 339,East Jack,Texas,04134,0.21
d5c464f4-25f2-412b-ab77-4f334909862c,Angela Moran,2563 Melody Alley Suite 382,Lawrenceport,Texas,36851,0.44
22e114d6-271e-4445-a118-f2d44e3816df,Adrian Thomas,9881 Henry Ranch,Moorechester,Wisconsin,63415,0.06
c68947e9-430d-48a6-838f-a165a33621c5,Mark Allison,27157 David Spur,North Traceyburgh,Oregon,88360,0.8
c5987c8c-bcbe-4ce0-b792-141a941f6568,Mr. Aaron Montgomery,6565 Robert Motorway Apt. 535,South Amyton,Vermont,17602,0.22
f8a29317-fab9-42e2-9b96-cee476e44fed,Ricardo Wilson,2135 Jenna Views,Brownhaven,West Virginia,77004,0.31
7bd17dd4-1d6f-443c-8243-8428f2186066,Christian Simmons,15619 Richard Light Apt. 463,West Derrickfurt,Maine,65596,0.3
ad512efc-c935-40e7-9db7-8c7849b2ed13,Lynn Carter,627 Courtney Landing,Ruizburgh,Minnesota,87233,1.0
e9778d97-bf23-4233-b8ed-02b0139935d9,Christina Smith,16208 Ramirez Path Apt. 619,Robleston,California,76821,0.78
34337f95-ea6b-4700-86c9-6b0da3d45611,Stephanie Simmons,28511 Brandon Course,Lake Alfred,Arkansas,36734,0.41
ab6276b1-8826-4cd7-be00-a9dccba660ac,Logan Brown,529 Waters Dam,New Roberto,Michigan,86008,0.99
1b139f6e-099f-4b52-b2ad-ebcbca325ca1,Timothy Gordon,0524 Michael Land,Port Jeremymouth,Minnesota,22677,0.12
6e46d98b-e682-42d8-b21a-39482a10956f,Christopher Hicks,391 Robinson Trail,Pennyton,South Dakota,77721,0.79
6254b6a8-0a2b-4f91-b266-3f0249520466,Derrick West,74296 Tracy View,East Tammyshire,New Mexico,25449,0.32
928bae66-2f15-4363-8901-7645dff22b6f,Kevin Atkinson,745 Hughes Road,Allenland,Oklahoma,10092,0.63
0fd28e64-a328-4946-b644-29d529adf73f,William Berry,2421 Adkins Terrace,South Margaret,Rhode Island,04888,0.65
3ddab198-ed45-4397-b879-ad8888f18b6d,Shannon Ramirez,7646 Matthews Motorway,North Ryanmouth,Indiana,36967,0.02
d780bde4-0f92-4043-93be-d3e8bc5f3d22,Natalie Garcia,61457 Melissa Valley,Lake Jamieton,North Dakota,88234,0.42
afc24fa4-29f8-4a2c-9760-9464282b70f5,Richard Bryant,01458 George Summit,South Kaylaville,Minnesota,16864,0.38
09b7d60f-345d-475c-9300-57e1e92dd9e2,Isaac Jones,0295 David Islands Suite 412,Carrollfurt,Louisiana,34053,0.22
fe3d0e3e-443b-4cd4-b861-bb47d6176d1a,Lisa Mills,751 Robert Ford Apt. 338,Nataliechester,Maine,43309,0.21
e2ca465c-8dc8-49b8-a620-e98b69a6b16e,William Ford,9313 Reed Radial,Lake Sarah,North Carolina,23828,0.77
18064a13-0064-4887-bc1f-e3a7dfdcaadd,Daniel Lucas,783 Freeman Estate Suite 371,Lake Lori,Texas,03870,0.39
22b972b7-85cd-441f-beec-aa5ffaae2ef9,Sara Padilla,066 Mark Crescent,South Courtney,Vermont,97113,0.18
8e80d58f-8739-4e29-9dc8-6fdfe35b3ff1,Christopher Garcia,529 Michael Spur,South Janicemouth,Alabama,24646,0.58
2b920fe2-b8f4-4cda-aa05-bbedeee61b9d,Gregory Henry,40620 Smith Hill,Lopezchester,New Jersey,94658,0.06
54a2a590-bb83-403a-890c-00568df368f7,Amanda Hernandez,95852 Mercer Orchard Suite 683,North Kimberlyfort,Iowa,80125,0.66
4d83abe4-4ec8-45e8-96b6-c45c71bf7a8b,Heather Harvey,21792 Kristin Land Suite 587,Sarahborough,Michigan,41471,0.4
f600781e-c5b0-4cdd-8056-f716ecbe3d47,Renee Rodriguez,89626 Tony Streets,West Annette,New Mexico,51512,0.25
ba64af3b-2ebc-4899-9dba-54c08cfcd285,Dr. Julie Tapia,16617 Gabriel Avenue,Thomaschester,Ohio,82823,0.93
15cf15c6-1bd0-4c13-a614-75b192bf42c9,Kathy Williams,670 Jones Point,Cassidyside,West Virginia,73504,0.18
8d7ad1c7-8e88-4a68-b886-fb6e1724b3cd,Lisa Baker,61488 Washington Orchard Apt. 810,Calvinmouth,Utah,35564,0.74
c56f69e8-a906-45dc-bebd-5c45a983b1fc,Robert Wade,001 Strickland Key,Kingmouth,Nevada,33658,0.17
865f3fe8-7154-4e9f-89cc-b06f955dfbdb,Ryan Chan,747 Byrd Fork,Port Nancyborough,North Carolina,96236,0.03
7644f156-b74d-49ad-8663-56b329be00be,Anthony Boyd,28451 Jay Center Suite 449,Deannamouth,Colorado,53132,0.81
342e4f0c-2940-40f6-8f9c-2dc3ae050751,Rachel Banks,88203 Tina Manors,West Melissashire,Oklahoma,68347,0.92
c1221519-acdf-4ca6-b26d-d5a195cf4b85,Brandi Johnson,08714 Adams Canyon Suite 132,Nicholasview,Indiana,96954,0.18
0d63934c-9068-4cac-9b99-0de74f059a5b,Lisa Ballard,263 Christine Underpass Apt. 156,Port Linda,Delaware,53193,0.2
af51e4b6-dfef-4976-ab24-0b1983573dfc,Sarah Hoffman,07796 Cook Overpass,Alyssachester,Alabama,16250,0.29
5c6008e5-6af2-4460-b88e-57709f5bd82f,Lee Fischer,23750 French Summit Suite 420,West Ashleytown,Massachusetts,12134,0.09
0135c9ef-9f68-4cbf-808d-902cccd2d803,Heather Kirk,7583 Joshua Shoals,East Gregorymouth,Maine,99356,0.84
1eb281bc-dbc9-46d2-9986-df1ed2c027b2,Matthew Rivera,1414 Lee Rue Suite 429,Brownmouth,Montana,61933,0.49
de3431c7-5130-4cb1-940c-d633bfb5743b,Cameron Martin,3094 William Dam,North Jose,Maine,78077,0.11
046251f2-d65a-44b4-9127-3e1dc2d4ddc9,Cynthia Gomez,249 Glass Crossroad Apt. 047,Rebeccaton,Oklahoma,35645,0.89
3f2c8d20-9d9c-4e0a-9613-2eb4f24f9e38,Lauren Rubio,1353 Miguel Port Suite 582,Cunninghambury,Montana,84240,0.05
1b6712d7-723c-46af-a950-6c240a3e929e,Emily Cooke,5891 Rebecca Throughway,Davidbury,Utah,13676,0.1
318c85d2-8033-496f-92d3-108c5b5cd696,Alexis Nelson,029 Meghan Corner,Johnsonchester,Iowa,74954,0.25
3c0bc499-6cf7-46ea-9a9a-22d86aa6da9e,Jennifer Fox,312 Victoria Highway Apt. 704,West Aaronport,South Carolina,27775,0.75
6e3042c5-fb70-495b-9e3f-2e069c26ba5d,Nathaniel Morris,74872 John Islands Apt. 992,Andersonton,Wyoming,21052,0.43
50a1bfa8-82f7-4b86-aedf-f91f2bfd4706,Shawn Cantu,3272 Phillips Meadow,North Brenda,Kansas,81439,0.95
eb5a400c-d05c-4b08-91b9-d43a322d2668,Amy Turner,577 Bailey Circle,South Christineland,Minnesota,95813,0.41
eb3e3767-872d-4720-90f3-a9d7f84a46dc,Anita King,946 Mary Rest,West Danielleburgh,New Jersey,14963,0.02
5d95b76d-5de1-4d65-a1aa-3ab47acc8dd1,Matthew Novak MD,038 Ryan Course,South Andrew,Minnesota,80906,0.93
191e537a-31fd-4923-9243-3c8bcf566f1e,Elizabeth Shah,034 Powell Dam Apt. 240,West Eric,Louisiana,51881,0.97
be82eccf-3389-4edf-8945-d4bd5e1c5529,Erika Mcgee,58819 Katherine Mountains,North Jamie,Georgia,54617,0.12
05b23d62-5837-4750-9e87-0ecd65a6f5ad,Ms. Jessica Johnson,18129 Johnson Mill Apt. 783,West Garyview,Kentucky,44760,0.88
6d510dbd-ed7b-4525-a79c-c4350686f64c,Alyssa Marsh,345 Thompson Well,East Nicoleton,South Dakota,66060,0.83
a51ddab9-1f56-4b0d-ad85-1a4c65ed49b2,Andrea Norris,482 Derek Camp,Brownchester,Connecticut,45680,0.95
1898c993-c531-4b0f-874c-c1fed6225b56,Maria Perkins,38063 Steven Villages Apt. 355,Toddton,South Dakota,98664,0.71
c6c6438f-a5c8-4c11-b85c-c1826e308638,Daniel Thompson,985 Steven Cliff Suite 604,Johnsonville,Delaware,04228,0.89
becdf868-11ed-420d-ad08-b79c484751f7,Tyler Patton,651 Emily Knoll,North Danielle,Virginia,89848,0.7
eb2a5f64-454d-475d-8b9b-a23feac3a539,Terry Banks,932 Hudson Haven,Lake Christopherland,Arkansas,83062,0.56
b2a30faf-cc57-4245-8ded-aa702ea28174,Krystal Franklin,2182 Kenneth Drive,Williamsville,Florida,75372,0.22
52ce6e4e-ab13-4c0b-9ac3-6e609833d17b,Joanna Massey,3413 Jeffrey View Suite 933,Nataliefurt,Minnesota,18972,0.44
eeb236b6-1e6a-465b-9349-e56eee144f58,Heather Oliver,35426 Tanya Turnpike,Brianaview,West Virginia,46589,0.34
274f44f8-895d-477d-9ac1-69e4e59be79f,Derek Abbott,870 Lynn Circles,Colemanmouth,New Mexico,63246,0.7
462a321d-bb0f-4388-b603-4a017c472326,Anthony Floyd,26574 Eric Fork,New Mitchellhaven,New Hampshire,06231,0.94
c03e145f-6f6b-441a-a44c-825cb1f550ae,Robert Solomon,42113 Keith Brook Suite 058,Sheilabury,Alabama,89404,0.35
e09c604d-1eb0-49dc-a686-dc27482b3eb2,Jason Taylor,0554 White Bridge,New Victor,Maryland,99572,0.1
caf24552-e3db-4fc9-bf91-cd3fda09e44c,William Smith,9490 Williams Light Apt. 679,South Juan,Pennsylvania,24752,0.84
5d62c473-be20-4187-b0e8-123135cee1c8,Johnny Hunter,44524 Nicole Island,Wrightbury,Montana,04939,0.42
55e6bd6e-e608-41e2-ba6b-e8f5b9f82da8,Alexis Gordon,87926 Mcgee Spurs,East Felicia,New Hampshire,24381,0.85
