CustomerID,Name,StreetAddress,City,State,ZipCode,FintAccountNumber,RiskScore
12497ba2-b848-4174-afe8-04ff12784237,Patricia Moore,593 Sandra Vista,Lauraburgh,Wyoming,24372,GB59QMNQ33272992888545,0.52
dce99089-2361-475e-ad04-f0103b6ffef4,Lori Gomez,26509 Samantha Islands Apt. 393,Port Andreaburgh,Idaho,60702,GB65ARJX79946415897830,0.28
155733e5-48e9-4c86-8122-b8581c70c4cc,Karen Mahoney,2228 Miller Burgs Suite 314,Lake Wyattview,Nevada,40181,GB86LZKF59745075163742,0.74
5046d74c-c3a3-44ea-a65a-bfcc43124526,Troy Francis,560 King Trail,Port Cynthia,Ohio,92287,GB02OIRK32085685182093,0.25
04385332-6bde-4485-b764-0e8a8b91646c,Kevin York,584 Baker Place,Ryantown,Alabama,94077,GB75COYB46691908341146,0.98
335b84e5-0930-46ea-9a0e-5006fcfd07b7,Derek Graham,289 Travis Highway,Romanton,Maine,63860,GB69RMFU77168936476652,0.77
b1dc2da5-0ac5-46ee-b9f7-411e7d6c3b87,Christopher Harrison,9921 Beth Road,Ericberg,Nebraska,53232,GB55ZJAG35221204869696,0.66
5e1fa888-9771-45ed-b7de-6d8d3126adb5,Olivia Flores,810 Jeffrey Fields,Williambury,New Hampshire,81962,GB62JAWL03474115482549,0.82
69bab9be-92f4-4fa7-9a6e-66a22228de66,Michelle Smith,12426 Mays Summit,Laurenfurt,Maryland,82377,GB96ARIE87227980342689,0.43
94b07f51-d48c-4776-bd2f-b47055e9d227,Mark Doyle,7486 Gibson Mountain,Warnerside,West Virginia,52369,GB18OOYZ55748484776078,0.79
4b38ed25-3b89-4649-8e5c-09929968effb,Anna Olson,33986 Kimberly Ways Suite 003,North Jamesberg,Idaho,26072,GB18OOYZ55748484776078,0.0
3cfccc03-f2dc-4666-b462-26d34f43027c,Christopher Nolan,10518 Sanchez Shoals Apt. 187,South Valerie,Georgia,98068,GB28RPMA65939195613762,0.23
7f31e6fd-0d13-4dd7-a2ff-ae9d60904af4,Kevin Tran,305 Stephenson Lights Suite 531,South Rachel,Virginia,22181,GB92EIGV74552127477829,0.36
271b963f-b89a-4ecc-a14f-cb5975763d1e,Christina Cohen,813 Steele Glens,Goodborough,Arizona,89612,GB41RDUJ41135466508257,0.64
