CustomerID,Name,StreetAddress,City,State,ZipCode,RiskScore
5de36abe-3c4c-4495-b231-d1108219a8d5,Margaret Stewart,316 Acosta Fort Apt. 337,West Jennifer,New Mexico,37980,0.26
57e726a1-78b7-4c18-bc62-a4470c444905,Kylie Jordan,64456 Cooper Walk,Port Mario,Connecticut,83866,0.99
6931f234-ce06-4045-a99f-403672d41ee6,Emily Torres,234 Cathy Locks Apt. 194,North Greg,Arizona,85787,0.02
e44d0f96-5aa5-44b7-bed1-d505beafa036,Douglas Morales,21211 Bennett Rest,East Kevinburgh,Wisconsin,42442,0.91
895a3c0c-e06d-41b6-af5d-f3346e2b21aa,Christopher Anderson,458 Mitchell Mountains,New Jessica,Florida,32417,0.47
4c251e3f-aa3b-4176-8791-f0c4c8f55147,John Powers,66358 Moore Junctions Apt. 378,Thomasfort,Pennsylvania,72265,0.84
a3b8e994-9131-4623-8a4c-0f7dd5704d34,Jessica Cameron,32384 Amy Pines,Ronnietown,Missouri,18640,0.2
f75a5f52-7578-4130-9deb-fd94986b86e5,Brenda Williams,3853 Medina Prairie,Jordanfort,Iowa,40126,0.53
de8e3a66-b2ac-4114-80e0-68446b0000b1,Dominique Reyes,24823 Freeman Estates Apt. 045,Curtisstad,Vermont,06422,0.67
f52d1322-ca45-43dc-8275-5fcaa7158aef,Roger White,3515 Stephen Shore,Leeside,Arizona,60314,0.15
359825e9-1df2-46e3-b5c5-4f42b3f225f3,Ivan Hanson,65498 Sean Trail,Dickersonport,New Jersey,79409,0.85
032a1ca1-d294-4ce8-888c-a96ad7764d75,Amanda Robinson,9458 Amanda Ridges,Vargasborough,Oregon,52510,0.41
fcb857df-7b76-4913-a5c4-a99d239bd051,Cynthia Williams,1387 Evans Burgs Apt. 334,Timothytown,Nevada,21801,0.04
82e864b5-167e-4de5-b41d-1a641f0e2e56,Shannon Nelson,622 Nathan Islands Suite 899,East Ricardoburgh,Alabama,48798,0.18
aa8ca4e8-8480-4131-854b-f3dbb3687ec2,Anthony Barker,2483 Kelly Stream Apt. 152,New Benjaminhaven,Delaware,90421,0.34
97f74a8d-8755-4490-be50-b3fd08a6af45,Alexandra Jones,08079 Amy Passage,Angelicatown,Kansas,97539,0.56
720d56e9-604b-4776-b486-4c3ab23d374f,Julie Perry,4550 Fuller Heights Apt. 877,West Shaneport,Florida,54366,0.4
2b04c844-2043-4860-a205-f6de5da50997,Kenneth Gonzalez,7792 Benjamin Landing,Ayalahaven,Maryland,77066,0.49
b46e5289-cf09-4762-8118-f5323aaacbaa,Veronica Baker,613 Thomas Circles Suite 188,Lake Shelby,Idaho,08846,0.24
f10b77ec-f73c-4e9b-a857-d1efcc33e0fb,Brandy Stafford,746 Preston Vista,Harrisonshire,Michigan,64563,0.96
02ac1cb4-17f4-4f7a-b67b-584c4ffbb38b,Tonya Thornton,26570 James Bridge,South Sarahchester,Kansas,70093,0.91
09a6a966-a1a8-423a-b8dd-2bab61dcb3a8,Dr. Gloria Lopez,78190 Lawrence Forges Suite 916,Hoffmanmouth,Delaware,87016,0.48
fa9c3530-affb-4392-ba01-3fbe72018b13,Anthony Mcgrath,00212 Lisa Creek Suite 792,Leslieside,Indiana,65791,0.24
c57e3b64-0b23-4909-8035-f65515b59346,Michael Ortiz,069 Sanders Crescent,Cardenasville,Illinois,92987,0.74
09ff39ea-5ebb-4e3c-a1a1-122a1af4c220,Angela Spencer,8094 Michelle Groves Apt. 714,Lake Ryanview,Ohio,84274,0.84
dfd64a15-36c3-4c85-96c2-2bb5c67a1a13,Tyler Vazquez,9130 Jeremy Junction Suite 038,Sandersborough,Louisiana,14279,0.08
981179ec-05ad-49ab-b9ec-f8b2d9897404,Debra Gilmore,4496 Robinson Falls,East Paul,Florida,04670,0.46
912808b8-07a2-4a57-83ed-39ce204653ff,Bryan Farmer,1272 Barnes Junctions,Powerschester,Alabama,15717,0.41
c8e5a47c-0e54-49e4-8aa0-8469eab943d6,Eric Livingston,77671 Wallace Trafficway,Lake Bradleyport,Alaska,27888,0.17
5dc17874-3434-4620-96d3-cc0453888e17,Natasha Thomas,4480 Rodriguez Isle,Garymouth,Michigan,52910,0.17
0c0ef0fe-40c0-4ee7-a618-da1f9235b5ce,Jesus Wright,26335 Carla Plaza Apt. 935,Laurenchester,Nevada,83321,0.33
150af23c-99ab-4f85-99ac-89519a56ac30,Mrs. Shirley Robinson,8366 Chang Shoal,Robertmouth,West Virginia,59086,0.47
daf0cbc8-82a9-4928-b0b5-f6deb18726e8,Regina White,443 Angela Squares Apt. 301,East Christopherside,Hawaii,36039,0.96
29fb2d08-2f7b-4305-8d4f-0249b4ec6307,Jessica Stewart,216 Luis Roads Apt. 575,New Jasonfort,Massachusetts,00898,0.89
86cddcb8-77fd-4499-982e-d17127e45680,Michael Crosby,39100 Nicholas Wall Apt. 506,Thomaston,Tennessee,43212,0.32
df63a185-4039-4836-9d50-9093fdcef639,David Evans,6875 Justin Camp,New Kevinville,Missouri,38550,0.34
f218468e-8bf5-4a58-90d5-7a58d8e7dd83,Lydia Smith,55904 Patterson Estates,Davilaborough,Wyoming,29610,0.52
4e323f2b-b13e-4c51-9114-acaeb61f84c4,Matthew Harper,674 Jonathan Port Suite 642,Copelandmouth,Arizona,89197,0.21
6eeaa518-44a5-4b0a-b75b-df7eea772dd2,Nicholas Sanchez,852 Laura Cove Apt. 221,Lake Markberg,North Dakota,29146,0.98
f14ac4c3-72c7-4c97-ad75-7e7571fa44fc,Shawn Villanueva,55067 Key Falls,North Kristen,Utah,34164,0.7
c2f982ec-087f-4fd6-8e19-e1670704493c,Stephen Smith,824 Davis Knoll Suite 488,Josephstad,Kansas,06042,0.94
d0603690-5131-4ebe-b416-189b4e468cfd,Suzanne Gray,8996 Taylor Junction Suite 377,New Dawn,Colorado,64568,0.88
56ddc256-1234-48ee-bff6-5974681967bc,Dale Wong,83564 Kimberly Manor Suite 102,Williamsbury,Louisiana,70772,0.13
25499826-1ce4-4753-9c57-5de23139a163,Miss Katherine Christensen PhD,9536 Stewart Street Suite 173,North John,Minnesota,01032,0.29
7547161e-416d-4b9d-ac6f-d0f17bf8b8b4,Thomas Lopez,48996 Tony Keys,North John,Pennsylvania,14677,0.6
29561ff7-4cfa-4c75-a833-acfdd12dc539,Timothy Kelly,3029 Ellen Rapid Suite 792,Katieside,Montana,80815,0.1
922bacbc-b28c-4818-8a3a-f01d1f952905,Stephanie Lee,028 Chapman Drive Apt. 974,Ellisonport,Montana,36430,0.63
593a9962-c7d9-447c-93de-8273402edae8,Brandon Neal,56020 Danielle Ville Apt. 067,New Ambertown,Ohio,68137,0.9
f0b2771c-662c-4a37-ad20-4f9018ecb106,Kevin Nelson,573 Frank Grove Apt. 417,South Bryanborough,Tennessee,62763,0.74
76be4da6-4bb2-4a70-ab8a-b1c365db7ebe,Erik Gomez,244 Fox Ridges,Jessicaside,Idaho,97665,0.45
963cb990-d183-4d7f-bcea-35ed0c335a97,Rebecca Young,5558 Reid Village Apt. 821,Clarkhaven,South Carolina,64886,0.89
3d2d993c-5f0e-4a7c-85b8-6df9c9623ff2,John Taylor,84944 Matthew Prairie Apt. 744,Clarkland,Tennessee,13347,0.8
73f3ee95-40b3-4bed-b306-6814dba1626a,Cheryl White,317 Thompson Ramp Suite 911,South Dannyville,Michigan,68490,0.72
e4e46885-9cfa-4f83-9e2b-66b6bf01c173,Jessica Browning,893 William Row Apt. 952,North Jacob,Missouri,59618,0.79
b54309aa-4266-4a70-aa7d-71ad2a0f4e56,Rebecca Jones,264 Tyler Wall,Lake Ashley,South Carolina,23117,0.67
e9edeaf9-363a-4e14-bdbf-eafdabf5a2b8,Kyle Burgess,034 Cristina Island Apt. 787,Michaelside,California,05746,0.74
dd5d2145-a363-4e10-8baa-8970873c4493,Gary Lewis,931 Martin Plaza,Jamiemouth,Florida,32734,0.43
