CustomerID,Name,StreetAddress,City,State,ZipCode,RiskScore
b858ff67-b21d-4e34-81ce-61d7fceb9594,Lisa Richard,46584 Woods Corners Apt. 004,East Scott,New Mexico,86605,0.57
799d5ad0-5396-4767-a74d-d2d883fbc9a0,Thomas Rodriguez,4382 Hebert Mews,North Anthony,Indiana,50107,0.7
57056314-1f5c-4ea8-9ea1-740c590a76c5,Rachel Neal,69154 Dickson Stream Apt. 006,Sullivanborough,Oregon,94692,0.04
ca6056ec-99f1-4b93-8ce2-f9c3a88bd45a,Larry Stevens,828 Martin Rapids,Carsonstad,Florida,69294,0.38
18bb1e3a-d4d7-408f-83f0-1151c6a395c9,Sarah Garcia,93040 Olivia Alley,New Miguel,Alabama,06852,0.55
9ad7a132-f2e7-41cd-bb06-f9a28ddedace,Gavin Drake,2745 Kathleen Valley,North Michelle,New York,87723,0.85
d1bf0ea8-0622-4ff1-aede-cfbdc54862de,Diana Smith,50703 Adams Corners,Jimenezborough,Maryland,77331,0.27
d12a4bb0-f077-4d2a-abe9-2d975c792e27,Ashley Rojas,6780 Nicole Stravenue Suite 164,South Harrychester,Alaska,52628,0.48
3501f025-bd35-4c3e-9885-a7f595d0545d,Thomas Horne,64409 Vincent Passage Suite 949,Heatherchester,Vermont,37875,0.74
5a0722cc-6271-42a5-a709-6dc05c1a595e,Trevor Williams,9049 John Parkway,South Ralphland,Alaska,40952,0.7
c9342f8f-4047-4eb9-b0d1-0dc856d3b6b5,Jerry Alexander,67502 Brown Mountains Apt. 798,Port Spencerland,Georgia,45680,0.77
0fe57ade-4c74-4412-98c1-4cc3e498a6b6,Jonathan Ryan,684 Chris Pass Suite 072,Jessicastad,Indiana,91776,0.77
19c838ec-c229-4138-a83d-1595b33fd2ca,Jerome Johnston,38802 William Glens Apt. 574,Davisland,New Mexico,30418,0.5
b9f1dab5-acd4-438e-87f0-6b12844aab3b,Aaron Wood,5555 Michael Passage,Kellerbury,Virginia,38225,0.5
f87deb7b-1198-4460-8fe5-73a03189ab75,Calvin Houston,12758 Rachel Row,Matthewville,Massachusetts,35893,0.46
eb1c85f6-e407-49b9-a707-ea7e1d0da919,Shane Olsen,0528 Chelsea Groves Apt. 628,Rachelhaven,Delaware,74261,0.0
a906b440-0057-47d1-96df-7061443cce4b,Kathryn Evans,56484 Bryant Brook,Morganmouth,Pennsylvania,05635,0.42
2dee1c57-abfb-428d-bf19-fc8c2c07b9a3,Danny Ross,10482 William Flat Apt. 159,New Rodneyfort,Hawaii,66806,1.0
8c0b8614-28dd-4992-aa10-ee2adf574947,Richard Hickman,5603 Bender Keys,Kevinbury,Texas,91333,0.34
9e700219-b816-45df-af4c-cf0cea9034e9,Thomas Valdez,82250 Peterson Village,Grantshire,Texas,21557,0.51
c6b20bb6-13a1-4439-8fa9-8bad8f376f92,Jennifer Holmes,42096 Jacob Curve Apt. 094,Parkertown,New Mexico,89130,0.8
b76863d4-3692-4c92-8644-37d81f425f52,Colleen Kelley,90569 Brown Glen,Bennettbury,Hawaii,46363,0.67
f5ef47f2-f21e-4c57-88c8-82c8b78fbb06,Peter Bailey,28126 Stephenson Drive Suite 044,West Baileyberg,Alabama,78860,0.69
baa50f6e-9338-49da-83de-a166eea19adb,Ashley Cook,5910 Beltran Ranch,North Sierra,Florida,62072,0.61
9d2f9099-1e78-4d33-a787-ef39e54372c4,Richard Sutton,55377 Williams Meadows,West Peter,Nebraska,96237,0.3
038e5d97-47e3-492e-ae8a-987a49c4df5c,Julian Cantu,90922 Laura Village,South Edwardtown,Kentucky,62134,0.41
471ed43a-20ed-4ab6-94f9-087175f45a37,Charles Adkins,0732 Thompson Island Suite 702,Morganhaven,Maine,84251,0.39
54e2599f-aafd-4b20-83e3-14e0dbffb2b7,Tyler Watkins,7880 Richard Path,Lake Michelle,Iowa,42468,0.85
f52eaad8-8724-42cf-b1ad-f4507be7bef2,Jesse Reed,3333 Katherine Burgs Suite 536,Maldonadoville,Iowa,57103,0.16
55fde0c3-dc81-4133-a7e8-0adf107d69bd,Mark Bird,8471 Stephanie Walks,East Randyport,Pennsylvania,07769,0.37
8adcff6f-0c00-4739-8f49-dac649858891,Kenneth Peterson,073 James Cliffs Apt. 186,Jacquelinefurt,Michigan,28111,0.73
6c3fd525-ed95-4a6d-88ea-8eac9417739e,Antonio Hays,798 Stafford Pike Suite 153,Cherylstad,Georgia,57430,0.78
3c6488bd-e1fc-4ae9-81f4-57a368ce4784,Sierra Johnson,7699 Paul Way,West Reneemouth,Illinois,89800,0.22
