CustomerID,Name,StreetAddress,City,State,ZipCode,FintAccountNumber,RiskScore
450a2989-7ab3-487f-b327-fa402079290d,Lee Long,81949 Edward Trafficway Suite 406,East Karaville,New Jersey,09537,GB73KMIW30461317225940,0.76
f19d4557-b079-484e-b408-06a822d1bc4e,Elizabeth Clay,8827 Sexton Via,Timothymouth,Arkansas,76957,GB07JZHK54363540355064,0.84
b5a989d7-d6af-4aff-b5c1-345279b8436c,Philip Williams,557 Richard Drive,Zacharyfort,Virginia,93057,GB74PNAP23192246104470,0.62
61f66061-f8cb-432e-b071-90e75e1af848,Michael Rogers,38734 Cesar Lane Apt. 945,Johnsonburgh,South Carolina,04399,GB88UGJD96457219056151,0.23
21e6cc90-354b-4343-ba33-b1ac2a49cc68,Alexandria Wright,096 Christopher Haven,West Kellie,Nebraska,02560,GB64FAPB95472343476573,0.7
9b6e1f2c-dbf2-4da6-a432-0e4174770010,Kelly Walker,5805 Edwards Groves Suite 704,Villanuevaland,Vermont,56891,GB24LOCO79873814212816,0.94
c8fb1933-3b2f-495a-93cc-a93e6921c197,Robert Lara,2999 Gonzalez Lake,Lake Brittanytown,Massachusetts,87333,GB95YSVY45562506316318,0.59
efadf232-433b-43fd-92e6-a95537d39aa1,Adam Lewis,50897 Mejia Plains,Port Monicachester,Minnesota,73229,GB24YQWN73501681193576,0.44
7644b13d-0432-4ae3-a482-88ab6654d978,Amanda Rogers,63815 Love Squares Suite 311,Lake Laurie,New Mexico,29278,GB44AZVI70137629985976,0.08
2a06a53d-508c-4aea-a4df-cf42babbce13,Michael Camacho,64322 Tammy Port Apt. 768,Lake Deanna,Arizona,62829,GB15IASD05619023716140,0.2
ec2c9e09-3f1d-43e7-9ffe-b735da7e05f9,Sherry Fletcher,68285 Townsend Knoll,Brownbury,Michigan,55342,GB26IIHA34601342154787,0.4
b2bae2c1-5d80-4a78-a785-95ebfb113aa7,Kiara Thomas,867 Stanley Heights,East Sheilachester,Connecticut,28995,GB44CGOB09956579835773,0.05
8c1051db-0c32-4ac5-8fb5-2b4504fe9adc,Anthony Turner,0410 Sanchez Crest Suite 840,Lake Jorge,Alaska,97490,GB52KZRB17831437252644,0.03
5d33b3ad-4f32-484b-a5de-55ccbf285d24,Ms. Patricia Gates,1387 Norman Point Apt. 218,Lake Shane,New Hampshire,12826,GB14FNXO02067450503563,0.54
662b36bb-0423-4aa6-8f86-05cf3d1b2b71,James Collins,0297 West Bypass Apt. 151,New Scottton,North Dakota,43168,GB23YSUN79558486018184,0.73
7d38229f-e926-4195-a321-347b90f9d2cf,Joy Flores,052 Diaz Fords Suite 491,Katiebury,Wyoming,67190,GB47SKPI46542086239857,0.45
43850bcd-a5d8-4d38-8f3f-7b59edf62658,Gary Wheeler,30110 Zuniga Mission Suite 712,Christopherside,Pennsylvania,25653,GB93VRWS95383755142867,0.03
5806ed25-7bb4-4f85-8b60-ef02b4fa24ff,Michael Harris,35523 Parrish Rest Apt. 463,North Markmouth,Indiana,94897,GB93VRWS95383755142867,0.55
35b3e410-add1-47ce-849e-e4d8cdedb929,Nancy Boyle,31659 Casey Haven Apt. 152,Port Claytonshire,Montana,12152,GB06ZLFB52831958250966,0.96
3320707c-e3e6-4058-ad8b-c51fe4009ade,David Lloyd,7863 Crane Divide Suite 901,Danielville,Arizona,41355,GB08OEHE95929426353299,0.49
83805cd4-679e-485b-96f4-2a83285f7fb7,Steve Watts,80789 Finley Views,Abigailside,Maryland,31088,GB88CZDL10694068063898,0.69
f30274bf-75da-4401-91a6-044fa3336d9a,Stephen Stewart,83863 Swanson Alley,Alexandershire,Wisconsin,73579,GB47CDII56725205102846,0.4
3ea9a928-57e4-4123-8936-dc7a2cafe5be,Tamara White,6141 Kirk Course,South Rhondafurt,Connecticut,54077,GB89ONIK85278976254557,0.12
9879773b-99a2-4e79-901d-d93199603f44,Andrea Hahn,4709 Margaret Roads Suite 471,South Rachelshire,Ohio,33934,GB20ICID20405349929944,0.16
7429fb2f-bfbc-4a61-9691-7f19aae71b4a,David Soto,79901 Stephanie Burg,Patrickview,Maine,77590,GB50TZOC18105321103964,0.94
6512e131-7cd2-4e6a-b20b-9c8f3b2d4c5b,Christina Schmidt,6927 William Ports,Port Lauren,Alabama,50385,GB64FAPB95472343476573,0.36
190ee84e-db17-4082-b91c-3c359e0a49fa,Pamela Sexton,44451 Johnson Stravenue Suite 438,Barronfurt,Florida,10949,GB14DRZH23004189236356,0.1
64a3607a-7063-4c20-a366-e65fd9536cd8,Kimberly Mcdaniel,621 Roach Ridges Suite 805,North Ericchester,New York,44171,GB35LZZF95257597437871,0.27
db9f6877-20c8-48a8-b61e-fa8511a83d83,Joshua Carter,858 Kyle Locks,Williamstad,Louisiana,05455,GB60DLHG23175190562936,0.55
76c6dd2e-c1e8-4244-9645-52b6f14e1944,Teresa Adkins,0971 Brooke Park Suite 217,West Brian,Louisiana,41094,GB45GQMO96631154817263,0.56
3cf3f55b-37f6-497d-907d-dc48ff9e5cd6,Thomas Hill,2475 Austin Burgs Suite 312,Briggsmouth,Kentucky,93693,GB10PMOA18178677099480,0.79
5524fdaa-1788-4fc2-8552-26d01f59b824,Antonio George,939 Mcdonald Bypass,Heatherland,Utah,67528,GB71UCXZ73356800211195,0.49
38678995-c5e3-4191-8426-3a3d3b5c606f,Kristen Lewis,7413 David Square,South Danaton,Florida,73722,GB95NCEX20353218821366,0.73
c8c6a1a5-d0d2-44e0-bb7d-3f04e22c6ecd,Larry Hill,25640 Huynh Centers,East Mitchell,Arizona,77159,GB95YSVY45562506316318,0.0
6f8ba4ee-ccd9-4796-b6e7-a75ac34d3fc2,Gregory Mann,8027 Joseph Manor Suite 309,Erinmouth,Alaska,87059,GB64FAPB95472343476573,0.44
45095d60-12b0-4d93-84e0-46496ff32782,Molly Dunn,49552 Booker Common,Christopherhaven,Oregon,24593,GB05DGYG68070354521603,0.65
93cb7a51-c871-4608-a5bb-c21a5e524689,Heather Perry,354 Kelly Club,Patriciabury,Nebraska,67080,GB45GQMO96631154817263,0.46
285bc0d3-4d12-40bb-9f2b-62ca3a112369,Danielle Harvey,866 Eduardo Villages,South Anne,Colorado,18592,GB47CDII56725205102846,0.18
b112198d-7b82-45c1-86a5-a90f44eef9e5,Patricia Orr,46902 Schultz Port Apt. 942,Lake Michaelbury,New York,81221,GB44AZVI70137629985976,0.5
b4e94f27-e06e-4371-989b-720aeeadf885,Susan Meyers,0549 Wiley Knoll,South Gina,Virginia,04131,GB14FNXO02067450503563,0.19
12c1f288-0a92-4666-9f4b-f070e7fca168,Erika Davis,30489 Davenport Divide Suite 156,Friedmanton,Delaware,13288,GB24YQWN73501681193576,0.68
bb803d3b-3131-4b06-bf17-72e74f2ae526,James Evans,26306 Johnson Branch Apt. 904,Hillborough,Nevada,67144,GB20ICID20405349929944,0.99
2b65a8c4-f7a1-4e36-b0b5-24f9b39b7026,Kathryn Green,43859 Chelsea Extensions Suite 753,Harperland,Iowa,64241,GB31TDAL93093839821871,0.51
0c3da27b-2634-4516-9a59-12ad6e4c57fd,Wendy Wagner,5841 Sanchez Overpass,North Caseyfort,Illinois,64174,GB46KAWX12035441846896,0.05
da051e22-4608-4804-b35b-d9d40c453b14,Michael Rodriguez,73608 Kevin Turnpike Suite 440,Summerschester,West Virginia,14602,GB73VHWG57355453355288,0.05
e5e2feda-29a3-47b2-8250-26486d48d8e1,Tanya Roberts,419 Bailey Lodge Suite 844,Hansonburgh,Virginia,35725,GB14DRZH23004189236356,0.23
6e6be16d-60a8-4951-b2f6-cb13f527f01e,Kevin Richardson,930 Denise Crossing Apt. 884,East Stephanie,North Dakota,01524,GB88CZDL10694068063898,0.37
fc1e706d-2371-4786-bc98-b1276fcb3269,Craig Smith,22326 Brian Gardens,Cesarview,Texas,80259,GB95NCEX20353218821366,0.83
4aa1ccc9-78e5-4453-983a-7259880a913c,Daniel Guerrero,2705 Vanessa Branch Suite 290,Port Fred,Delaware,39720,GB53JBJV42036355174013,0.82
fce2d035-17d6-4271-9d28-bf8ac6d9a77b,Shelly Ramos,6298 Avery Unions Apt. 991,West Angelamouth,Montana,87414,GB88CZDL10694068063898,0.65
b49a5cfd-2687-46a4-b1dd-66951a83e051,Tammy Bailey,93189 Valenzuela Meadows,Shawnbury,North Dakota,77944,GB14FNXO02067450503563,0.26
1386575c-72be-4bb2-89f2-458f0d15cc48,John Williams,3785 Paige Plaza,Shawnfort,Kansas,42667,GB42GSNC37355235080669,0.97
fa579ea2-4c4d-428c-b804-a505ba9b0ef0,Susan Butler,533 Mathews Port,Catherinebury,Washington,62547,GB47SKPI46542086239857,0.04
486a14d1-9148-4f9b-99c9-f290f2bf95f8,Ebony Miller,421 Andrew Ridges Apt. 563,West Anthony,North Dakota,71540,GB55ANEM69575631095039,0.0
ececfd9c-a42f-4aac-a022-e6a1b3e26f77,Morgan Green,57485 Max Plains Suite 986,Karenview,Alabama,39083,GB11CEML42771762431251,0.68
d851d064-ae38-45ba-948f-bc002c3dd34b,Mark Moran,52849 William Springs Apt. 817,New Michaelton,Colorado,46149,GB35LZZF95257597437871,0.08
b54113ec-07b4-4c60-8fcb-88bd534be436,Jamie Baker,0848 Robert Spurs Apt. 001,Hannahport,Hawaii,54965,GB07JZHK54363540355064,0.27
9b78be56-503e-459b-b7d5-a09effae4efe,Kristen Jones,8371 Flores Fields,Martinezland,Vermont,86032,GB73KMIW30461317225940,0.69
a547de32-8d3e-4cbe-92ab-0280726378e7,Lisa Cain,06750 Mcneil Cove,Farmerburgh,Texas,52266,GB19UKKI50061527897000,0.47
524e043f-529d-44d6-b34a-c51b6af8bc6d,Morgan Golden,5362 Palmer Inlet Apt. 058,West Debra,New York,50067,GB74PNAP23192246104470,0.73
f3857dff-c3b5-483e-bdab-5b49f5d0664f,Margaret Griffin,836 Gonzalez Corners,Nelsonfurt,Delaware,91980,GB60KEKM66155162073338,0.97
77dceac4-a017-4c0b-89e0-a7742e862cf4,Alexis Lopez,95789 Gibson Crossing Apt. 782,Tammyburgh,Iowa,33129,GB08OEHE95929426353299,0.16
2b2b444e-3f7b-49d6-924f-f78c792b9774,Jacob Williams,660 Harrison Springs Apt. 728,Brandonton,Montana,14006,GB11AGMO62802156158248,0.23
a920c37d-25fa-4f68-9f6b-86e01b30f3a0,Mckenzie Taylor,1170 Taylor Camp,Karichester,Alaska,71373,GB84JKYQ09795932920864,0.84
258921f8-6dca-4800-a8a8-4ad980e4ac6b,Christopher Melendez,6701 Wilcox Road,Berryland,Massachusetts,58733,GB95NCEX20353218821366,0.61
0abf7ede-4cf2-447d-a950-84ed7435fc52,Amy Scott,0929 Rice Flats,Port William,Connecticut,15384,GB32UWBO10971768710723,0.7
abf871a2-cfc9-4513-a256-1fce7435760e,Tammy Moore,061 Kaitlyn Common,New Jeffreyfort,New Mexico,05972,GB28JGVP36724234024854,0.11
523d4a73-50c8-4e9e-a3f8-8ec289ae9cff,Robin Olson PhD,46340 Caldwell Island Apt. 524,Allenchester,Idaho,13866,GB77LIUQ31559481605139,0.44
faebbab1-80e3-4da0-8e99-020bbffdf05b,Nathan Nichols,477 Sharp Field Suite 728,West Joannville,Florida,96403,GB22BKNQ02384420004480,0.51
6ba60b25-5da1-4905-8af8-f90577d763e4,Andrew Robbins,4266 Harris Highway,Samanthachester,Virginia,18673,GB14DRZH23004189236356,0.11
c9602506-6473-4e94-b689-7ce53ca5083d,Howard Cox,5865 Kimberly Bridge,Michaelchester,North Dakota,85058,GB75PVMJ92732494366293,0.25
42623e19-d621-448b-8df7-5388d40eed16,Chad Ruiz,847 Lee View Suite 126,Vasquezview,Tennessee,62591,GB57NZBP14808587917118,0.68
3a0450ef-ac59-4d0e-8b60-bf865bd7526e,Samuel Sanders,305 Lucas Road,New Benjaminfort,Vermont,43939,GB61XYQO41693035660325,0.11
43190819-fd87-458c-8bff-535bb1c60116,Mason Figueroa,194 Beck Falls,West Michael,Georgia,53410,GB40MRTL00309559225687,0.8
2d8e1975-09c6-4d80-b8c0-3e87b96475e6,Megan Molina,539 Vickie Flats,Freyshire,Kansas,42809,GB84JKYQ09795932920864,0.16
441dea3d-1d0e-448d-b5c5-35469127c593,Jeffrey Burgess,0587 Kirby Village Apt. 387,South Melanie,Kansas,84975,GB47CDII56725205102846,0.64
854be164-41a4-4d30-a5c9-393bae0ae2a4,Brandon Murphy,6526 Brown Walks Suite 559,Tammiefort,Florida,39946,GB24LOCO79873814212816,0.32
b663a6c2-64e3-41a8-a25a-d8c654f97de7,Alicia Henderson,138 Tara Mountains Suite 001,Rebeccaton,Maryland,79684,GB24LOCO79873814212816,0.41
c95af86f-1648-419a-917d-e433eff9edcb,Dr. Kevin Ewing II,9243 Mary View Suite 985,Matthewville,Illinois,05502,GB49EHXW48636970154702,0.19
b71964bd-9c77-4ae4-8fb9-ef1130fc1699,Bill Ford,466 Dylan Trace Suite 873,Port Guy,Kentucky,58938,GB62HIGY42059203464134,1.0
80392bc2-7769-49e9-b60e-546045cd697a,Elizabeth Gonzalez,659 Billy Summit,North Kendrashire,Hawaii,56385,GB88CZDL10694068063898,0.84
a5d5e109-fe2a-4867-98ef-bf45609b036c,Frank Summers,8208 Robert Oval,Matthewside,Pennsylvania,35808,GB02FIDE96706000146689,0.63
136dda62-3967-450c-9ce2-ae385ca2e606,Alfred Reyes,17961 Avila Plaza,East David,Ohio,55017,GB41BMXN85169565747607,0.01
8e76628b-b07c-4ca2-83d4-e287bdfcbc72,Tamara King,933 Stephen Village Suite 565,Teresachester,Kentucky,02017,GB47CDII56725205102846,0.92
653104c8-cfe4-4d91-8ee2-994f359b40bf,Dr. Kari Cole,71501 Sanchez Flats Apt. 914,Davisberg,New Mexico,62724,GB55ANEM69575631095039,0.79
062756d4-0b7b-4fd4-bd12-2fb46fc1b1b9,Kyle Ray,605 Steven Parkway,West Sandra,Maryland,16376,GB57NZBP14808587917118,0.98
3746d3cf-51aa-4a58-b2e9-a6f99346f406,Cynthia Cannon,68005 Hunter Dale,Jenniferview,Wisconsin,86326,GB81DFLZ82278700506695,0.33
293906a0-e9ff-40fc-a406-404af317ed45,Corey Lane,406 Church Plain,Richardside,California,96535,GB84VTWR69944762426514,0.97
82f621ff-5281-46af-a190-c826aa678bff,Deborah Miller,887 Duncan Hills,West Stephenhaven,West Virginia,91053,GB44CGOB09956579835773,0.03
9c3a0e89-f47c-4cfb-a987-0cdece6097d4,Lauren Hernandez,774 Lisa Pass Apt. 268,Popetown,Texas,88918,GB73VHWG57355453355288,0.93
f46f16e8-2675-4882-b82a-6abee94937ac,Kimberly Becker,8795 Bradshaw Heights Apt. 048,Port Rebeccafort,Alaska,33641,GB40MRTL00309559225687,0.28
0820ece7-e04c-4378-8f9b-82b2412eb58c,Kelly Deleon,56230 Davis Points,South Laurashire,Tennessee,34363,GB09RCWE74667426477310,0.16
0bb1e56d-a1ff-4d43-b9b5-05b3248ae4b7,Raymond Walter,78944 Sarah Shoal Apt. 838,West Logan,Missouri,48118,GB29UMVN30460348973904,0.76
cada334a-45a8-42e5-bd39-285889898f2a,Christopher Washington,8926 Nicholas Court Apt. 931,East Alexandriaton,Idaho,95365,GB22BKNQ02384420004480,0.95
c5c185ae-b0c0-4556-bbb7-e571173965a9,Donald Bryant,4105 Deborah Estates,North Cindy,Missouri,43042,GB40MRTL00309559225687,0.67
5d2e47b2-f00a-4316-81e1-30f960ef9763,Edward Smith,444 Kramer Spring Suite 519,Erinside,Oregon,74134,GB31TDAL93093839821871,0.02
031655e7-097a-4106-9f5f-d185f4bfadef,Benjamin Burnett,51213 Alicia Port Suite 206,East Marcus,Tennessee,40562,GB24LOCO79873814212816,0.67
18af6c0f-54ae-4741-a4b6-49d4167382be,Joshua Charles,10983 Murray Union Suite 468,Sheilaland,Texas,36772,GB32UWBO10971768710723,0.98
8bb09b2d-863e-4e39-8fe5-6b16ca487c7d,Christopher Campbell,08021 Amy Highway,East Carla,Rhode Island,51742,GB53JBJV42036355174013,0.04
4ebf0b06-3600-42f1-87e6-3415fd4c0fce,Aaron Brown,82817 Brian Trail Apt. 166,New Michelleberg,Mississippi,14764,GB04SDCF75401824705302,0.1
04fd2f38-e5ba-4928-b534-aea6e4a338e9,Sandra Robertson,83530 Taylor Mills Suite 903,East Heather,Rhode Island,33216,GB21CQFW54904470493435,0.72
24f0b992-9e43-48fa-b808-b148bd0f1c0c,Debbie Todd,9896 Mclaughlin Mount Suite 085,South Johnside,Utah,96906,GB74PNAP23192246104470,0.16
4a42f2d4-9d94-4fec-b32c-c71db2f4e0f6,Kenneth Barry MD,75335 Peter Junction Suite 496,Lake Emilyberg,Pennsylvania,77524,GB74PNAP23192246104470,0.43
da105ec6-9cd7-4e77-8a0e-6e74da965151,Jon George,85927 Solis Canyon,Barkerville,Idaho,18686,GB44CGOB09956579835773,0.5
eb07a4f0-0516-429d-bf4f-2d48da24dba9,Roberta Mayer,1085 Ronald Prairie,North Justinton,Louisiana,73122,GB14FNXO02067450503563,0.43
681caf04-aed3-4e65-8d5e-dc43302215f6,Michael Anderson,7815 Cobb Junctions,South Raven,Ohio,55535,GB62HIGY42059203464134,0.94
9b9846ba-2705-48be-9be7-ea1a206a2946,Donna Simpson,7156 Lindsey Dam Apt. 542,Brownstad,Kentucky,38564,GB43NSUG42561452038154,0.98
7b6ee74b-6bdd-4a9b-899d-e4a18f682daf,Kerry Rivera,1696 Dillon Mall,West Amanda,New Jersey,31022,GB68JKIM74073552477353,0.19
9ed3e517-5e93-48cc-a575-ef502c7c95bd,Joan Martinez,089 Cameron Park,Port Krystal,Wyoming,55536,GB51AQJO21406449375014,0.27
5b298e17-2e2f-4446-b2e3-07204528a7f0,Carrie Garner,4143 Anthony Knoll Suite 117,South Joseph,Vermont,04141,GB51AQJO21406449375014,0.35
65245111-a7d2-4580-bac1-6e0b2051466b,Raymond White,1474 Arnold Drive Suite 474,Watsonberg,Tennessee,62577,GB89CXMN77509045800857,0.06
3e05b819-da37-46e8-9f9a-41a7b240299d,Dawn Brown,68031 Carr Corners Suite 211,Thompsonshire,Maryland,90730,GB47KMHK24123251206148,0.74
6fea883a-ad90-4476-945a-63853297e4df,Kirsten Davis,21693 Young Knoll,Andradeberg,Ohio,46942,GB31TDAL93093839821871,0.28
18b13895-3dcb-4397-8359-a930b4c18b62,James Burns,455 Jones Roads,Lake Patriciaburgh,Nebraska,65850,GB95NCEX20353218821366,0.78
65ae2ca5-038c-4b0f-ba9c-b609a8dc89ae,Marc Stevenson,405 Brown Mountains Apt. 013,West Michael,Utah,59886,GB08OEHE95929426353299,0.54
fb329fcc-60fa-495f-b0ff-0789ace6748b,Manuel Collins,74778 Martinez Land,Greenechester,Michigan,46456,GB42TAAC20025368052680,0.3
32d5343c-c7da-4719-b99d-355a28b072aa,Alexandria English,35126 Estrada Route Suite 157,New Angela,Wisconsin,21739,GB40MRTL00309559225687,0.06
ecedf673-50b7-4208-a74d-fc6424b767e4,Kelly Gilmore,35875 John Greens Suite 176,Johnsonville,Montana,98133,GB88QQVR36043744249901,0.65
7a91cd36-2c5a-4cce-9df1-57e5fd42e086,Zachary Jefferson,23129 Kyle Dam,North Samuelfurt,Washington,79482,GB24QWCP58804670141661,0.81
2f5991ac-553c-483f-8aa5-cc33baf0cac0,Shelby Hayes,784 Robert Isle Apt. 331,Drakeville,Texas,50076,GB31TDAL93093839821871,0.1
f4baffe5-01dc-4838-9bf2-9e6edb244371,Kayla Vasquez,712 Christopher Common,North Carol,Washington,75662,GB47CDII56725205102846,0.44
ae41df72-3805-4406-bfeb-bc3bb21ca5ca,Francis Garner DDS,1877 Williams Shoal,Lake Jessica,Hawaii,12397,GB46KAWX12035441846896,0.77
a5cae05b-c356-495e-8701-f82fab29040f,Brittany Miller,3666 Sheppard Rapids,Marcuschester,Maine,14959,GB84JKYQ09795932920864,0.35
0c2a3294-4be5-4372-b6fa-0c0759c3aac5,Karen Zavala,102 Victoria Place,Perryville,Maine,95692,GB88CZDL10694068063898,0.01
65fb4709-5868-4e82-8a30-a9fa242cb15f,David Ramsey,16389 Gregory Island,New Melanie,New Hampshire,58337,GB46KAWX12035441846896,1.0
f7121047-006a-409e-a6e2-031725d464eb,Brittany Young,2204 Benitez Oval Apt. 955,East Arthurbury,Indiana,08439,GB04SDCF75401824705302,0.3
6384c246-22d1-4c94-b6c9-e78e55697123,James Cherry,747 Gill Shoals Suite 249,Port James,Florida,66733,GB64FAPB95472343476573,0.29
abfea4ee-b4a4-4ba9-a4fc-48a7b4dab5f2,Richard Padilla,802 Harris Corners,Port Tammyport,New Jersey,09581,GB22BKNQ02384420004480,0.05
ea5da082-a4fa-4665-b65e-bf6f39b9034c,Larry Holt,8983 Jacob Brooks,East Evelyn,Oregon,13625,GB22BKNQ02384420004480,0.09
efe62d08-9419-427b-a7ca-a0ba0870a541,Rebecca Guerrero,68605 Brady Courts Suite 580,Matthewfort,Oregon,12771,GB57NZBP14808587917118,0.32
01a8ea04-4b97-46f8-9515-f9b8b175aea3,Geoffrey Baldwin,6701 Martinez Shores,Andreville,Colorado,22520,GB88CZDL10694068063898,0.25
25ff2c91-eadd-4fa3-b7ed-fb4d0321bbc3,Emily Winters,94581 Moody Well Apt. 705,Lake Jeff,North Dakota,54389,GB49CUTH53659148975370,0.13
